x,rho,u,p
0,1,0,1
0.01,1,-1.74912e-12,1
0.02,1,-6.26974e-12,1
0.03,1,6.44067e-12,1
0.04,1,3.57298e-11,1
0.05,1,-7.29428e-12,1
0.06,1,-1.68339e-10,1
0.07,1,-8.71676e-11,1
0.08,1,6.77438e-10,1
0.09,1,9.03306e-10,1
0.1,1,-2.14485e-09,1
0.11,1,-5.56964e-09,1
0.12,1,3.8564e-09,1
0.13,1,2.57814e-08,1
0.14,1,9.475e-09,1
0.15,1,-8.91947e-08,1
0.16,1,-1.27318e-07,1
0.17,1,1.89312e-07,1
0.18,0.999999,6.66168e-07,0.999999
0.19,1,1.20581e-07,1
0.2,1,-2.09841e-06,1
0.21,1,-3.01652e-06,1
0.22,0.999998,2.8588e-06,0.999997
0.23,0.999988,1.37265e-05,0.999984
0.24,0.99999,1.23349e-05,0.999985
0.25,1.00001,-1.82595e-05,1.00002
0.26,1.00004,-5.45279e-05,1.00007
0.27,1.00001,-6.56346e-06,1.00001
0.28,0.999739,0.000321318,0.999602
0.29,0.99887,0.00135585,0.998374
0.3,0.996632,0.00400299,0.995257
0.31,0.991355,0.0102555,0.987914
0.32,0.97925,0.0247391,0.971077
0.33,0.956877,0.051934,0.940139
0.34,0.926039,0.0902177,0.898002
0.35,0.890643,0.135441,0.850322
0.36,0.85364,0.184307,0.801262
0.37,0.816642,0.234909,0.753041
0.38,0.780357,0.28635,0.706591
0.39,0.745078,0.33823,0.662253
0.4,0.710952,0.390316,0.620159
0.41,0.678099,0.442383,0.580393
0.42,0.646637,0.494167,0.54303
0.43,0.61664,0.545438,0.508088
0.44,0.58803,0.596229,0.475389
0.45,0.560549,0.646953,0.444554
0.46,0.533996,0.697923,0.415305
0.47,0.508578,0.748592,0.387879
0.48,0.48489,0.797501,0.362943
0.49,0.463741,0.842575,0.341125
0.5,0.446582,0.881237,0.323337
0.51,0.434565,0.911105,0.310342
0.52,0.426776,0.930104,0.301808
0.53,0.421355,0.937273,0.298342
0.54,0.41919,0.937482,0.298907
0.55,0.42073,0.933251,0.3009
0.56,0.424643,0.927737,0.303468
0.57,0.428979,0.922647,0.305748
0.58,0.431847,0.920134,0.306885
0.59,0.431831,0.921329,0.30616
0.6,0.428307,0.925047,0.304239
0.61,0.420584,0.928214,0.302983
0.62,0.405656,0.929142,0.30279
0.63,0.380972,0.929647,0.302752
0.64,0.349438,0.930477,0.302538
0.65,0.316251,0.930722,0.3025
0.66,0.286798,0.930213,0.302714
0.67,0.266067,0.928821,0.302845
0.68,0.255452,0.926033,0.30223
0.69,0.251529,0.923918,0.301603
0.7,0.251237,0.924099,0.301669
0.71,0.253135,0.925202,0.302003
0.72,0.256319,0.925845,0.302263
0.73,0.259723,0.924852,0.301949
0.74,0.262178,0.919589,0.300127
0.75,0.261939,0.900462,0.293385
0.76,0.249193,0.814883,0.266825
0.77,0.191542,0.494766,0.183737
0.78,0.138013,0.113571,0.115596
0.79,0.126746,0.0156033,0.102075
0.8,0.125162,0.00142378,0.100234
0.81,0.124976,-0.000112241,0.0999838
0.82,0.124998,-4.2241e-05,0.0999929
0.83,0.125006,4.48207e-05,0.100006
0.84,0.125001,7.75836e-06,0.100001
0.85,0.124999,-6.93912e-06,0.0999991
0.86,0.125,-3.71791e-07,0.1
0.87,0.125,1.17605e-06,0.1
0.88,0.125,-4.3781e-08,0.1
0.89,0.125,-1.78633e-07,0.1
0.9,0.125,2.35717e-08,0.1
0.91,0.125,2.54761e-08,0.1
0.92,0.125,-5.92439e-09,0.1
0.93,0.125,-3.29269e-09,0.1
0.94,0.125,1.20256e-09,0.1
0.95,0.125,3.66713e-10,0.1
0.96,0.125,-2.16105e-10,0.1
0.97,0.125,-2.93323e-11,0.1
0.98,0.125,3.46283e-11,0.1
0.99,0.125,2.28349e-12,0.1
1,0.125,0,0.1
