x,rho,u,p
0,1,0,1
0.01,1,-8.94908e-13,1
0.02,1,-5.80191e-12,1
0.03,1,1.99611e-13,1
0.04,1,2.89715e-11,1
0.05,1,1.71359e-11,1
0.06,1,-1.22375e-10,1
0.07,1,-1.62887e-10,1
0.08,1,4.26635e-10,1
0.09,1,1.0364e-09,1
0.1,1,-1.00822e-09,1
0.11,1,-5.19269e-09,1
0.12,1,-3.19749e-10,1
0.13,1,2.06768e-08,1
0.14,1,2.06084e-08,1
0.15,1,-5.98285e-08,1
0.16,1,-1.38478e-07,1
0.17,1,7.47572e-08,1
0.18,1,5.8172e-07,0.999999
0.19,1,4.06478e-07,1
0.2,1,-1.49725e-06,1
0.21,1,-3.19377e-06,1
0.22,0.999999,7.83893e-07,0.999999
0.23,0.99999,1.14204e-05,0.999986
0.24,0.999988,1.47822e-05,0.999983
0.25,1.00001,-9.19751e-06,1.00001
0.26,1.00004,-4.92216e-05,1.00006
0.27,1.00003,-3.09444e-05,1.00004
0.28,0.999832,0.000210713,0.999736
0.29,0.999135,0.00104201,0.998745
0.3,0.997282,0.00323506,0.996161
0.31,0.992852,0.00847871,0.989996
0.32,0.982546,0.0207762,0.975659
0.33,0.962181,0.0454429,0.947446
0.34,0.932502,0.0821126,0.906786
0.35,0.897402,0.126694,0.85937
0.36,0.860169,0.17556,0.80986
0.37,0.822703,0.226492,0.760884
0.38,0.785871,0.278409,0.713596
0.39,0.750029,0.330832,0.668426
0.4,0.715347,0.383497,0.625535
0.41,0.68195,0.436176,0.585015
0.42,0.649962,0.488598,0.546946
0.43,0.619472,0.540509,0.51136
0.44,0.590427,0.591896,0.478106
0.45,0.56257,0.643163,0.446797
0.46,0.535654,0.694692,0.417108
0.47,0.509856,0.745987,0.389251
0.48,0.485812,0.795522,0.363931
0.49,0.464352,0.841215,0.341754
0.5,0.447039,0.880463,0.323697
0.51,0.434881,0.910737,0.310528
0.52,0.426704,0.929905,0.301856
0.53,0.420933,0.9372,0.298346
0.54,0.418937,0.937647,0.298923
0.55,0.420828,0.933503,0.300895
0.56,0.424954,0.927874,0.303467
0.57,0.429344,0.922649,0.305752
0.58,0.432068,0.920066,0.306882
0.59,0.431718,0.921278,0.306135
0.6,0.427602,0.925079,0.304203
0.61,0.418838,0.928212,0.303022
0.62,0.402244,0.929061,0.302865
0.63,0.376072,0.929672,0.30278
0.64,0.343875,0.930541,0.302546
0.65,0.310922,0.930734,0.302497
0.66,0.282563,0.930104,0.30266
0.67,0.263529,0.928149,0.302626
0.68,0.254336,0.925198,0.301909
0.69,0.251262,0.923785,0.301528
0.7,0.251465,0.9244,0.301782
0.71,0.253621,0.925549,0.302129
0.72,0.25687,0.925734,0.302272
0.73,0.260061,0.923865,0.301637
0.74,0.261977,0.916564,0.298774
0.75,0.260188,0.885093,0.288579
0.76,0.237053,0.743163,0.246288
0.77,0.169385,0.357859,0.155598
0.78,0.131841,0.0612265,0.108245
0.79,0.125889,0.00800018,0.101077
0.8,0.125055,0.000521006,0.100094
0.81,0.124977,-0.0001492,0.0999784
0.82,0.125004,8.37729e-06,0.1
0.83,0.125004,3.71081e-05,0.100005
0.84,0.125,-1.5434e-06,0.0999998
0.85,0.124999,-5.18526e-06,0.0999993
0.86,0.125,8.63309e-07,0.1
0.87,0.125,7.61787e-07,0.1
0.88,0.125,-2.02034e-07,0.1
0.89,0.125,-9.9108e-08,0.1
0.9,0.125,4.05784e-08,0.1
0.91,0.125,1.14924e-08,0.1
0.92,0.125,-7.21341e-09,0.1
0.93,0.125,-1.03229e-09,0.1
0.94,0.125,1.1745e-09,0.1
0.95,0.125,2.88836e-11,0.1
0.96,0.125,-1.76049e-10,0.1
0.97,0.125,1.67688e-11,0.1
0.98,0.125,2.41752e-11,0.1
0.99,0.125,-2.62126e-12,0.1
1,0.125,0,0.1
