x,rho,u,p
0,1,0,1
0.01,1,-1.30545e-10,1
0.02,1,-2.38087e-10,1
0.03,1,5.95776e-10,1
0.04,1,1.61863e-09,1
0.05,1,-8.8276e-10,1
0.06,1,-7.08121e-09,1
0.07,1,-3.66664e-09,1
0.08,1,2.24945e-08,1
0.09,1,3.70347e-08,1
0.1,1,-3.97968e-08,1
0.11,1,-1.73831e-07,1
0.12,1,-6.56225e-08,1
0.13,1,5.02311e-07,0.999999
0.14,0.999999,8.37645e-07,0.999999
0.15,1,-5.242e-07,1
0.16,1,-3.28673e-06,1
0.17,1,-2.87703e-06,1
0.18,0.999995,5.76742e-06,0.999993
0.19,0.999985,1.72813e-05,0.99998
0.2,0.99999,1.17276e-05,0.999986
0.21,1.00002,-2.47359e-05,1.00003
0.22,1.00005,-6.27048e-05,1.00008
0.23,1.00001,-1.08503e-05,1.00001
0.24,0.999741,0.000317851,0.999609
0.25,0.998903,0.00131288,0.998429
0.26,0.99683,0.00376673,0.995538
0.27,0.992098,0.00937472,0.988949
0.28,0.981622,0.0218962,0.974367
0.29,0.962833,0.0446496,0.948346
0.3,0.937202,0.0762428,0.913194
0.31,0.907764,0.113395,0.873291
0.32,0.876855,0.153473,0.831934
0.33,0.845774,0.194941,0.790924
0.34,0.815094,0.237088,0.75103
0.35,0.785039,0.279625,0.712528
0.36,0.755703,0.322418,0.675514
0.37,0.727146,0.365369,0.640032
0.38,0.699421,0.408376,0.606116
0.39,0.67259,0.451314,0.573802
0.4,0.646708,0.49405,0.543117
0.41,0.621798,0.536494,0.514045
0.42,0.59781,0.578673,0.486486
0.43,0.574627,0.620741,0.46027
0.44,0.55213,0.662877,0.435235
0.45,0.530287,0.705107,0.411323
0.46,0.509237,0.747135,0.388656
0.47,0.489307,0.78825,0.367526
0.48,0.470929,0.827469,0.34827
0.49,0.454638,0.863699,0.331353
0.5,0.44081,0.8945,0.317528
0.51,0.429681,0.91809,0.30718
0.52,0.424312,0.931806,0.301657
0.53,0.423405,0.936484,0.299381
0.54,0.424292,0.935816,0.299366
0.55,0.425625,0.931645,0.301174
0.56,0.426391,0.925869,0.303563
0.57,0.426452,0.921378,0.305494
0.58,0.426249,0.919789,0.306092
0.59,0.426399,0.92137,0.305443
0.6,0.427083,0.92474,0.304265
0.61,0.427827,0.928121,0.303067
0.62,0.427946,0.930236,0.302274
0.63,0.426526,0.930713,0.302122
0.64,0.421525,0.929775,0.302461
0.65,0.408581,0.929059,0.302762
0.66,0.385031,0.92915,0.302711
0.67,0.354071,0.928893,0.302858
0.68,0.320671,0.928624,0.303075
0.69,0.290245,0.928064,0.30298
0.7,0.268146,0.92732,0.302805
0.71,0.256965,0.928658,0.303197
0.72,0.252909,0.929963,0.303631
0.73,0.252226,0.92968,0.303677
0.74,0.253559,0.92797,0.303278
0.75,0.256252,0.925557,0.302611
0.76,0.259789,0.923736,0.302154
0.77,0.263548,0.923435,0.302171
0.78,0.266674,0.923516,0.302277
0.79,0.268299,0.922455,0.301984
0.8,0.267615,0.917475,0.30019
0.81,0.262402,0.895169,0.292828
0.82,0.240694,0.793448,0.261148
0.83,0.179386,0.443666,0.173249
0.84,0.134825,0.0894726,0.112258
0.85,0.126349,0.012274,0.101637
0.86,0.125115,0.00101689,0.100175
0.87,0.124975,-0.000139264,0.0999799
0.88,0.125,-2.21765e-05,0.0999957
0.89,0.125005,4.39252e-05,0.100006
0.9,0.125,4.04805e-06,0.100001
0.91,0.124999,-6.65585e-06,0.0999991
0.92,0.125,1.54564e-07,0.1
0.93,0.125,1.09173e-06,0.1
0.94,0.125,-1.22007e-07,0.1
0.95,0.125,-1.62315e-07,0.1
0.96,0.125,3.52905e-08,0.1
0.97,0.125,2.27665e-08,0.1
0.98,0.125,-7.20484e-09,0.1
0.99,0.125,-2.6131e-09,0.1
1,0.125,0,0.1
