x,rho,u,p
0,1,0,1
0.01,1,7.14907e-15,1
0.02,1,-2.06079e-14,1
0.03,1,-8.40784e-14,1
0.04,1,9.18506e-14,1
0.05,1,5.10346e-13,1
0.06,1,-3.68892e-13,1
0.07,1,-2.9802e-12,1
0.08,1,9.18616e-13,1
0.09,1,1.64419e-11,1
0.1,1,2.34963e-12,1
0.11,1,-8.4255e-11,1
0.12,1,-5.48448e-11,1
0.13,1,3.90465e-10,1
0.14,1,4.95587e-10,1
0.15,1,-1.56013e-09,1
0.16,1,-3.34999e-09,1
0.17,1,4.79057e-09,1
0.18,1,1.85409e-08,1
0.19,1,-6.31373e-09,1
0.2,1,-8.41706e-08,1
0.21,1,-4.76476e-08,1
0.22,1,2.96501e-07,1
0.23,1,4.7957e-07,0.999999
0.24,1,-6.31787e-07,1
0.25,1,-2.44994e-06,1
0.26,1,-4.80094e-07,1
0.27,0.999993,8.21264e-06,0.99999
0.28,0.999989,1.30297e-05,0.999985
0.29,1,-6.48175e-06,1.00001
0.3,1.00003,-4.25164e-05,1.00005
0.31,1.00002,-1.94563e-05,1.00002
0.32,0.999805,0.000245047,0.99969
0.33,0.999021,0.00118088,0.998576
0.34,0.996849,0.00374971,0.995551
0.35,0.991427,0.010165,0.988015
0.36,0.978251,0.0259203,0.969705
0.37,0.951827,0.0581365,0.933197
0.38,0.91371,0.10581,0.881308
0.39,0.869319,0.163364,0.821971
0.4,0.822899,0.226167,0.761171
0.41,0.776795,0.291442,0.702112
0.42,0.732089,0.357769,0.646169
0.43,0.689294,0.424362,0.593888
0.44,0.648737,0.490612,0.545519
0.45,0.610628,0.555977,0.501133
0.46,0.574889,0.620268,0.460541
0.47,0.541014,0.684071,0.423138
0.48,0.508704,0.747942,0.388134
0.49,0.480269,0.809877,0.357134
0.5,0.457416,0.86022,0.33367
0.51,0.435242,0.902015,0.313771
0.52,0.422082,0.929128,0.303032
0.53,0.419527,0.93914,0.299081
0.54,0.42192,0.940614,0.297872
0.55,0.425785,0.935882,0.299587
0.56,0.428745,0.928186,0.302989
0.57,0.428647,0.921413,0.30631
0.58,0.422235,0.919357,0.307341
0.59,0.404001,0.923352,0.30537
0.6,0.375053,0.924896,0.303588
0.61,0.342072,0.923877,0.302872
0.62,0.310149,0.924489,0.302626
0.63,0.282253,0.925544,0.301738
0.64,0.262291,0.925866,0.300798
0.65,0.253478,0.92774,0.301155
0.66,0.25077,0.928594,0.301779
0.67,0.250441,0.927086,0.301979
0.68,0.251075,0.921246,0.30043
0.69,0.251494,0.901769,0.292804
0.7,0.243024,0.807464,0.262732
0.71,0.188709,0.462599,0.176137
0.72,0.136463,0.0966236,0.113069
0.73,0.126456,0.0128845,0.10171
0.74,0.125121,0.00105689,0.100181
0.75,0.124975,-0.000132965,0.0999808
0.76,0.125,-2.34373e-05,0.0999956
0.77,0.125005,4.17692e-05,0.100006
0.78,0.125,3.88462e-06,0.100001
0.79,0.124999,-6.02225e-06,0.0999992
0.8,0.125,1.81e-07,0.1
0.81,0.125,9.19328e-07,0.1
0.82,0.125,-1.21071e-07,0.1
0.83,0.125,-1.22126e-07,0.1
0.84,0.125,3.32343e-08,0.1
0.85,0.125,1.4387e-08,0.1
0.86,0.125,-7.03785e-09,0.1
0.87,0.125,-1.33246e-09,0.1
0.88,0.125,1.31965e-09,0.1
0.89,0.125,5.25611e-11,0.1
0.9,0.125,-2.27649e-10,0.1
0.91,0.125,1.59541e-11,0.1
0.92,0.125,3.6787e-11,0.1
0.93,0.125,-5.9341e-12,0.1
0.94,0.125,-5.6107e-12,0.1
0.95,0.125,1.37469e-12,0.1
0.96,0.125,8.09654e-13,0.1
0.97,0.125,-2.65146e-13,0.1
0.98,0.125,-1.12484e-13,0.1
0.99,0.125,2.56211e-14,0.1
1,0.125,0,0.1
