x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,0,1
0.06,1,0,1
0.07,1,0,1
0.08,1,0,1
0.09,1,0,1
0.1,1,0,1
0.11,1,0,1
0.12,1,0,1
0.13,1,0,1
0.14,1,0,1
0.15,1,0,1
0.16,1,0,1
0.17,1,0,1
0.18,1,0,1
0.19,1,0,1
0.2,1,0,1
0.21,1,-5.28111e-17,1
0.22,1,4.89333e-16,1
0.23,1,4.88819e-16,1
0.24,1,-9.3171e-15,1
0.25,1,1.07337e-14,1
0.26,1,1.20783e-13,1
0.27,1,-3.86461e-13,1
0.28,1,-1.03277e-12,1
0.29,1,7.05179e-12,1
0.3,1,2.61615e-12,1
0.31,1,-9.33404e-11,1
0.32,1,9.41512e-11,1
0.33,1,9.75451e-10,1
0.34,1,-2.12804e-09,1
0.35,1,-8.20251e-09,1
0.36,1,2.91222e-08,1
0.37,1,5.8915e-08,1
0.38,1,-2.94091e-07,1
0.39,1,-3.16459e-07,1
0.4,0.999998,2.71141e-06,0.999997
0.41,0.999996,3.02201e-06,0.999997
0.42,1.00001,-1.35824e-05,1.00002
0.43,1.00001,1.53335e-06,0.999997
0.44,0.999755,0.000305057,0.999579
0.45,0.998186,0.00212841,0.997447
0.46,0.991007,0.0104264,0.987682
0.47,0.961646,0.0454438,0.947342
0.48,0.87608,0.154752,0.831791
0.49,0.735857,0.345855,0.657545
0.5,0.580663,0.586217,0.479246
0.51,0.450466,0.805681,0.363318
0.52,0.364425,0.976184,0.315746
0.53,0.298952,0.962197,0.29063
0.54,0.216415,0.671726,0.226389
0.55,0.147725,0.215198,0.13215
0.56,0.128419,0.0317281,0.10426
0.57,0.125393,0.0035789,0.100515
0.58,0.124999,9.78052e-05,0.100017
0.59,0.124988,-0.000107345,0.099984
0.6,0.125004,2.40554e-05,0.100003
0.61,0.125002,1.75513e-05,0.100002
0.62,0.125,-2.97629e-06,0.0999996
0.63,0.125,-1.49244e-06,0.0999998
0.64,0.125,4.71949e-07,0.1
0.65,0.125,1.06954e-07,0.1
0.66,0.125,-5.33274e-08,0.1
0.67,0.125,-3.74199e-09,0.1
0.68,0.125,4.93182e-09,0.1
0.69,0.125,-2.44785e-10,0.1
0.7,0.125,-3.52076e-10,0.1
0.71,0.125,6.00401e-11,0.1
0.72,0.125,1.78041e-11,0.1
0.73,0.125,-6.31459e-12,0.1
0.74,0.125,-3.75741e-13,0.1
0.75,0.125,4.49557e-13,0.1
0.76,0.125,-3.54535e-14,0.1
0.77,0.125,-2.19973e-14,0.1
0.78,0.125,4.87193e-15,0.1
0.79,0.125,5.96411e-16,0.1
0.8,0.125,-2.63109e-16,0.1
0.81,0.125,4.78128e-17,0.1
0.82,0.125,1.57198e-17,0.1
0.83,0.125,0,0.1
0.84,0.125,0,0.1
0.85,0.125,0,0.1
0.86,0.125,0,0.1
0.87,0.125,0,0.1
0.88,0.125,0,0.1
0.89,0.125,0,0.1
0.9,0.125,0,0.1
0.91,0.125,0,0.1
0.92,0.125,0,0.1
0.93,0.125,0,0.1
0.94,0.125,0,0.1
0.95,0.125,0,0.1
0.96,0.125,0,0.1
0.97,0.125,0,0.1
0.98,0.125,-1.61203e-16,0.1
0.99,0.125,-1.37331e-16,0.1
1,0.125,0,0.1
