x,rho,u,p
0,1,0,1
0.01,1,1.30033e-11,1
0.02,1,4.442e-11,1
0.03,1,-3.89697e-11,1
0.04,1,-2.37209e-10,1
0.05,1,-1.41836e-11,1
0.06,1,9.87801e-10,1
0.07,1,8.93694e-10,1
0.08,1,-3.22647e-09,1
0.09,1,-6.49511e-09,1
0.1,1,6.48e-09,1
0.11,1,3.1203e-08,1
0.12,1,7.30692e-09,1
0.13,1,-1.06857e-07,1
0.14,1,-1.42397e-07,1
0.15,1,2.14832e-07,1
0.16,0.999999,7.40488e-07,0.999999
0.17,1,1.82531e-07,1
0.18,1,-2.17721e-06,1
0.19,1,-3.39912e-06,1
0.2,0.999998,2.21798e-06,0.999997
0.21,0.999988,1.37312e-05,0.999984
0.22,0.999988,1.48427e-05,0.999982
0.23,1.00001,-1.32994e-05,1.00002
0.24,1.00004,-5.44438e-05,1.00007
0.25,1.00003,-3.04609e-05,1.00004
0.26,0.999819,0.000224992,0.99972
0.27,0.999109,0.00107061,0.998714
0.28,0.997271,0.00324637,0.996149
0.29,0.992968,0.00834134,0.990159
0.3,0.983154,0.0200513,0.976501
0.31,0.964284,0.04288,0.950347
0.32,0.937203,0.0762427,0.913193
0.33,0.905327,0.11651,0.870012
0.34,0.871512,0.160506,0.824848
0.35,0.83741,0.206297,0.779996
0.36,0.803775,0.252951,0.736465
0.37,0.770905,0.300074,0.694627
0.38,0.738934,0.347474,0.654613
0.39,0.707946,0.395006,0.616488
0.4,0.678026,0.442504,0.580306
0.41,0.649262,0.489774,0.546121
0.42,0.621706,0.536657,0.513934
0.43,0.595294,0.583173,0.48362
0.44,0.569849,0.629561,0.454928
0.45,0.545215,0.676079,0.427634
0.46,0.521439,0.722636,0.401736
0.47,0.498816,0.768575,0.377496
0.48,0.477889,0.812653,0.355464
0.49,0.45928,0.852903,0.336364
0.5,0.443404,0.887532,0.320505
0.51,0.4319,0.914525,0.308813
0.52,0.426043,0.930864,0.301808
0.53,0.423655,0.937548,0.298657
0.54,0.422411,0.936679,0.298762
0.55,0.42214,0.93207,0.30089
0.56,0.423452,0.926339,0.303462
0.57,0.426074,0.921863,0.305502
0.58,0.428767,0.920108,0.306537
0.59,0.430386,0.921741,0.306195
0.6,0.430292,0.925179,0.304566
0.61,0.428239,0.928398,0.302969
0.62,0.423433,0.929892,0.302354
0.63,0.41285,0.929656,0.302458
0.64,0.392372,0.929758,0.302511
0.65,0.363228,0.930124,0.302481
0.66,0.330147,0.929829,0.30267
0.67,0.298461,0.929077,0.302909
0.68,0.273747,0.928792,0.303208
0.69,0.259552,0.929378,0.30352
0.7,0.253373,0.928469,0.303198
0.71,0.251374,0.926277,0.302342
0.72,0.252053,0.924355,0.301682
0.73,0.254719,0.924241,0.301741
0.74,0.258551,0.92488,0.302089
0.75,0.26245,0.924767,0.302303
0.76,0.265226,0.922577,0.301807
0.77,0.265741,0.915229,0.299155
0.78,0.261156,0.883618,0.288981
0.79,0.233771,0.739717,0.245614
0.8,0.167134,0.351296,0.154631
0.81,0.131547,0.0595503,0.10804
0.82,0.12586,0.00779976,0.101052
0.83,0.125052,0.000502645,0.10009
0.84,0.124977,-0.000149622,0.0999783
0.85,0.125004,9.60044e-06,0.1
0.86,0.125004,3.71916e-05,0.100005
0.87,0.125,-1.73033e-06,0.0999998
0.88,0.124999,-5.22927e-06,0.0999993
0.89,0.125,9.01575e-07,0.1
0.9,0.125,7.75287e-07,0.1
0.91,0.125,-2.12363e-07,0.1
0.92,0.125,-1.02601e-07,0.1
0.93,0.125,4.33964e-08,0.1
0.94,0.125,1.23302e-08,0.1
0.95,0.125,-7.90688e-09,0.1
0.96,0.125,-1.2222e-09,0.1
0.97,0.125,1.32209e-09,0.1
0.98,0.125,9.26808e-11,0.1
0.99,0.125,-1.42396e-10,0.1
1,0.125,0,0.1
