x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,7.99219e-17,1
0.04,1,-1.64792e-16,1
0.05,1,9.99227e-17,1
0.06,1,3.08685e-15,1
0.07,1,-1.98106e-16,1
0.08,1,-2.26698e-14,1
0.09,1,1.66996e-15,1
0.1,1,1.54191e-13,1
0.11,1,-1.62334e-14,1
0.12,1,-1.02996e-12,1
0.13,1,4.9474e-14,1
0.14,1,6.6046e-12,1
0.15,1,5.85407e-13,1
0.16,1,-4.0439e-11,1
0.17,1,-1.2408e-11,1
0.18,1,2.34026e-10,1
0.19,1,1.43385e-10,1
0.2,1,-1.25825e-09,1
0.21,1,-1.28845e-09,1
0.22,1,6.11007e-09,1
0.23,1,9.74356e-09,1
0.24,1,-2.53552e-08,1
0.25,1,-6.30763e-08,1
0.26,1,7.87659e-08,1
0.27,1,3.48962e-07,1
0.28,1,-7.2506e-08,1
0.29,1,-1.55464e-06,1
0.3,1,-1.08226e-06,1
0.31,0.999995,5.38334e-06,0.999994
0.32,0.999991,1.07456e-05,0.999987
0.33,1,-4.98391e-06,1.00001
0.34,1.00003,-3.62546e-05,1.00005
0.35,1.00001,-2.34432e-06,1
0.36,0.999751,0.000313818,0.999599
0.37,0.998784,0.00146597,0.998231
0.38,0.995951,0.00481379,0.994293
0.39,0.988421,0.0137167,0.983852
0.4,0.969001,0.0370624,0.956916
0.41,0.930605,0.0845118,0.904182
0.42,0.877407,0.152688,0.832708
0.43,0.817606,0.233409,0.754393
0.44,0.756912,0.320422,0.677144
0.45,0.698445,0.409726,0.60501
0.46,0.643799,0.498768,0.539774
0.47,0.593752,0.585799,0.481955
0.48,0.548617,0.669731,0.431359
0.49,0.507912,0.749564,0.387514
0.5,0.470105,0.824688,0.349477
0.51,0.440693,0.890372,0.320562
0.52,0.427896,0.929497,0.303334
0.53,0.423605,0.943218,0.295694
0.54,0.420653,0.942887,0.295762
0.55,0.416002,0.933884,0.300339
0.56,0.402666,0.920756,0.304478
0.57,0.37525,0.919192,0.305404
0.58,0.343671,0.922787,0.304318
0.59,0.313115,0.923198,0.30258
0.6,0.285694,0.920662,0.302495
0.61,0.265879,0.92517,0.303513
0.62,0.254547,0.925956,0.30395
0.63,0.246189,0.915901,0.300825
0.64,0.23572,0.865895,0.281817
0.65,0.202444,0.617246,0.210785
0.66,0.145914,0.188003,0.126538
0.67,0.127703,0.0247394,0.103297
0.68,0.125274,0.0024766,0.100373
0.69,0.124986,-1.8163e-05,0.0999982
0.7,0.124993,-7.34624e-05,0.0999886
0.71,0.125006,4.10008e-05,0.100005
0.72,0.125001,1.28212e-05,0.100002
0.73,0.124999,-6.62132e-06,0.0999991
0.74,0.125,-9.05792e-07,0.0999999
0.75,0.125,1.22064e-06,0.1
0.76,0.125,6.35474e-09,0.1
0.77,0.125,-1.98767e-07,0.1
0.78,0.125,2.04624e-08,0.1
0.79,0.125,3.08504e-08,0.1
0.8,0.125,-5.96839e-09,0.1
0.81,0.125,-4.50387e-09,0.1
0.82,0.125,1.25972e-09,0.1
0.83,0.125,6.19069e-10,0.1
0.84,0.125,-2.28629e-10,0.1
0.85,0.125,-7.94286e-11,0.1
0.86,0.125,3.77036e-11,0.1
0.87,0.125,9.3792e-12,0.1
0.88,0.125,-5.77817e-12,0.1
0.89,0.125,-9.90445e-13,0.1
0.9,0.125,8.31111e-13,0.1
0.91,0.125,8.68112e-14,0.1
0.92,0.125,-1.12795e-13,0.1
0.93,0.125,-4.63599e-15,0.1
0.94,0.125,1.48294e-14,0.1
0.95,0.125,2.24475e-16,0.1
0.96,0.125,-1.53324e-15,0.1
0.97,0.125,7.98791e-17,0.1
0.98,0.125,-5.21351e-17,0.1
0.99,0.125,-1.53138e-16,0.1
1,0.125,0,0.1
