x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,0,1
0.06,1,0,1
0.07,1,0,1
0.08,1,-5.03397e-17,1
0.09,1,1.31009e-16,1
0.1,1,9.25094e-16,1
0.11,1,-2.05119e-15,1
0.12,1,-9.16706e-15,1
0.13,1,1.89991e-14,1
0.14,1,6.73286e-14,1
0.15,1,-1.7172e-13,1
0.16,1,-4.72051e-13,1
0.17,1,1.42155e-12,1
0.18,1,3.23499e-12,1
0.19,1,-1.07824e-11,1
0.2,1,-2.18816e-11,1
0.21,1,7.54229e-11,1
0.22,1,1.47882e-10,1
0.23,1,-4.84978e-10,1
0.24,1,-9.99267e-10,1
0.25,1,2.8318e-09,1
0.26,1,6.67417e-09,1
0.27,1,-1.45501e-08,1
0.28,1,-4.28515e-08,1
0.29,1,6.17889e-08,1
0.3,1,2.58041e-07,1
0.31,1,-1.65161e-07,1
0.32,1,-1.35604e-06,1
0.33,1,-1.24168e-07,1
0.34,0.999995,6.34224e-06,0.999993
0.35,0.999994,7.30701e-06,0.999991
0.36,1.00001,-1.48428e-05,1.00002
0.37,1.00003,-3.19017e-05,1.00004
0.38,0.999941,8.62565e-05,0.999881
0.39,0.999418,0.000718849,0.99911
0.4,0.997596,0.00286849,0.996571
0.41,0.992169,0.00926401,0.989056
0.42,0.976941,0.0273895,0.967975
0.43,0.939459,0.0734035,0.916283
0.44,0.878418,0.151465,0.833976
0.45,0.804847,0.251262,0.737975
0.46,0.72881,0.362285,0.642383
0.47,0.656716,0.476231,0.55542
0.48,0.592362,0.587663,0.481114
0.49,0.536603,0.692442,0.419531
0.5,0.488744,0.787283,0.368125
0.51,0.452762,0.867444,0.328728
0.52,0.430215,0.922128,0.303641
0.53,0.414757,0.94903,0.293606
0.54,0.396116,0.949557,0.294749
0.55,0.36999,0.931718,0.299685
0.56,0.344778,0.919301,0.303394
0.57,0.320508,0.918038,0.305181
0.58,0.293222,0.925784,0.306096
0.59,0.267347,0.929809,0.306583
0.6,0.244186,0.901022,0.299024
0.61,0.210992,0.742997,0.249992
0.62,0.157539,0.31961,0.150508
0.63,0.12992,0.0483547,0.106603
0.64,0.125603,0.00571847,0.100787
0.65,0.125022,0.000269427,0.100049
0.66,0.124983,-0.000127887,0.0999812
0.67,0.125005,2.81562e-05,0.100003
0.68,0.125003,2.81815e-05,0.100004
0.69,0.124999,-5.32087e-06,0.0999993
0.7,0.125,-3.64096e-06,0.0999995
0.71,0.125,1.29992e-06,0.1
0.72,0.125,4.96394e-07,0.1
0.73,0.125,-2.38989e-07,0.1
0.74,0.125,-6.03377e-08,0.1
0.75,0.125,3.99229e-08,0.1
0.76,0.125,6.62716e-09,0.1
0.77,0.125,-6.09561e-09,0.1
0.78,0.125,-5.97244e-10,0.1
0.79,0.125,8.65399e-10,0.1
0.8,0.125,3.24972e-11,0.1
0.81,0.125,-1.14535e-10,0.1
0.82,0.125,2.4055e-12,0.1
0.83,0.125,1.41172e-11,0.1
0.84,0.125,-1.15249e-12,0.1
0.85,0.125,-1.61022e-12,0.1
0.86,0.125,2.39805e-13,0.1
0.87,0.125,1.67814e-13,0.1
0.88,0.125,-3.90157e-14,0.1
0.89,0.125,-1.5912e-14,0.1
0.9,0.125,5.33143e-15,0.1
0.91,0.125,1.41845e-15,0.1
0.92,0.125,-3.9697e-16,0.1
0.93,0.125,4.01614e-17,0.1
0.94,0.125,6.03918e-17,0.1
0.95,0.125,0,0.1
0.96,0.125,0,0.1
0.97,0.125,0,0.1
0.98,0.125,-1.8202e-16,0.1
0.99,0.125,-1.58131e-16,0.1
1,0.125,0,0.1
