x,rho,u,p
0,1,0,1
0.01,1,-3.09148e-12,1
0.02,1,-4.29904e-12,1
0.03,1,1.95437e-11,1
0.04,1,3.6158e-11,1
0.05,1,-6.61883e-11,1
0.06,1,-2.0974e-10,1
0.07,1,1.38242e-10,1
0.08,1,1.01734e-09,1
0.09,1,2.25684e-10,1
0.1,1,-4.06589e-09,1
0.11,1,-4.45517e-09,1
0.12,1,1.23104e-08,1
0.13,1,2.9096e-08,1
0.14,1,-1.89599e-08,1
0.15,1,-1.28789e-07,1
0.16,1,-6.61512e-08,1
0.17,1,3.90629e-07,1
0.18,0.999999,6.80011e-07,0.999999
0.19,1,-5.21743e-07,1
0.2,1,-2.89593e-06,1
0.21,1,-1.9983e-06,1
0.22,0.999994,6.61095e-06,0.999992
0.23,0.999987,1.6007e-05,0.999981
0.24,0.999995,5.56242e-06,0.999993
0.25,1.00003,-3.28113e-05,1.00004
0.26,1.00005,-5.53034e-05,1.00007
0.27,0.999962,5.3542e-05,0.999931
0.28,0.999551,0.00054649,0.999333
0.29,0.99836,0.00195801,0.997664
0.3,0.99542,0.00543723,0.99357
0.31,0.988562,0.0135807,0.984027
0.32,0.973507,0.0316729,0.963108
0.33,0.948421,0.0623359,0.928527
0.34,0.916243,0.102591,0.884734
0.35,0.880655,0.148468,0.836998
0.36,0.844105,0.19718,0.788752
0.37,0.807833,0.24723,0.741685
0.38,0.772359,0.297948,0.696466
0.39,0.737901,0.349026,0.653333
0.4,0.704584,0.400258,0.612391
0.41,0.672519,0.451426,0.573714
0.42,0.641818,0.502277,0.53737
0.43,0.61253,0.552621,0.50335
0.44,0.584544,0.602554,0.471447
0.45,0.557608,0.652486,0.441296
0.46,0.531587,0.702631,0.41269
0.47,0.506716,0.752391,0.385885
0.48,0.483551,0.800386,0.361507
0.49,0.462866,0.844551,0.340212
0.5,0.445929,0.882398,0.322808
0.51,0.434091,0.911691,0.310066
0.52,0.426795,0.930358,0.301752
0.53,0.421958,0.937273,0.298374
0.54,0.419665,0.937274,0.298871
0.55,0.420674,0.932969,0.3009
0.56,0.424215,0.927495,0.303456
0.57,0.428415,0.922597,0.305727
0.58,0.431442,0.920208,0.306878
0.59,0.431869,0.921427,0.306201
0.6,0.429139,0.925033,0.304302
0.61,0.422788,0.928224,0.302938
0.62,0.410217,0.929255,0.302676
0.63,0.387951,0.929612,0.302711
0.64,0.357689,0.930373,0.302526
0.65,0.32443,0.930646,0.302494
0.66,0.293567,0.93021,0.302735
0.67,0.270383,0.929459,0.303036
0.68,0.257504,0.927335,0.302745
0.69,0.252189,0.924707,0.301893
0.7,0.251041,0.923834,0.301568
0.71,0.252452,0.924649,0.301812
0.72,0.25544,0.925699,0.302136
0.73,0.259059,0.925487,0.302188
0.74,0.262089,0.922533,0.301342
0.75,0.263188,0.912971,0.297678
0.76,0.258479,0.870164,0.284119
0.77,0.224252,0.678708,0.228643
0.78,0.156764,0.269192,0.139772
0.79,0.129522,0.0408093,0.105465
0.8,0.125546,0.00492666,0.100685
0.81,0.125014,0.000208345,0.100038
0.82,0.124983,-0.000128681,0.0999811
0.83,0.125006,2.97987e-05,0.100003
0.84,0.125003,2.82682e-05,0.100004
0.85,0.124999,-5.16172e-06,0.0999993
0.86,0.125,-3.60471e-06,0.0999995
0.87,0.125,1.25588e-06,0.1
0.88,0.125,4.69749e-07,0.1
0.89,0.125,-2.38527e-07,0.1
0.9,0.125,-5.09528e-08,0.1
0.91,0.125,4.1949e-08,0.1
0.92,0.125,4.08931e-09,0.1
0.93,0.125,-6.77472e-09,0.1
0.94,0.125,1.01147e-11,0.1
0.95,0.125,1.0116e-09,0.1
0.96,0.125,-1.02295e-10,0.1
0.97,0.125,-1.37626e-10,0.1
0.98,0.125,2.78391e-11,0.1
0.99,0.125,1.43104e-11,0.1
1,0.125,0,0.1
