x,rho,u,p
0,1,0,1
0.01,1,1.51462e-15,1
0.02,1,9.67205e-15,1
0.03,1,-6.93247e-15,1
0.04,1,-6.36687e-14,1
0.05,1,3.03529e-14,1
0.06,1,3.86838e-13,1
0.07,1,-8.73927e-14,1
0.08,1,-2.26835e-12,1
0.09,1,-2.06934e-13,1
0.1,1,1.2595e-11,1
0.11,1,5.90865e-12,1
0.12,1,-6.52044e-11,1
0.13,1,-6.05707e-11,1
0.14,1,3.0663e-10,1
0.15,1,4.6781e-10,1
0.16,1,-1.24911e-09,1
0.17,1,-3.02012e-09,1
0.18,1,3.93134e-09,1
0.19,1,1.6653e-08,1
0.2,1,-5.35958e-09,1
0.21,1,-7.7198e-08,1
0.22,1,-4.14155e-08,1
0.23,1,2.84711e-07,1
0.24,1,4.36488e-07,0.999999
0.25,1,-6.76945e-07,1
0.26,1,-2.3549e-06,1
0.27,1,-5.90697e-08,1
0.28,0.999993,8.61977e-06,0.99999
0.29,0.99999,1.19683e-05,0.999986
0.3,1.00001,-9.84199e-06,1.00001
0.31,1.00003,-4.34883e-05,1.00005
0.32,1.00001,-3.45759e-06,1
0.33,0.999745,0.000318129,0.9996
0.34,0.998825,0.00141342,0.998299
0.35,0.996291,0.00441017,0.994773
0.36,0.98993,0.0119403,0.985936
0.37,0.974394,0.0305681,0.964358
0.38,0.944402,0.0673103,0.923016
0.39,0.902688,0.119886,0.866466
0.4,0.855152,0.182224,0.803286
0.41,0.806064,0.249631,0.739464
0.42,0.757706,0.319354,0.678078
0.43,0.711143,0.389943,0.620433
0.44,0.666922,0.460503,0.567061
0.45,0.625373,0.530299,0.518176
0.46,0.586578,0.598862,0.47374
0.47,0.550246,0.666357,0.43327
0.48,0.516075,0.733205,0.39594
0.49,0.485409,0.798513,0.362604
0.5,0.459352,0.854945,0.336061
0.51,0.434961,0.900151,0.314728
0.52,0.42246,0.929124,0.303524
0.53,0.42074,0.940606,0.298583
0.54,0.423086,0.941363,0.297143
0.55,0.426018,0.935712,0.29936
0.56,0.427341,0.92811,0.303499
0.57,0.424899,0.921288,0.306888
0.58,0.412479,0.91924,0.307076
0.59,0.385276,0.922165,0.304083
0.6,0.352679,0.923025,0.302754
0.61,0.320867,0.923541,0.303099
0.62,0.291778,0.924027,0.302735
0.63,0.26829,0.924202,0.301313
0.64,0.25574,0.926957,0.301193
0.65,0.251115,0.929178,0.301786
0.66,0.249507,0.927942,0.301742
0.67,0.249087,0.920188,0.29946
0.68,0.24828,0.889722,0.288735
0.69,0.232739,0.742101,0.24437
0.7,0.169047,0.344964,0.15285
0.71,0.131455,0.0567531,0.107597
0.72,0.125794,0.00709087,0.100958
0.73,0.125042,0.000414396,0.100075
0.74,0.124979,-0.000141962,0.0999794
0.75,0.125004,1.53968e-05,0.100001
0.76,0.125004,3.25815e-05,0.100004
0.77,0.125,-2.81385e-06,0.0999996
0.78,0.125,-4.15038e-06,0.0999995
0.79,0.125,9.76636e-07,0.1
0.8,0.125,5.3073e-07,0.1
0.81,0.125,-2.06163e-07,0.1
0.82,0.125,-5.37849e-08,0.1
0.83,0.125,3.90144e-08,0.1
0.84,0.125,3.34497e-09,0.1
0.85,0.125,-6.72851e-09,0.1
0.86,0.125,3.023e-10,0.1
0.87,0.125,1.08679e-09,0.1
0.88,0.125,-1.68798e-10,0.1
0.89,0.125,-1.65493e-10,0.1
0.9,0.125,4.27507e-11,0.1
0.91,0.125,2.38082e-11,0.1
0.92,0.125,-8.65531e-12,0.1
0.93,0.125,-3.2245e-12,0.1
0.94,0.125,1.5549e-12,0.1
0.95,0.125,4.07239e-13,0.1
0.96,0.125,-2.57258e-13,0.1
0.97,0.125,-4.62932e-14,0.1
0.98,0.125,3.88039e-14,0.1
0.99,0.125,5.55694e-15,0.1
1,0.125,0,0.1
