x,rho,u,p
0,1,0,1
0.01,1,-1.31234e-16,1
0.02,1,-6.35664e-14,1
0.03,1,-5.43586e-14,1
0.04,1,3.52135e-13,1
0.05,1,4.14284e-13,1
0.06,1,-1.81847e-12,1
0.07,1,-2.95459e-12,1
0.08,1,8.55211e-12,1
0.09,1,1.93761e-11,1
0.1,1,-3.50028e-11,1
0.11,1,-1.16302e-10,1
0.12,1,1.10532e-10,1
0.13,1,6.31904e-10,1
0.14,1,-1.35477e-10,1
0.15,1,-3.04472e-09,1
0.16,1,-1.50812e-09,1
0.17,1,1.25052e-08,1
0.18,1,1.63705e-08,1
0.19,1,-3.9823e-08,1
0.2,1,-1.02734e-07,1
0.21,1,6.74624e-08,1
0.22,1,4.71831e-07,0.999999
0.23,1,2.24502e-07,1
0.24,1,-1.5112e-06,1
0.25,1,-2.49218e-06,1
0.26,0.999998,2.45435e-06,0.999997
0.27,0.99999,1.19952e-05,0.999986
0.28,0.999992,9.17135e-06,0.999989
0.29,1.00002,-2.12798e-05,1.00003
0.3,1.00004,-4.81768e-05,1.00006
0.31,0.999978,3.61299e-05,0.999952
0.32,0.999606,0.000484723,0.999402
0.33,0.99844,0.0018679,0.997765
0.34,0.995383,0.00548257,0.993513
0.35,0.987915,0.0143415,0.983134
0.36,0.970487,0.0353135,0.958935
0.37,0.939864,0.0729423,0.916812
0.38,0.899763,0.123644,0.862541
0.39,0.855294,0.18205,0.803461
0.4,0.809847,0.244349,0.74431
0.41,0.765146,0.308435,0.6874
0.42,0.721958,0.373257,0.633672
0.43,0.68067,0.438184,0.583505
0.44,0.64156,0.502678,0.537084
0.45,0.604797,0.566268,0.49444
0.46,0.570239,0.62889,0.455319
0.47,0.537276,0.691316,0.419053
0.48,0.505686,0.75401,0.384943
0.49,0.478236,0.814123,0.355042
0.5,0.456576,0.862352,0.332689
0.51,0.435531,0.902835,0.313456
0.52,0.4222,0.929255,0.302845
0.53,0.41912,0.938599,0.299216
0.54,0.421279,0.940053,0.298123
0.55,0.4254,0.935804,0.299731
0.56,0.429026,0.928338,0.30293
0.57,0.429768,0.921544,0.306145
0.58,0.425021,0.91916,0.307275
0.59,0.410182,0.923102,0.305574
0.6,0.384221,0.925855,0.303968
0.61,0.351962,0.924923,0.303121
0.62,0.319028,0.92479,0.302573
0.63,0.289426,0.926076,0.301824
0.64,0.266826,0.925903,0.300944
0.65,0.255012,0.926731,0.300855
0.66,0.251284,0.928436,0.30154
0.67,0.250705,0.927527,0.302093
0.68,0.251341,0.924456,0.30171
0.69,0.252441,0.915589,0.298152
0.7,0.251544,0.874479,0.284208
0.71,0.226254,0.684588,0.228851
0.72,0.158523,0.273396,0.139967
0.73,0.129607,0.0407744,0.105432
0.74,0.125537,0.00479199,0.100667
0.75,0.125012,0.000192219,0.100035
0.76,0.124984,-0.000124086,0.0999817
0.77,0.125005,3.02248e-05,0.100003
0.78,0.125003,2.62593e-05,0.100003
0.79,0.124999,-5.11955e-06,0.0999993
0.8,0.125,-3.14275e-06,0.0999996
0.81,0.125,1.17617e-06,0.1
0.82,0.125,3.66498e-07,0.1
0.83,0.125,-2.12177e-07,0.1
0.84,0.125,-3.00106e-08,0.1
0.85,0.125,3.54905e-08,0.1
0.86,0.125,9.31221e-11,0.1
0.87,0.125,-5.47313e-09,0.1
0.88,0.125,7.24541e-10,0.1
0.89,0.125,7.86778e-10,0.1
0.9,0.125,-2.21801e-10,0.1
0.91,0.125,-1.04774e-10,0.1
0.92,0.125,4.92741e-11,0.1
0.93,0.125,1.26942e-11,0.1
0.94,0.125,-9.45301e-12,0.1
0.95,0.125,-1.33186e-12,0.1
0.96,0.125,1.6528e-12,0.1
0.97,0.125,1.03033e-13,0.1
0.98,0.125,-2.61854e-13,0.1
0.99,0.125,-1.68639e-14,0.1
1,0.125,0,0.1
