x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,5.00517e-18,1
0.06,1,-2.00041e-17,1
0.07,1,-7.02601e-17,1
0.08,1,1.22245e-15,1
0.09,1,8.73603e-16,1
0.1,1,-1.04707e-14,1
0.11,1,-5.72123e-15,1
0.12,1,7.85283e-14,1
0.13,1,2.47195e-14,1
0.14,1,-5.78028e-13,1
0.15,1,-1.04336e-13,1
0.16,1,4.06385e-12,1
0.17,1,5.78632e-13,1
0.18,1,-2.72258e-11,1
0.19,1,-5.38176e-12,1
0.2,1,1.73361e-10,1
0.21,1,6.05663e-11,1
0.22,1,-1.04013e-09,1
0.23,1,-6.26575e-10,1
0.24,1,5.78959e-09,1
0.25,1,5.63671e-09,1
0.26,1,-2.90177e-08,1
0.27,1,-4.36569e-08,1
0.28,1,1.24558e-07,1
0.29,1,2.93338e-07,1
0.3,1,-3.88517e-07,1
0.31,1,-1.62131e-06,1
0.32,1,4.61876e-07,0.999999
0.33,0.999994,7.67207e-06,0.999991
0.34,0.999994,6.99445e-06,0.999992
0.35,1.00001,-1.78934e-05,1.00002
0.36,1.00003,-3.35294e-05,1.00004
0.37,0.999935,9.33343e-05,0.999873
0.38,0.999404,0.000734255,0.999094
0.39,0.997627,0.0028319,0.996618
0.4,0.992517,0.00886126,0.989532
0.41,0.978615,0.0254074,0.97027
0.42,0.945099,0.0664042,0.923997
0.43,0.890562,0.13557,0.850195
0.44,0.824401,0.223982,0.763185
0.45,0.7553,0.322748,0.675168
0.46,0.688524,0.425408,0.593109
0.47,0.626847,0.527233,0.52014
0.48,0.571603,0.625234,0.457307
0.49,0.523062,0.718231,0.404454
0.5,0.480655,0.804603,0.360233
0.51,0.447757,0.879052,0.325586
0.52,0.42957,0.926188,0.302346
0.53,0.420075,0.943061,0.293928
0.54,0.410822,0.945472,0.295509
0.55,0.394841,0.934133,0.300381
0.56,0.368629,0.922633,0.304799
0.57,0.339647,0.917634,0.304711
0.58,0.311098,0.91901,0.303392
0.59,0.284556,0.926497,0.30355
0.6,0.264228,0.929236,0.304934
0.61,0.248658,0.914782,0.302767
0.62,0.229626,0.845942,0.279102
0.63,0.186047,0.538052,0.194094
0.64,0.138393,0.126917,0.117705
0.65,0.126733,0.0162225,0.102164
0.66,0.125156,0.00140741,0.100232
0.67,0.124977,-0.00010478,0.0999848
0.68,0.124998,-3.53335e-05,0.0999939
0.69,0.125006,4.24942e-05,0.100006
0.7,0.125,5.32195e-06,0.100001
0.71,0.124999,-6.56254e-06,0.0999991
0.72,0.125,8.3344e-08,0.1
0.73,0.125,1.1058e-06,0.1
0.74,0.125,-1.12789e-07,0.1
0.75,0.125,-1.68253e-07,0.1
0.76,0.125,3.12059e-08,0.1
0.77,0.125,2.42977e-08,0.1
0.78,0.125,-6.31483e-09,0.1
0.79,0.125,-3.27304e-09,0.1
0.8,0.125,1.11017e-09,0.1
0.81,0.125,4.09061e-10,0.1
0.82,0.125,-1.77364e-10,0.1
0.83,0.125,-4.66126e-11,0.1
0.84,0.125,2.62781e-11,0.1
0.85,0.125,4.68657e-12,0.1
0.86,0.125,-3.63861e-12,0.1
0.87,0.125,-3.82422e-13,0.1
0.88,0.125,4.71512e-13,0.1
0.89,0.125,1.7246e-14,0.1
0.9,0.125,-5.74385e-14,0.1
0.91,0.125,1.64862e-15,0.1
0.92,0.125,6.77428e-15,0.1
0.93,0.125,-2.4094e-16,0.1
0.94,0.125,-4.55732e-16,0.1
0.95,0.125,1.40362e-16,0.1
0.96,0.125,3.00291e-17,0.1
0.97,0.125,-5.00517e-18,0.1
0.98,0.125,-1.8202e-16,0.1
0.99,0.125,-1.58131e-16,0.1
1,0.125,0,0.1
