x,rho,u,p
0,1,0,1
0.01,1,1.59701e-11,1
0.02,1,4.27808e-11,1
0.03,1,-6.37427e-11,1
0.04,1,-2.51564e-10,1
0.05,1,7.86941e-11,1
0.06,1,1.11994e-09,1
0.07,1,6.31022e-10,1
0.08,1,-3.96773e-09,1
0.09,1,-6.14072e-09,1
0.1,1,9.59177e-09,1
0.11,1,3.28483e-08,1
0.12,1,-2.2786e-09,1
0.13,1,-1.22396e-07,1
0.14,1,-1.25836e-07,1
0.15,1,2.85047e-07,1
0.16,0.999999,7.66071e-07,0.999999
0.17,1,-1.01879e-08,1
0.18,1,-2.48976e-06,1
0.19,1,-3.21179e-06,1
0.2,0.999997,3.3894e-06,0.999996
0.21,0.999987,1.48571e-05,0.999982
0.22,0.999989,1.33855e-05,0.999984
0.23,1.00001,-1.80567e-05,1.00002
0.24,1.00005,-5.72055e-05,1.00007
0.25,1.00002,-1.85869e-05,1.00002
0.26,0.999774,0.00027825,0.999656
0.27,0.998983,0.00121964,0.998538
0.28,0.996968,0.00360508,0.995727
0.29,0.992279,0.00915862,0.989201
0.3,0.981659,0.0218465,0.974422
0.31,0.961882,0.0458108,0.947033
0.32,0.934258,0.0799163,0.909179
0.33,0.902219,0.120498,0.865832
0.34,0.868477,0.164523,0.820828
0.35,0.83456,0.210193,0.776279
0.36,0.801147,0.256661,0.733094
0.37,0.76851,0.303571,0.691604
0.38,0.736769,0.350743,0.651928
0.39,0.706007,0.398035,0.614124
0.4,0.676308,0.445282,0.578248
0.41,0.647758,0.492291,0.544349
0.42,0.620402,0.538916,0.512425
0.43,0.594172,0.585186,0.482343
0.44,0.568888,0.631345,0.453854
0.45,0.544405,0.677635,0.426745
0.46,0.520776,0.723954,0.401023
0.47,0.498297,0.76964,0.37695
0.48,0.477517,0.813453,0.355072
0.49,0.459046,0.853455,0.336108
0.5,0.443249,0.887895,0.320346
0.51,0.431758,0.914726,0.308729
0.52,0.425968,0.930878,0.301813
0.53,0.423687,0.937519,0.29868
0.54,0.422594,0.936686,0.298787
0.55,0.422328,0.932019,0.300884
0.56,0.4235,0.926296,0.303463
0.57,0.425961,0.921796,0.305492
0.58,0.428563,0.920084,0.306503
0.59,0.430202,0.921731,0.30617
0.6,0.430236,0.925186,0.304572
0.61,0.428403,0.928404,0.302983
0.62,0.423964,0.929942,0.302346
0.63,0.414086,0.929699,0.30244
0.64,0.39448,0.929711,0.302513
0.65,0.365894,0.930074,0.302481
0.66,0.332942,0.929811,0.30267
0.67,0.30092,0.92906,0.3029
0.68,0.275414,0.928661,0.303174
0.69,0.260367,0.929379,0.303509
0.7,0.253731,0.928812,0.303301
0.71,0.251475,0.926743,0.302515
0.72,0.251938,0.924588,0.301765
0.73,0.254438,0.924147,0.30171
0.74,0.258205,0.92472,0.302036
0.75,0.262171,0.924785,0.302318
0.76,0.265138,0.923086,0.301973
0.77,0.266019,0.917047,0.299856
0.78,0.262617,0.892107,0.291672
0.79,0.241272,0.77986,0.257094
0.8,0.177156,0.419187,0.167934
0.81,0.13392,0.0803612,0.110937
0.82,0.126209,0.0109339,0.101459
0.83,0.125096,0.000854743,0.100149
0.84,0.124975,-0.000146177,0.0999789
0.85,0.125001,-1.29376e-05,0.099997
0.86,0.125005,4.23857e-05,0.100006
0.87,0.125,2.30121e-06,0.1
0.88,0.124999,-6.28561e-06,0.0999992
0.89,0.125,3.88492e-07,0.1
0.9,0.125,1.00115e-06,0.1
0.91,0.125,-1.50625e-07,0.1
0.92,0.125,-1.44193e-07,0.1
0.93,0.125,3.75715e-08,0.1
0.94,0.125,1.94788e-08,0.1
0.95,0.125,-7.6479e-09,0.1
0.96,0.125,-2.36684e-09,0.1
0.97,0.125,1.38565e-09,0.1
0.98,0.125,2.62108e-10,0.1
0.99,0.125,-1.49468e-10,0.1
1,0.125,0,0.1
