x,rho,u,p
0,1,0,1
0.01,1,-4.03181e-15,1
0.02,1,5.08576e-13,1
0.03,1,5.59546e-13,1
0.04,1,-2.46547e-12,1
0.05,1,-4.06131e-12,1
0.06,1,1.05487e-11,1
0.07,1,2.59364e-11,1
0.08,1,-3.73849e-11,1
0.09,1,-1.47543e-10,1
0.1,1,8.48362e-11,1
0.11,1,7.42438e-10,1
0.12,1,1.29846e-10,1
0.13,1,-3.22226e-09,1
0.14,1,-3.04582e-09,1
0.15,1,1.13397e-08,1
0.16,1,2.23591e-08,1
0.17,1,-2.65522e-08,1
0.18,1,-1.14014e-07,1
0.19,1,-7.34799e-09,1
0.2,1,4.26673e-07,0.999999
0.21,1,4.85347e-07,0.999999
0.22,1,-9.88053e-07,1
0.23,1,-2.83972e-06,1
0.24,1,-5.78125e-08,1
0.25,0.999992,9.57864e-06,0.999989
0.26,0.999988,1.40759e-05,0.999983
0.27,1,-7.04057e-06,1.00001
0.28,1.00004,-4.52713e-05,1.00006
0.29,1.00003,-2.72598e-05,1.00003
0.3,0.999827,0.00021689,0.999726
0.31,0.999108,0.00107559,0.998703
0.32,0.997152,0.00338952,0.995977
0.33,0.992376,0.00904137,0.989334
0.34,0.981031,0.0225872,0.973558
0.35,0.958279,0.0502134,0.942069
0.36,0.92504,0.0914779,0.896642
0.37,0.885856,0.141658,0.843936
0.38,0.844483,0.196642,0.789263
0.39,0.803054,0.253929,0.735562
0.4,0.762541,0.312288,0.684109
0.41,0.723368,0.371122,0.635389
0.42,0.685759,0.430046,0.589606
0.43,0.649892,0.488683,0.546881
0.44,0.615927,0.546661,0.507275
0.45,0.58386,0.603866,0.470628
0.46,0.553232,0.660864,0.436389
0.47,0.523501,0.718438,0.404045
0.48,0.495443,0.775106,0.374162
0.49,0.471358,0.826689,0.348551
0.5,0.452148,0.871202,0.328066
0.51,0.436445,0.906906,0.312079
0.52,0.424,0.928656,0.302252
0.53,0.41853,0.938443,0.299119
0.54,0.419145,0.939243,0.298833
0.55,0.423081,0.935018,0.300428
0.56,0.42796,0.928335,0.303055
0.57,0.431462,0.922236,0.305738
0.58,0.431501,0.919558,0.307039
0.59,0.425845,0.92151,0.305863
0.6,0.412276,0.925755,0.304096
0.61,0.389662,0.927817,0.303613
0.62,0.359282,0.92833,0.303338
0.63,0.325747,0.928655,0.302579
0.64,0.294465,0.928714,0.301822
0.65,0.270187,0.927235,0.301223
0.66,0.256616,0.925371,0.300912
0.67,0.251901,0.925779,0.301317
0.68,0.251184,0.926209,0.302036
0.69,0.252378,0.925878,0.302455
0.7,0.254463,0.924308,0.302035
0.71,0.256578,0.917959,0.299287
0.72,0.256836,0.89207,0.289645
0.73,0.241298,0.768438,0.252303
0.74,0.176537,0.394467,0.162435
0.75,0.133212,0.0717579,0.109665
0.76,0.126063,0.00948398,0.101267
0.77,0.125075,0.000675812,0.10012
0.78,0.124976,-0.00014854,0.0999785
0.79,0.125002,-1.68668e-06,0.0999987
0.8,0.125005,3.90946e-05,0.100005
0.81,0.125,1.80424e-07,0.1
0.82,0.124999,-5.5147e-06,0.0999993
0.83,0.125,6.34208e-07,0.1
0.84,0.125,8.16448e-07,0.1
0.85,0.125,-1.705e-07,0.1
0.86,0.125,-1.05702e-07,0.1
0.87,0.125,3.64655e-08,0.1
0.88,0.125,1.19427e-08,0.1
0.89,0.125,-6.7323e-09,0.1
0.9,0.125,-9.78362e-10,0.1
0.91,0.125,1.13535e-09,0.1
0.92,0.125,-1.00526e-12,0.1
0.93,0.125,-1.77747e-10,0.1
0.94,0.125,2.47777e-11,0.1
0.95,0.125,2.60006e-11,0.1
0.96,0.125,-7.50813e-12,0.1
0.97,0.125,-3.53206e-12,0.1
0.98,0.125,1.56943e-12,0.1
0.99,0.125,4.33338e-13,0.1
1,0.125,0,0.1
