x,rho,u,p
0,1,0,1
0.01,1,-5.37302e-11,1
0.02,1,-2.77728e-10,1
0.03,1,-2.31725e-11,1
0.04,1,1.16045e-09,1
0.05,1,1.11125e-09,1
0.06,1,-3.51955e-09,1
0.07,1,-7.6503e-09,1
0.08,1,5.71608e-09,1
0.09,1,3.41979e-08,1
0.1,1,1.5405e-08,1
0.11,1,-1.04824e-07,1
0.12,1,-1.71898e-07,1
0.13,1,1.5692e-07,1
0.14,0.999999,7.62727e-07,0.999999
0.15,1,4.43556e-07,0.999999
0.16,1,-1.84213e-06,1
0.17,1,-3.81487e-06,1
0.18,1,3.4826e-07,1
0.19,0.99999,1.19863e-05,0.999986
0.2,0.999985,1.77802e-05,0.999979
0.21,1,-3.45324e-06,1
0.22,1.00004,-4.76648e-05,1.00006
0.23,1.00005,-5.46238e-05,1.00007
0.24,0.999916,0.000107837,0.999864
0.25,0.999404,0.000719269,0.999131
0.26,0.99803,0.0023463,0.99721
0.27,0.994795,0.00617536,0.992704
0.28,0.987457,0.0149034,0.982487
0.29,0.972442,0.0329697,0.961628
0.3,0.949263,0.0612936,0.929686
0.31,0.920716,0.0969292,0.890786
0.32,0.889672,0.136715,0.849016
0.33,0.857952,0.178548,0.806923
0.34,0.826444,0.221349,0.765721
0.35,0.795511,0.264659,0.725877
0.36,0.765294,0.308284,0.687552
0.37,0.735868,0.35211,0.65081
0.38,0.707292,0.396031,0.615689
0.39,0.679629,0.43992,0.582229
0.4,0.652944,0.483631,0.550465
0.41,0.627276,0.527046,0.520398
0.42,0.602593,0.570158,0.491945
0.43,0.578778,0.613111,0.464933
0.44,0.555695,0.656106,0.439177
0.45,0.533289,0.699214,0.41459
0.46,0.511682,0.742182,0.391271
0.47,0.491208,0.784291,0.369513
0.48,0.47236,0.824438,0.349728
0.49,0.455628,0.861425,0.332404
0.5,0.441306,0.893073,0.318134
0.51,0.430025,0.917483,0.307508
0.52,0.424618,0.931665,0.301676
0.53,0.423587,0.936586,0.299225
0.54,0.4242,0.936088,0.299245
0.55,0.425086,0.931751,0.301086
0.56,0.425586,0.925948,0.303502
0.57,0.425923,0.921338,0.305469
0.58,0.426362,0.919688,0.306129
0.59,0.42714,0.921454,0.30559
0.6,0.428009,0.924905,0.304406
0.61,0.428467,0.928253,0.303122
0.62,0.427882,0.930242,0.302282
0.63,0.425184,0.930568,0.302168
0.64,0.417688,0.929619,0.302531
0.65,0.400746,0.929283,0.302669
0.66,0.37394,0.929307,0.302655
0.67,0.341511,0.928984,0.302886
0.68,0.308621,0.928533,0.303067
0.69,0.280759,0.927766,0.302911
0.7,0.262875,0.927981,0.303034
0.71,0.25497,0.929755,0.303491
0.72,0.252291,0.929902,0.303625
0.73,0.252336,0.928492,0.303277
0.74,0.254188,0.926091,0.302589
0.75,0.257326,0.924021,0.302065
0.76,0.261178,0.923538,0.302085
0.77,0.264864,0.923765,0.302312
0.78,0.267376,0.923175,0.302202
0.79,0.267873,0.919785,0.301037
0.8,0.264896,0.905513,0.296092
0.81,0.251051,0.841651,0.275609
0.82,0.200246,0.571688,0.201804
0.83,0.142958,0.161727,0.12286
0.84,0.127487,0.0226011,0.103018
0.85,0.125263,0.00236792,0.100361
0.86,0.124983,-3.41573e-05,0.0999959
0.87,0.124993,-7.79269e-05,0.099988
0.88,0.125006,4.41283e-05,0.100006
0.89,0.125001,1.54234e-05,0.100002
0.9,0.124999,-7.24481e-06,0.099999
0.91,0.125,-1.5243e-06,0.0999998
0.92,0.125,1.36834e-06,0.1
0.93,0.125,1.25373e-07,0.1
0.94,0.125,-2.29204e-07,0.1
0.95,0.125,2.02459e-09,0.1
0.96,0.125,3.66774e-08,0.1
0.97,0.125,-3.64753e-09,0.1
0.98,0.125,-5.49987e-09,0.1
0.99,0.125,3.80648e-10,0.1
1,0.125,0,0.1
