x,rho,u,p
0,1,0,1
0.01,1,-1.48162e-12,1
0.02,1,2.16634e-11,1
0.03,1,4.10147e-11,1
0.04,1,-6.69112e-11,1
0.05,1,-2.30867e-10,1
0.06,1,1.13286e-10,1
0.07,1,1.07482e-09,1
0.08,1,4.15979e-10,1
0.09,1,-4.05804e-09,1
0.1,1,-5.30246e-09,1
0.11,1,1.1111e-08,1
0.12,1,3.12229e-08,1
0.13,1,-1.08825e-08,1
0.14,1,-1.2701e-07,1
0.15,1,-9.71966e-08,1
0.16,1,3.41568e-07,1
0.17,0.999999,7.33899e-07,0.999999
0.18,1,-2.62713e-07,1
0.19,1,-2.72904e-06,1
0.2,1,-2.67796e-06,1
0.21,0.999996,5.0052e-06,0.999994
0.22,0.999987,1.5687e-05,0.999981
0.23,0.999992,9.88087e-06,0.999988
0.24,1.00002,-2.55928e-05,1.00003
0.25,1.00005,-5.80496e-05,1.00007
0.26,0.999995,1.20698e-05,0.999984
0.27,0.999675,0.000397945,0.999511
0.28,0.998702,0.00155326,0.998143
0.29,0.996267,0.00443492,0.99475
0.3,0.990605,0.0111486,0.98687
0.31,0.977915,0.0263507,0.969221
0.32,0.955543,0.05357,0.938305
0.33,0.925657,0.0906974,0.897485
0.34,0.891856,0.133872,0.851941
0.35,0.856729,0.180172,0.805321
0.36,0.821657,0.227953,0.759521
0.37,0.787234,0.276465,0.715324
0.38,0.753699,0.325381,0.673008
0.39,0.721172,0.374517,0.63268
0.4,0.689747,0.423699,0.594406
0.41,0.659526,0.472718,0.558249
0.42,0.63059,0.521363,0.524249
0.43,0.602926,0.569559,0.492328
0.44,0.576369,0.61751,0.462237
0.45,0.550711,0.665559,0.43368
0.46,0.525941,0.713727,0.406583
0.47,0.50233,0.761363,0.381215
0.48,0.480406,0.807202,0.358138
0.49,0.460859,0.849188,0.338076
0.5,0.444472,0.885205,0.321542
0.51,0.432916,0.913191,0.309392
0.52,0.426505,0.930754,0.301757
0.53,0.423142,0.937438,0.298523
0.54,0.421099,0.936791,0.298716
0.55,0.421144,0.932524,0.300916
0.56,0.423496,0.926758,0.303449
0.57,0.42703,0.922258,0.305602
0.58,0.430109,0.920222,0.30675
0.59,0.431369,0.921699,0.306265
0.6,0.430242,0.925105,0.304475
0.61,0.426529,0.928305,0.302907
0.62,0.418786,0.929563,0.302447
0.63,0.403017,0.929544,0.302583
0.64,0.377311,0.930073,0.30251
0.65,0.345361,0.930391,0.302483
0.66,0.312371,0.929978,0.302674
0.67,0.283839,0.929392,0.303027
0.68,0.264698,0.929275,0.303378
0.69,0.255261,0.92796,0.303088
0.7,0.251614,0.925612,0.302181
0.71,0.25131,0.924072,0.301595
0.72,0.253319,0.924438,0.301716
0.73,0.256773,0.925322,0.302056
0.74,0.260644,0.925235,0.302248
0.75,0.263701,0.922897,0.301695
0.76,0.264719,0.915239,0.29891
0.77,0.260873,0.88239,0.288407
0.78,0.23367,0.733641,0.243861
0.79,0.166337,0.342807,0.15295
0.8,0.13133,0.0573426,0.107728
0.81,0.125823,0.0074471,0.101006
0.82,0.125048,0.000464527,0.100084
0.83,0.124978,-0.000148318,0.0999785
0.84,0.125004,1.21923e-05,0.100001
0.85,0.125004,3.62275e-05,0.100005
0.86,0.125,-2.18984e-06,0.0999997
0.87,0.124999,-5.03914e-06,0.0999993
0.88,0.125,9.51677e-07,0.1
0.89,0.125,7.36661e-07,0.1
0.9,0.125,-2.15941e-07,0.1
0.91,0.125,-9.56436e-08,0.1
0.92,0.125,4.30023e-08,0.1
0.93,0.125,1.11426e-08,0.1
0.94,0.125,-7.66561e-09,0.1
0.95,0.125,-1.02918e-09,0.1
0.96,0.125,1.25833e-09,0.1
0.97,0.125,4.02369e-11,0.1
0.98,0.125,-1.86957e-10,0.1
0.99,0.125,-2.48812e-12,0.1
1,0.125,0,0.1
