x,rho,u,p
0,1,0,1
0.01,1,5.50119e-17,1
0.02,1,6.63809e-15,1
0.03,1,5.25245e-15,1
0.04,1,-4.11708e-14,1
0.05,1,-3.85719e-14,1
0.06,1,2.43123e-13,1
0.07,1,2.80694e-13,1
0.08,1,-1.3684e-12,1
0.09,1,-2.00818e-12,1
0.1,1,7.14799e-12,1
0.11,1,1.36825e-11,1
0.12,1,-3.38197e-11,1
0.13,1,-8.75459e-11,1
0.14,1,1.37338e-10,1
0.15,1,5.18208e-10,1
0.16,1,-4.12009e-10,1
0.17,1,-2.78599e-09,1
0.18,1,2.51253e-10,1
0.19,1,1.32395e-08,1
0.2,1,8.24263e-09,1
0.21,1,-5.28433e-08,1
0.22,1,-7.82523e-08,1
0.23,1,1.57062e-07,1
0.24,1,4.65833e-07,0.999999
0.25,1,-1.74417e-07,1
0.26,1,-1.97014e-06,1
0.27,1,-1.43209e-06,1
0.28,0.999995,5.7085e-06,0.999993
0.29,0.99999,1.26883e-05,0.999985
0.3,1,-7.89047e-07,1
0.31,1.00003,-3.59339e-05,1.00004
0.32,1.00003,-2.95885e-05,1.00004
0.33,0.999858,0.000181763,0.999766
0.34,0.999178,0.000996629,0.998792
0.35,0.997213,0.00331989,0.996054
0.36,0.992173,0.00927893,0.989051
0.37,0.979664,0.0242106,0.971674
0.38,0.953139,0.0565164,0.935001
0.39,0.91323,0.106424,0.880656
0.4,0.865863,0.167934,0.817407
0.41,0.816008,0.235706,0.752276
0.42,0.76649,0.306421,0.689121
0.43,0.718659,0.378297,0.629642
0.44,0.673182,0.450288,0.574532
0.45,0.630442,0.521584,0.524073
0.46,0.590578,0.591622,0.478279
0.47,0.553364,0.660416,0.436707
0.48,0.518509,0.728355,0.398523
0.49,0.487118,0.794827,0.364435
0.5,0.46005,0.852944,0.336983
0.51,0.435004,0.899533,0.315081
0.52,0.422743,0.929196,0.303658
0.53,0.421141,0.940866,0.298377
0.54,0.423337,0.941507,0.296895
0.55,0.425896,0.935753,0.299353
0.56,0.42671,0.928134,0.303792
0.57,0.423246,0.921008,0.307124
0.58,0.407942,0.918733,0.306611
0.59,0.378491,0.92176,0.303616
0.6,0.345839,0.923093,0.302787
0.61,0.314699,0.923791,0.303242
0.62,0.286512,0.92342,0.30258
0.63,0.264875,0.923721,0.301303
0.64,0.254377,0.928327,0.301384
0.65,0.250594,0.928973,0.301898
0.66,0.248974,0.926246,0.301373
0.67,0.248112,0.914626,0.297049
0.68,0.244678,0.857669,0.278334
0.69,0.211099,0.607953,0.208947
0.7,0.147769,0.189553,0.1265
0.71,0.127914,0.0256647,0.103408
0.72,0.1253,0.00266126,0.100397
0.73,0.124987,-4.30664e-06,0.100001
0.74,0.124992,-8.23243e-05,0.0999874
0.75,0.125006,4.06495e-05,0.100005
0.76,0.125001,1.53158e-05,0.100002
0.77,0.124999,-6.44559e-06,0.0999991
0.78,0.125,-1.35195e-06,0.0999998
0.79,0.125,1.1736e-06,0.1
0.8,0.125,7.40423e-08,0.1
0.81,0.125,-1.8487e-07,0.1
0.82,0.125,1.30053e-08,0.1
0.83,0.125,2.74538e-08,0.1
0.84,0.125,-5.67662e-09,0.1
0.85,0.125,-3.78186e-09,0.1
0.86,0.125,1.39517e-09,0.1
0.87,0.125,4.81031e-10,0.1
0.88,0.125,-2.8106e-10,0.1
0.89,0.125,-5.48865e-11,0.1
0.9,0.125,5.06e-11,0.1
0.91,0.125,5.20856e-12,0.1
0.92,0.125,-8.41184e-12,0.1
0.93,0.125,-2.9772e-13,0.1
0.94,0.125,1.31146e-12,0.1
0.95,0.125,-2.68547e-14,0.1
0.96,0.125,-1.9296e-13,0.1
0.97,0.125,1.43627e-14,0.1
0.98,0.125,2.70914e-14,0.1
0.99,0.125,-7.94599e-16,0.1
1,0.125,0,0.1
