x,rho,u,p
0,1,0,1
0.01,1,-3.58603e-16,1
0.02,1,-4.99562e-18,1
0.03,1,5.72317e-15,1
0.04,1,3.66287e-15,1
0.05,1,-3.54953e-14,1
0.06,1,-2.71791e-14,1
0.07,1,2.18099e-13,1
0.08,1,1.9826e-13,1
0.09,1,-1.28886e-12,1
0.1,1,-1.47428e-12,1
0.11,1,7.14593e-12,1
0.12,1,1.05888e-11,1
0.13,1,-3.65769e-11,1
0.14,1,-7.19806e-11,1
0.15,1,1.67278e-10,1
0.16,1,4.55478e-10,1
0.17,1,-6.36811e-10,1
0.18,1,-2.63737e-09,1
0.19,1,1.6008e-09,1
0.2,1,1.36703e-08,1
0.21,1,1.71406e-09,1
0.22,1,-6.11034e-08,1
0.23,1,-5.46729e-08,1
0.24,1,2.1925e-07,1
0.25,1,4.23908e-07,0.999999
0.26,1,-4.89478e-07,1
0.27,1,-2.14293e-06,1
0.28,1,-3.41555e-07,1
0.29,0.999993,7.79412e-06,0.999991
0.3,0.999991,1.15348e-05,0.999986
0.31,1.00001,-9.05168e-06,1.00001
0.32,1.00003,-4.16339e-05,1.00005
0.33,1.00001,9.8698e-08,0.999999
0.34,0.999735,0.000331646,0.999582
0.35,0.998776,0.00147272,0.998227
0.36,0.996097,0.00464012,0.994501
0.37,0.98927,0.0127208,0.985021
0.38,0.972363,0.0330169,0.961548
0.39,0.939737,0.0731039,0.916635
0.4,0.894659,0.130225,0.855701
0.41,0.84363,0.19774,0.788186
0.42,0.791244,0.270602,0.720512
0.43,0.739955,0.345813,0.655948
0.44,0.690947,0.421702,0.595892
0.45,0.644825,0.497163,0.540911
0.46,0.60188,0.571371,0.491167
0.47,0.562081,0.643907,0.446351
0.48,0.525246,0.715054,0.405716
0.49,0.491854,0.784985,0.369543
0.5,0.462047,0.847102,0.339695
0.51,0.435492,0.897614,0.316132
0.52,0.423709,0.929012,0.303867
0.53,0.42218,0.941387,0.297773
0.54,0.423738,0.94191,0.296363
0.55,0.425086,0.936429,0.299464
0.56,0.424484,0.927539,0.304547
0.57,0.416729,0.918197,0.307287
0.58,0.392682,0.918292,0.305043
0.59,0.360558,0.922399,0.303047
0.6,0.328935,0.924136,0.303226
0.61,0.299406,0.923124,0.303224
0.62,0.273975,0.921733,0.302049
0.63,0.258503,0.92569,0.301666
0.64,0.251966,0.928495,0.302213
0.65,0.248654,0.926903,0.301555
0.66,0.24637,0.915229,0.297121
0.67,0.241651,0.856676,0.277584
0.68,0.207472,0.596031,0.205901
0.69,0.146105,0.17732,0.124673
0.7,0.127675,0.0236537,0.10314
0.71,0.125269,0.00238197,0.100361
0.72,0.124984,-2.81759e-05,0.0999966
0.73,0.124993,-7.37248e-05,0.0999886
0.74,0.125006,4.12591e-05,0.100005
0.75,0.125001,1.32524e-05,0.100002
0.76,0.124999,-6.45693e-06,0.0999991
0.77,0.125,-1.01507e-06,0.0999999
0.78,0.125,1.1456e-06,0.1
0.79,0.125,2.05382e-08,0.1
0.8,0.125,-1.77898e-07,0.1
0.81,0.125,2.04981e-08,0.1
0.82,0.125,2.61825e-08,0.1
0.83,0.125,-6.5781e-09,0.1
0.84,0.125,-3.59427e-09,0.1
0.85,0.125,1.4747e-09,0.1
0.86,0.125,4.58255e-10,0.1
0.87,0.125,-2.81957e-10,0.1
0.88,0.125,-5.28841e-11,0.1
0.89,0.125,4.88405e-11,0.1
0.9,0.125,5.18993e-12,0.1
0.91,0.125,-7.85903e-12,0.1
0.92,0.125,-3.44987e-13,0.1
0.93,0.125,1.18923e-12,0.1
0.94,0.125,-1.13809e-14,0.1
0.95,0.125,-1.70119e-13,0.1
0.96,0.125,1.05854e-14,0.1
0.97,0.125,2.3583e-14,0.1
0.98,0.125,-1.93095e-15,0.1
0.99,0.125,-2.23501e-15,0.1
1,0.125,0,0.1
