x,rho,u,p
0,1,0,1
0.01,1,2.47996e-11,1
0.02,1,-4.13643e-11,1
0.03,1,-2.50619e-10,1
0.04,1,-5.587e-11,1
0.05,1,1.00004e-09,1
0.06,1,1.09969e-09,1
0.07,1,-3.00748e-09,1
0.08,1,-7.11701e-09,1
0.09,1,4.7114e-09,1
0.1,1,3.1556e-08,1
0.11,1,1.51629e-08,1
0.12,1,-9.80354e-08,1
0.13,1,-1.62022e-07,1
0.14,1,1.54574e-07,1
0.15,0.999999,7.32619e-07,0.999999
0.16,1,3.90743e-07,1
0.17,1,-1.85827e-06,1
0.18,1,-3.65641e-06,1
0.19,0.999999,7.65877e-07,0.999999
0.2,0.99999,1.22822e-05,0.999985
0.21,0.999986,1.68827e-05,0.99998
0.22,1,-6.1563e-06,1.00001
0.23,1.00004,-4.95797e-05,1.00006
0.24,1.00004,-4.78738e-05,1.00006
0.25,0.999888,0.000141248,0.999823
0.26,0.999318,0.0008227,0.999008
0.27,0.997801,0.00261879,0.996889
0.28,0.994228,0.0068475,0.991913
0.29,0.986083,0.0165447,0.980575
0.3,0.969665,0.0363352,0.957784
0.31,0.944885,0.0667033,0.923688
0.32,0.914822,0.104398,0.882813
0.33,0.88241,0.146181,0.839329
0.34,0.849453,0.189962,0.795752
0.35,0.816809,0.234693,0.753247
0.36,0.784825,0.279929,0.712257
0.37,0.75364,0.325474,0.672933
0.38,0.723336,0.371198,0.63534
0.39,0.693983,0.41697,0.599525
0.4,0.665657,0.46263,0.565534
0.41,0.638428,0.508013,0.5334
0.42,0.612303,0.553034,0.503081
0.43,0.587185,0.59779,0.474417
0.44,0.562905,0.642517,0.447181
0.45,0.539364,0.687375,0.421222
0.46,0.516647,0.732194,0.39659
0.47,0.495071,0.776287,0.373558
0.48,0.475197,0.818423,0.352646
0.49,0.457546,0.856972,0.334474
0.5,0.442327,0.890211,0.319346
0.51,0.430952,0.915948,0.30821
0.52,0.425361,0.931172,0.30175
0.53,0.423736,0.937102,0.298893
0.54,0.423573,0.936653,0.298992
0.55,0.423616,0.931863,0.300914
0.56,0.42416,0.926051,0.303464
0.57,0.425537,0.921439,0.305456
0.58,0.427353,0.919899,0.306297
0.59,0.428878,0.921637,0.30594
0.6,0.429542,0.925158,0.30456
0.61,0.428936,0.92836,0.303081
0.62,0.426478,0.930186,0.302308
0.63,0.420436,0.930101,0.302321
0.64,0.406566,0.929504,0.302552
0.65,0.382352,0.92972,0.302501
0.66,0.351132,0.929627,0.302653
0.67,0.31789,0.929049,0.302921
0.68,0.288076,0.928307,0.302992
0.69,0.267102,0.928385,0.303196
0.7,0.256643,0.929705,0.30355
0.71,0.252545,0.92929,0.303392
0.72,0.251706,0.927317,0.302731
0.73,0.253058,0.924938,0.301986
0.74,0.256074,0.923896,0.30181
0.75,0.260034,0.924198,0.302094
0.76,0.263868,0.92429,0.302353
0.77,0.266456,0.922809,0.302035
0.78,0.266813,0.917137,0.300015
0.79,0.26273,0.893115,0.292092
0.8,0.241117,0.784553,0.258489
0.81,0.177886,0.427481,0.16972
0.82,0.134215,0.0833451,0.111369
0.83,0.126256,0.0113814,0.101518
0.84,0.125102,0.000908611,0.100158
0.85,0.124975,-0.000144219,0.0999792
0.86,0.125001,-1.61009e-05,0.0999966
0.87,0.125005,4.29797e-05,0.100006
0.88,0.125,2.89855e-06,0.1
0.89,0.124999,-6.42428e-06,0.0999991
0.9,0.125,3.09739e-07,0.1
0.91,0.125,1.03429e-06,0.1
0.92,0.125,-1.41401e-07,0.1
0.93,0.125,-1.50792e-07,0.1
0.94,0.125,3.69576e-08,0.1
0.95,0.125,2.07053e-08,0.1
0.96,0.125,-7.72743e-09,0.1
0.97,0.125,-2.57771e-09,0.1
0.98,0.125,1.36489e-09,0.1
0.99,0.125,2.89999e-10,0.1
1,0.125,0,0.1
