x,rho,u,p
0,1,0,1
0.01,1,6.30181e-15,1
0.02,1,2.08867e-15,1
0.03,1,-5.79688e-14,1
0.04,1,-3.36513e-14,1
0.05,1,3.33249e-13,1
0.06,1,2.83135e-13,1
0.07,1,-1.8163e-12,1
0.08,1,-2.19836e-12,1
0.09,1,9.17487e-12,1
0.1,1,1.5573e-11,1
0.11,1,-4.17494e-11,1
0.12,1,-1.00679e-10,1
0.13,1,1.60995e-10,1
0.14,1,5.90204e-10,1
0.15,1,-4.39087e-10,1
0.16,1,-3.09295e-09,1
0.17,1,-1.40892e-11,1
0.18,1,1.40992e-08,1
0.19,1,1.06836e-08,1
0.2,1,-5.27134e-08,1
0.21,1,-8.97063e-08,1
0.22,1,1.37575e-07,1
0.23,1,4.91184e-07,0.999999
0.24,1,-4.23909e-08,1
0.25,1,-1.89311e-06,1
0.26,1,-1.91349e-06,1
0.27,0.999996,4.64414e-06,0.999995
0.28,0.999989,1.29613e-05,0.999985
0.29,0.999997,3.42636e-06,0.999996
0.3,1.00002,-3.13324e-05,1.00004
0.31,1.00004,-4.08578e-05,1.00005
0.32,0.999915,0.000113162,0.999853
0.33,0.999373,0.000763335,0.99907
0.34,0.997776,0.00265357,0.996839
0.35,0.993668,0.00751071,0.991128
0.36,0.983573,0.0195256,0.9771
0.37,0.961203,0.0466229,0.946105
0.38,0.925538,0.0908584,0.897311
0.39,0.881677,0.147105,0.838374
0.4,0.83461,0.210051,0.77639
0.41,0.787329,0.276251,0.715491
0.42,0.741276,0.343871,0.657562
0.43,0.697121,0.411934,0.603358
0.44,0.655251,0.479752,0.553207
0.45,0.615913,0.546716,0.507224
0.46,0.579089,0.612532,0.465272
0.47,0.544355,0.677634,0.426798
0.48,0.511402,0.742541,0.39099
0.49,0.482129,0.805787,0.359098
0.5,0.458111,0.858385,0.334501
0.51,0.435062,0.901318,0.314093
0.52,0.422115,0.928982,0.303217
0.53,0.419959,0.939816,0.29892
0.54,0.42242,0.941,0.297621
0.55,0.42598,0.935827,0.299474
0.56,0.42833,0.928104,0.303104
0.57,0.427463,0.921378,0.30649
0.58,0.419259,0.919506,0.30737
0.59,0.397683,0.923159,0.305015
0.6,0.366737,0.923955,0.30319
0.61,0.333834,0.923386,0.302835
0.62,0.302959,0.924508,0.302722
0.63,0.276652,0.924902,0.301689
0.64,0.259216,0.925914,0.300769
0.65,0.252378,0.928965,0.301289
0.66,0.250415,0.928466,0.30192
0.67,0.250075,0.925709,0.301633
0.68,0.250432,0.916377,0.298197
0.69,0.249205,0.87311,0.283746
0.7,0.223751,0.675479,0.226374
0.71,0.156908,0.26145,0.137948
0.72,0.129321,0.0382349,0.10509
0.73,0.125494,0.00440277,0.100618
0.74,0.125007,0.000155111,0.100028
0.75,0.124985,-0.000117937,0.0999825
0.76,0.125006,3.24044e-05,0.100004
0.77,0.125003,2.43165e-05,0.100003
0.78,0.124999,-5.43409e-06,0.0999993
0.79,0.125,-2.78655e-06,0.0999996
0.8,0.125,1.18809e-06,0.1
0.81,0.125,3.01286e-07,0.1
0.82,0.125,-2.09348e-07,0.1
0.83,0.125,-1.92682e-08,0.1
0.84,0.125,3.44444e-08,0.1
0.85,0.125,-1.52979e-09,0.1
0.86,0.125,-5.25656e-09,0.1
0.87,0.125,9.4251e-10,0.1
0.88,0.125,7.51475e-10,0.1
0.89,0.125,-2.46328e-10,0.1
0.9,0.125,-1.00045e-10,0.1
0.91,0.125,5.11249e-11,0.1
0.92,0.125,1.22079e-11,0.1
0.93,0.125,-9.38855e-12,0.1
0.94,0.125,-1.31028e-12,0.1
0.95,0.125,1.58637e-12,0.1
0.96,0.125,1.09528e-13,0.1
0.97,0.125,-2.49756e-13,0.1
0.98,0.125,-6.97843e-15,0.1
0.99,0.125,2.58662e-14,0.1
1,0.125,0,0.1
