x,rho,u,p
0,1,0,1
0.01,1,1.15303e-11,1
0.02,1,4.44316e-11,1
0.03,1,-2.77647e-11,1
0.04,1,-2.27564e-10,1
0.05,1,-5.40595e-11,1
0.06,1,9.16982e-10,1
0.07,1,9.95878e-10,1
0.08,1,-2.86165e-09,1
0.09,1,-6.56897e-09,1
0.1,1,5.03603e-09,1
0.11,1,3.01152e-08,1
0.12,1,1.14615e-08,1
0.13,1,-9.8814e-08,1
0.14,1,-1.48296e-07,1
0.15,1,1.81345e-07,1
0.16,0.999999,7.2203e-07,0.999999
0.17,1,2.67624e-07,1
0.18,1,-2.01739e-06,1
0.19,1,-3.45628e-06,1
0.2,0.999999,1.66918e-06,0.999998
0.21,0.999989,1.31223e-05,0.999984
0.22,0.999987,1.54201e-05,0.999982
0.23,1.00001,-1.10061e-05,1.00001
0.24,1.00004,-5.27997e-05,1.00006
0.25,1.00003,-3.54559e-05,1.00004
0.26,0.999839,0.000200793,0.999749
0.27,0.999168,0.0010014,0.998796
0.28,0.997413,0.00307834,0.996347
0.29,0.993291,0.00795831,0.990609
0.3,0.983866,0.0191982,0.977491
0.31,0.965458,0.0414491,0.951968
0.32,0.938667,0.0744199,0.91519
0.33,0.906885,0.114514,0.872109
0.34,0.87304,0.158489,0.826874
0.35,0.838848,0.204336,0.781872
0.36,0.805101,0.251082,0.738168
0.37,0.772115,0.298312,0.696153
0.38,0.740027,0.345827,0.655969
0.39,0.708925,0.393479,0.617682
0.4,0.678893,0.441104,0.581346
0.41,0.650022,0.488504,0.547015
0.42,0.622364,0.535519,0.514696
0.43,0.595861,0.582158,0.484265
0.44,0.570333,0.628662,0.455469
0.45,0.545623,0.675294,0.428082
0.46,0.521774,0.721972,0.402095
0.47,0.499077,0.768038,0.377772
0.48,0.478076,0.812249,0.355662
0.49,0.459398,0.852625,0.336492
0.5,0.443483,0.887351,0.320585
0.51,0.431973,0.914422,0.308856
0.52,0.42608,0.930858,0.301805
0.53,0.423635,0.93756,0.298646
0.54,0.422317,0.936677,0.298751
0.55,0.422049,0.932098,0.300893
0.56,0.423434,0.926362,0.303461
0.57,0.426134,0.921896,0.305507
0.58,0.42887,0.920119,0.306554
0.59,0.430476,0.921745,0.306206
0.6,0.430313,0.925175,0.304562
0.61,0.428148,0.928394,0.302962
0.62,0.42315,0.929866,0.302359
0.63,0.412205,0.929638,0.302467
0.64,0.391296,0.929783,0.30251
0.65,0.361884,0.930149,0.302481
0.66,0.328752,0.929837,0.30267
0.67,0.29725,0.929087,0.302915
0.68,0.272942,0.92886,0.303226
0.69,0.259161,0.929357,0.303517
0.7,0.253203,0.92828,0.303141
0.71,0.251331,0.926043,0.302259
0.72,0.252119,0.924271,0.301651
0.73,0.254865,0.924301,0.301759
0.74,0.258724,0.924952,0.302115
0.75,0.262582,0.924743,0.30229
0.76,0.265258,0.922284,0.301705
0.77,0.265575,0.914143,0.298747
0.78,0.260249,0.878689,0.287383
0.79,0.229477,0.717068,0.239266
0.8,0.162562,0.318154,0.148521
0.81,0.130636,0.0513827,0.106917
0.82,0.125721,0.00654633,0.100891
0.83,0.125035,0.000371277,0.100067
0.84,0.12498,-0.000144154,0.099979
0.85,0.125005,1.8658e-05,0.100002
0.86,0.125004,3.39977e-05,0.100005
0.87,0.125,-3.30016e-06,0.0999996
0.88,0.124999,-4.63398e-06,0.0999994
0.89,0.125,1.08251e-06,0.1
0.9,0.125,6.59492e-07,0.1
0.91,0.125,-2.30721e-07,0.1
0.92,0.125,-8.25322e-08,0.1
0.93,0.125,4.43927e-08,0.1
0.94,0.125,9.0557e-09,0.1
0.95,0.125,-7.76172e-09,0.1
0.96,0.125,-7.23012e-10,0.1
0.97,0.125,1.25428e-09,0.1
0.98,0.125,2.1866e-11,0.1
0.99,0.125,-1.34897e-10,0.1
1,0.125,0,0.1
