x,rho,u,p
0,1,0,1
0.01,1,6.95463e-10,1
0.02,1,1.66173e-09,1
0.03,1,-2.14897e-09,1
0.04,1,-9.00307e-09,1
0.05,1,-1.26393e-09,1
0.06,1,3.08604e-08,1
0.07,1,3.84691e-08,1
0.08,1,-6.23493e-08,1
0.09,1,-2.02507e-07,1
0.1,1,-3.82356e-08,1
0.11,0.999999,6.06958e-07,0.999999
0.12,0.999999,8.99465e-07,0.999999
0.13,1,-6.81005e-07,1
0.14,1,-3.62627e-06,1
0.15,1,-3.06174e-06,1
0.16,0.999995,6.08645e-06,0.999993
0.17,0.999985,1.82171e-05,0.999978
0.18,0.999989,1.32353e-05,0.999984
0.19,1.00002,-2.34266e-05,1.00003
0.2,1.00005,-6.49787e-05,1.00008
0.21,1.00002,-2.54499e-05,1.00003
0.22,0.999782,0.000266888,0.999672
0.23,0.999027,0.0011648,0.998606
0.24,0.997163,0.00337162,0.996005
0.25,0.992948,0.00836629,0.990132
0.26,0.983676,0.0194322,0.977223
0.27,0.966844,0.0397648,0.953883
0.28,0.943536,0.0683711,0.921847
0.29,0.916484,0.102291,0.885058
0.3,0.887886,0.139045,0.846626
0.31,0.859004,0.177149,0.808304
0.32,0.830406,0.215903,0.770864
0.33,0.802312,0.255028,0.734583
0.34,0.774809,0.294403,0.699556
0.35,0.747947,0.333955,0.665824
0.36,0.721765,0.373613,0.63341
0.37,0.696304,0.413297,0.602337
0.38,0.671607,0.452912,0.57263
0.39,0.647715,0.492362,0.544303
0.4,0.624638,0.531584,0.51734
0.41,0.602346,0.57059,0.491668
0.42,0.580756,0.609482,0.467166
0.43,0.559775,0.648401,0.443702
0.44,0.539355,0.687416,0.421201
0.45,0.519558,0.726385,0.399709
0.46,0.50055,0.764927,0.379386
0.47,0.482495,0.802579,0.360406
0.48,0.465649,0.838733,0.342907
0.49,0.450927,0.872021,0.327562
0.5,0.43907,0.899351,0.315474
0.51,0.429289,0.919963,0.306222
0.52,0.4236,0.931974,0.301286
0.53,0.42241,0.935979,0.299769
0.54,0.423772,0.935091,0.299983
0.55,0.426239,0.931136,0.301594
0.56,0.428571,0.925698,0.303827
0.57,0.429043,0.92147,0.305471
0.58,0.427726,0.920608,0.306007
0.59,0.4259,0.921946,0.305347
0.6,0.424579,0.92471,0.304028
0.61,0.424689,0.92755,0.302736
0.62,0.425759,0.929383,0.301958
0.63,0.426852,0.930388,0.301832
0.64,0.42706,0.93047,0.302167
0.65,0.425112,0.929478,0.30272
0.66,0.417441,0.928193,0.303161
0.67,0.398767,0.928267,0.302978
0.68,0.370436,0.928393,0.302918
0.69,0.337314,0.928323,0.303055
0.7,0.304655,0.928448,0.303194
0.71,0.277789,0.92797,0.30308
0.72,0.26106,0.926862,0.302723
0.73,0.254036,0.927194,0.30289
0.74,0.252188,0.92831,0.303415
0.75,0.253003,0.929101,0.303873
0.76,0.255456,0.929232,0.30406
0.77,0.258799,0.928189,0.303776
0.78,0.262308,0.926211,0.303152
0.79,0.265473,0.924467,0.302563
0.8,0.267923,0.923574,0.30223
0.81,0.269236,0.922938,0.301996
0.82,0.268977,0.921398,0.301508
0.83,0.266341,0.915093,0.29936
0.84,0.258381,0.88656,0.290156
0.85,0.230157,0.752188,0.249281
0.86,0.16746,0.366076,0.157877
0.87,0.131835,0.0632822,0.108592
0.88,0.125914,0.00837582,0.101127
0.89,0.12506,0.000564696,0.100101
0.9,0.124977,-0.000150698,0.0999782
0.91,0.125003,5.68938e-06,0.0999997
0.92,0.125005,3.86384e-05,0.100005
0.93,0.125,-1.04747e-06,0.0999999
0.94,0.124999,-5.53204e-06,0.0999993
0.95,0.125,8.31308e-07,0.1
0.96,0.125,8.39099e-07,0.1
0.97,0.125,-2.07548e-07,0.1
0.98,0.125,-1.16216e-07,0.1
0.99,0.125,2.35559e-08,0.1
1,0.125,0,0.1
