x,rho,u,p
0,1,0,1
0.01,1,3.13182e-14,1
0.02,1,-3.8283e-12,1
0.03,1,-4.87072e-12,1
0.04,1,1.58203e-11,1
0.05,1,3.2883e-11,1
0.06,1,-5.31158e-11,1
0.07,1,-1.87117e-10,1
0.08,1,1.08925e-10,1
0.09,1,9.10977e-10,1
0.1,1,2.24623e-10,1
0.11,1,-3.71189e-09,1
0.12,1,-4.0452e-09,1
0.13,1,1.16945e-08,1
0.14,1,2.68819e-08,1
0.15,1,-2.0425e-08,1
0.16,1,-1.23354e-07,1
0.17,1,-5.03099e-08,1
0.18,1,3.98041e-07,1
0.19,0.999999,6.267e-07,0.999999
0.2,1,-6.48046e-07,1
0.21,1,-2.89494e-06,1
0.22,1,-1.49076e-06,1
0.23,0.999994,7.48428e-06,0.999991
0.24,0.999987,1.57027e-05,0.999981
0.25,0.999998,2.19097e-06,0.999997
0.26,1.00003,-3.70589e-05,1.00005
0.27,1.00004,-5.01182e-05,1.00006
0.28,0.99993,9.18409e-05,0.999883
0.29,0.999443,0.000676478,0.999178
0.3,0.998061,0.0023133,0.997245
0.31,0.994663,0.0063332,0.992516
0.32,0.986688,0.0158159,0.98142
0.33,0.969512,0.0365139,0.957575
0.34,0.941995,0.0702888,0.919731
0.35,0.907639,0.113547,0.873126
0.36,0.870209,0.162214,0.823131
0.37,0.832085,0.213563,0.773068
0.38,0.794426,0.266178,0.724503
0.39,0.757716,0.31942,0.678043
0.4,0.722173,0.372972,0.633913
0.41,0.687934,0.426586,0.592218
0.42,0.65513,0.479989,0.553048
0.43,0.623869,0.532893,0.516453
0.44,0.594139,0.585215,0.482321
0.45,0.565698,0.637321,0.450274
0.46,0.538223,0.689697,0.419907
0.47,0.511831,0.741966,0.391378
0.48,0.487239,0.792469,0.365457
0.49,0.465323,0.839095,0.34274
0.5,0.447745,0.879348,0.324241
0.51,0.435359,0.910145,0.310835
0.52,0.426452,0.929401,0.301923
0.53,0.420328,0.937256,0.298381
0.54,0.418683,0.937955,0.298947
0.55,0.42104,0.933867,0.300873
0.56,0.425444,0.928042,0.303445
0.57,0.429865,0.922619,0.305744
0.58,0.432315,0.919948,0.306873
0.59,0.4314,0.921229,0.306101
0.6,0.426288,0.92517,0.304162
0.61,0.415752,0.928199,0.30309
0.62,0.396586,0.928936,0.302972
0.63,0.368414,0.929713,0.302824
0.64,0.335498,0.930611,0.302548
0.65,0.303166,0.930653,0.302457
0.66,0.276667,0.929647,0.302501
0.67,0.260222,0.926984,0.302167
0.68,0.253039,0.924256,0.301566
0.69,0.251082,0.924013,0.301581
0.7,0.251912,0.924947,0.301981
0.71,0.254368,0.925842,0.302296
0.72,0.257574,0.925359,0.302141
0.73,0.26038,0.921381,0.300734
0.74,0.261289,0.907916,0.295433
0.75,0.253946,0.845816,0.275844
0.76,0.207925,0.585123,0.204499
0.77,0.145291,0.173729,0.124415
0.78,0.127718,0.0241981,0.103223
0.79,0.125287,0.0025593,0.100385
0.8,0.124986,-1.59895e-05,0.0999988
0.81,0.124992,-8.26759e-05,0.0999873
0.82,0.125006,4.2795e-05,0.100006
0.83,0.125002,1.62253e-05,0.100002
0.84,0.124999,-6.99832e-06,0.0999991
0.85,0.125,-1.63151e-06,0.0999998
0.86,0.125,1.31823e-06,0.1
0.87,0.125,1.43135e-07,0.1
0.88,0.125,-2.16513e-07,0.1
0.89,0.125,-1.60885e-09,0.1
0.9,0.125,3.34086e-08,0.1
0.91,0.125,-2.8742e-09,0.1
0.92,0.125,-4.7298e-09,0.1
0.93,0.125,9.0287e-10,0.1
0.94,0.125,6.02729e-10,0.1
0.95,0.125,-2.01286e-10,0.1
0.96,0.125,-6.48023e-11,0.1
0.97,0.125,3.84888e-11,0.1
0.98,0.125,5.28959e-12,0.1
0.99,0.125,-4.63689e-12,0.1
1,0.125,0,0.1
