x,rho,u,p
0,1,0,1
0.01,1,6.97973e-17,1
0.02,1,-8.96286e-17,1
0.03,1,-3.29114e-16,1
0.04,1,2.94548e-15,1
0.05,1,4.82323e-15,1
0.06,1,-1.94529e-14,1
0.07,1,-3.34405e-14,1
0.08,1,1.23969e-13,1
0.09,1,2.22782e-13,1
0.1,1,-7.6359e-13,1
0.11,1,-1.49956e-12,1
0.12,1,4.38049e-12,1
0.13,1,9.94394e-12,1
0.14,1,-2.30495e-11,1
0.15,1,-6.39793e-11,1
0.16,1,1.07426e-10,1
0.17,1,3.92405e-10,1
0.18,1,-4.08529e-10,1
0.19,1,-2.24805e-09,1
0.2,1,9.27742e-10,1
0.21,1,1.17339e-08,1
0.22,1,2.68111e-09,1
0.23,1,-5.37012e-08,1
0.24,1,-5.06058e-08,1
0.25,1,2.01585e-07,1
0.26,1,3.87901e-07,1
0.27,1,-4.98157e-07,1
0.28,1,-2.03375e-06,1
0.29,1,-3.41131e-08,1
0.3,0.999993,7.98916e-06,0.999991
0.31,0.999991,1.04372e-05,0.999988
0.32,1.00001,-1.18951e-05,1.00001
0.33,1.00003,-4.12489e-05,1.00005
0.34,0.999993,1.92353e-05,0.999974
0.35,0.999665,0.000416405,0.999478
0.36,0.998543,0.00174863,0.9979
0.37,0.995405,0.00545793,0.993537
0.38,0.987323,0.0150316,0.982322
0.39,0.967276,0.0391824,0.954513
0.4,0.930171,0.0850527,0.903594
0.41,0.880668,0.148415,0.837039
0.42,0.825782,0.222117,0.764955
0.43,0.770172,0.300982,0.693797
0.44,0.716297,0.381907,0.626762
0.45,0.665362,0.463028,0.565215
0.46,0.617948,0.543061,0.509646
0.47,0.574293,0.621124,0.45997
0.48,0.534545,0.697069,0.415783
0.49,0.498392,0.77106,0.376801
0.5,0.464786,0.838382,0.343388
0.51,0.437025,0.895105,0.317662
0.52,0.425304,0.92883,0.303812
0.53,0.423235,0.942104,0.297003
0.54,0.423579,0.942673,0.296122
0.55,0.422983,0.936531,0.29994
0.56,0.418737,0.924312,0.304641
0.57,0.401752,0.916067,0.30626
0.58,0.371416,0.920268,0.304225
0.59,0.339448,0.924384,0.303353
0.6,0.309245,0.923668,0.30313
0.61,0.282062,0.920565,0.302555
0.62,0.263137,0.923821,0.302298
0.63,0.253856,0.927098,0.302873
0.64,0.248481,0.924927,0.301885
0.65,0.243886,0.908702,0.295107
0.66,0.234084,0.821128,0.265677
0.67,0.186995,0.475694,0.178814
0.68,0.136587,0.099477,0.113491
0.69,0.12644,0.0129206,0.101716
0.7,0.125118,0.00103838,0.100178
0.71,0.124976,-0.000129771,0.0999812
0.72,0.125,-2.082e-05,0.0999959
0.73,0.125005,4.00545e-05,0.100005
0.74,0.125,2.88914e-06,0.1
0.75,0.124999,-5.64073e-06,0.0999993
0.76,0.125,4.1001e-07,0.1
0.77,0.125,8.49118e-07,0.1
0.78,0.125,-1.68218e-07,0.1
0.79,0.125,-1.13363e-07,0.1
0.8,0.125,4.1692e-08,0.1
0.81,0.125,1.40105e-08,0.1
0.82,0.125,-8.3786e-09,0.1
0.83,0.125,-1.5229e-09,0.1
0.84,0.125,1.50401e-09,0.1
0.85,0.125,1.3124e-10,0.1
0.86,0.125,-2.48598e-10,0.1
0.87,0.125,-4.61726e-12,0.1
0.88,0.125,3.843e-11,0.1
0.89,0.125,-1.46855e-12,0.1
0.9,0.125,-5.59625e-12,0.1
0.91,0.125,5.05351e-13,0.1
0.92,0.125,7.69417e-13,0.1
0.93,0.125,-1.09702e-13,0.1
0.94,0.125,-9.95625e-14,0.1
0.95,0.125,2.02965e-14,0.1
0.96,0.125,1.25923e-14,0.1
0.97,0.125,-3.00726e-15,0.1
0.98,0.125,-1.50745e-15,0.1
0.99,0.125,1.46065e-16,0.1
1,0.125,0,0.1
