x,rho,u,p
0,1,0,1
0.01,1,-3.78249e-11,1
0.02,1,-2.58352e-10,1
0.03,1,-1.10123e-10,1
0.04,1,9.95029e-10,1
0.05,1,1.31117e-09,1
0.06,1,-2.70985e-09,1
0.07,1,-7.64754e-09,1
0.08,1,2.7565e-09,1
0.09,1,3.12641e-08,1
0.1,1,2.27912e-08,1
0.11,1,-8.69755e-08,1
0.12,1,-1.77238e-07,1
0.13,1,9.2442e-08,1
0.14,0.999999,7.0469e-07,0.999999
0.15,1,5.74111e-07,0.999999
0.16,1,-1.50485e-06,1
0.17,1,-3.76782e-06,1
0.18,1,-5.63494e-07,1
0.19,0.999991,1.05588e-05,0.999988
0.2,0.999985,1.80799e-05,0.999979
0.21,0.999999,4.63062e-07,1
0.22,1.00003,-4.29533e-05,1.00005
0.23,1.00005,-5.86545e-05,1.00007
0.24,0.999942,7.60397e-05,0.999904
0.25,0.999488,0.000619766,0.999249
0.26,0.998239,0.00209933,0.997501
0.27,0.995269,0.00561437,0.993364
0.28,0.988519,0.0136363,0.983965
0.29,0.974374,0.0306311,0.964306
0.3,0.951857,0.058098,0.933244
0.31,0.9236,0.0932886,0.894695
0.32,0.892575,0.132946,0.852899
0.33,0.860731,0.174832,0.810587
0.34,0.829042,0.21777,0.769095
0.35,0.79791,0.261251,0.728946
0.36,0.767492,0.305064,0.690321
0.37,0.737867,0.349088,0.653289
0.38,0.709096,0.393215,0.617891
0.39,0.681243,0.43732,0.584167
0.4,0.654374,0.481253,0.552154
0.41,0.628531,0.52489,0.521857
0.42,0.603688,0.568216,0.493197
0.43,0.579727,0.611372,0.466001
0.44,0.55651,0.654563,0.440079
0.45,0.533976,0.69787,0.415338
0.46,0.512241,0.741051,0.39187
0.47,0.491643,0.783387,0.369967
0.48,0.472684,0.823752,0.350059
0.49,0.455851,0.860909,0.332643
0.5,0.44142,0.892746,0.318272
0.51,0.430117,0.917328,0.307586
0.52,0.424692,0.931623,0.30168
0.53,0.423619,0.936622,0.299188
0.54,0.42416,0.936161,0.299217
0.55,0.424942,0.931769,0.301066
0.56,0.425405,0.925958,0.303491
0.57,0.425828,0.921337,0.305464
0.58,0.426429,0.919689,0.306142
0.59,0.427328,0.921477,0.305627
0.6,0.428212,0.924941,0.304433
0.61,0.428578,0.928268,0.303126
0.62,0.427808,0.930245,0.302283
0.63,0.424788,0.930531,0.302183
0.64,0.416657,0.929589,0.302544
0.65,0.398811,0.929332,0.302643
0.66,0.371364,0.929341,0.302648
0.67,0.338705,0.929005,0.302893
0.68,0.306031,0.928497,0.303057
0.69,0.278848,0.927741,0.302914
0.7,0.261923,0.92822,0.303103
0.71,0.25461,0.92988,0.303538
0.72,0.252183,0.929773,0.30358
0.73,0.25238,0.928113,0.303144
0.74,0.254352,0.925664,0.302435
0.75,0.257601,0.923832,0.301999
0.76,0.261506,0.923623,0.302109
0.77,0.265131,0.923823,0.302332
0.78,0.26746,0.922934,0.302135
0.79,0.26764,0.918684,0.300633
0.8,0.26389,0.900532,0.294487
0.81,0.24661,0.819142,0.268724
0.82,0.18937,0.504838,0.186378
0.83,0.138111,0.118403,0.116408
0.84,0.126806,0.0163723,0.102181
0.85,0.125173,0.00153433,0.100249
0.86,0.124976,-0.000104928,0.0999849
0.87,0.124997,-4.75136e-05,0.0999922
0.88,0.125006,4.55477e-05,0.100006
0.89,0.125001,8.96332e-06,0.100001
0.9,0.124999,-7.17628e-06,0.099999
0.91,0.125,-5.46674e-07,0.0999999
0.92,0.125,1.25019e-06,0.1
0.93,0.125,-2.2717e-08,0.1
0.94,0.125,-1.9662e-07,0.1
0.95,0.125,2.25627e-08,0.1
0.96,0.125,2.94939e-08,0.1
0.97,0.125,-6.25879e-09,0.1
0.98,0.125,-4.18394e-09,0.1
0.99,0.125,6.79677e-10,0.1
1,0.125,0,0.1
