x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,1.50042e-17,1
0.06,1,-5.00013e-17,1
0.07,1,-5.26794e-18,1
0.08,1,1.63241e-15,1
0.09,1,-9.12916e-17,1
0.1,1,-1.32904e-14,1
0.11,1,2.26792e-15,1
0.12,1,9.68816e-14,1
0.13,1,-3.64591e-14,1
0.14,1,-6.95498e-13,1
0.15,1,3.31149e-13,1
0.16,1,4.8083e-12,1
0.17,1,-2.30836e-12,1
0.18,1,-3.19557e-11,1
0.19,1,1.24221e-11,1
0.2,1,2.03572e-10,1
0.21,1,-4.0728e-11,1
0.22,1,-1.23224e-09,1
0.23,1,-1.04225e-10,1
0.24,1,6.98119e-09,1
0.25,1,3.28592e-09,1
0.26,1,-3.60173e-08,1
0.27,1,-3.51689e-08,1
0.28,1,1.62365e-07,1
0.29,1,2.76206e-07,1
0.3,1,-5.65863e-07,1
0.31,1,-1.66979e-06,1
0.32,0.999999,1.16468e-06,0.999999
0.33,0.999993,8.52542e-06,0.99999
0.34,0.999995,5.3973e-06,0.999994
0.35,1.00001,-2.18303e-05,1.00003
0.36,1.00003,-3.0368e-05,1.00004
0.37,0.999905,0.000128958,0.999826
0.38,0.999291,0.000869062,0.998935
0.39,0.997291,0.00323007,0.99615
0.4,0.991616,0.00992345,0.988286
0.41,0.976247,0.0282601,0.966983
0.42,0.940593,0.072014,0.917821
0.43,0.884901,0.142919,0.842651
0.44,0.818789,0.231744,0.755926
0.45,0.750415,0.330003,0.669058
0.46,0.684643,0.431635,0.588421
0.47,0.62399,0.532224,0.516806
0.48,0.569624,0.628959,0.455057
0.49,0.521744,0.720766,0.402981
0.5,0.479789,0.806228,0.359366
0.51,0.447214,0.880169,0.325231
0.52,0.429496,0.926718,0.302352
0.53,0.420499,0.942829,0.294017
0.54,0.411896,0.944963,0.295498
0.55,0.397077,0.933958,0.3003
0.56,0.371426,0.922855,0.304894
0.57,0.342149,0.91809,0.304956
0.58,0.31321,0.91896,0.303337
0.59,0.286349,0.925618,0.303164
0.6,0.26577,0.928955,0.3047
0.61,0.250548,0.918362,0.303701
0.62,0.233592,0.865235,0.285566
0.63,0.195665,0.608968,0.210776
0.64,0.143561,0.176933,0.125261
0.65,0.127448,0.0230129,0.103079
0.66,0.125245,0.00224449,0.100344
0.67,0.124983,-3.84946e-05,0.0999949
0.68,0.124994,-6.54034e-05,0.0999897
0.69,0.125006,4.25529e-05,0.100006
0.7,0.125001,1.12909e-05,0.100001
0.71,0.124999,-6.98366e-06,0.0999991
0.72,0.125,-7.59064e-07,0.0999999
0.73,0.125,1.27841e-06,0.1
0.74,0.125,5.88445e-09,0.1
0.75,0.125,-2.06918e-07,0.1
0.76,0.125,1.59484e-08,0.1
0.77,0.125,3.16493e-08,0.1
0.78,0.125,-4.51864e-09,0.1
0.79,0.125,-4.52025e-09,0.1
0.8,0.125,9.27589e-10,0.1
0.81,0.125,6.03746e-10,0.1
0.82,0.125,-1.63591e-10,0.1
0.83,0.125,-7.48727e-11,0.1
0.84,0.125,2.61428e-11,0.1
0.85,0.125,8.51629e-12,0.1
0.86,0.125,-3.86225e-12,0.1
0.87,0.125,-8.66133e-13,0.1
0.88,0.125,5.31587e-13,0.1
0.89,0.125,7.38051e-14,0.1
0.9,0.125,-6.87025e-14,0.1
0.91,0.125,-4.42074e-15,0.1
0.92,0.125,8.53911e-15,0.1
0.93,0.125,3.38996e-16,0.1
0.94,0.125,-6.70711e-16,0.1
0.95,0.125,1.25365e-16,0.1
0.96,0.125,5.00272e-17,0.1
0.97,0.125,-5.00517e-18,0.1
0.98,0.125,-1.8202e-16,0.1
0.99,0.125,-1.58131e-16,0.1
1,0.125,0,0.1
