x,rho,u,p
0,1,0,1
0.01,1,-1.37605e-14,1
0.02,1,-9.08946e-14,1
0.03,1,4.32708e-14,1
0.04,1,5.47267e-13,1
0.05,1,-6.22384e-14,1
0.06,1,-3.0241e-12,1
0.07,1,-8.92984e-13,1
0.08,1,1.55977e-11,1
0.09,1,1.19842e-11,1
0.1,1,-7.34166e-11,1
0.11,1,-9.94924e-11,1
0.12,1,3.02577e-10,1
0.13,1,6.62617e-10,1
0.14,1,-9.93581e-10,1
0.15,1,-3.73226e-09,1
0.16,1,1.7664e-09,1
0.17,1,1.7787e-08,1
0.18,1,6.78981e-09,1
0.19,1,-6.88659e-08,1
0.2,1,-8.95205e-08,1
0.21,1,1.90588e-07,1
0.22,1,5.38618e-07,0.999999
0.23,1,-1.52512e-07,1
0.24,1,-2.13289e-06,1
0.25,1,-1.88494e-06,1
0.26,0.999996,5.23927e-06,0.999994
0.27,0.999989,1.36537e-05,0.999984
0.28,0.999997,3.37177e-06,0.999996
0.29,1.00002,-3.24396e-05,1.00004
0.3,1.00004,-4.35395e-05,1.00005
0.31,0.999921,0.000104712,0.999865
0.32,0.999401,0.000729525,0.999111
0.33,0.99788,0.00252969,0.996986
0.34,0.994015,0.00709985,0.991612
0.35,0.984642,0.0182515,0.978582
0.36,0.963974,0.0432425,0.949927
0.37,0.930846,0.0841926,0.904525
0.38,0.889836,0.136476,0.849251
0.39,0.845587,0.19513,0.790719
0.4,0.80093,0.256908,0.732851
0.41,0.757228,0.320103,0.677452
0.42,0.715084,0.383864,0.625234
0.43,0.674823,0.447636,0.576494
0.44,0.636692,0.510922,0.531385
0.45,0.600838,0.573299,0.48991
0.46,0.567065,0.634805,0.451767
0.47,0.534704,0.696329,0.416247
0.48,0.503642,0.758145,0.382785
0.49,0.476881,0.816787,0.353689
0.5,0.45593,0.863896,0.331954
0.51,0.435762,0.903404,0.313258
0.52,0.422366,0.929139,0.30273
0.53,0.418903,0.938534,0.299269
0.54,0.420827,0.93975,0.298279
0.55,0.425045,0.935654,0.299838
0.56,0.429069,0.928411,0.302914
0.57,0.430403,0.921714,0.306054
0.58,0.426677,0.919079,0.307234
0.59,0.41388,0.922723,0.30563
0.6,0.390253,0.926281,0.304134
0.61,0.35904,0.92579,0.303342
0.62,0.325699,0.925273,0.302636
0.63,0.294967,0.926299,0.3019
0.64,0.27055,0.926222,0.301045
0.65,0.256532,0.926359,0.300704
0.66,0.25178,0.927859,0.301393
0.67,0.250806,0.927615,0.302061
0.68,0.251478,0.925636,0.302115
0.69,0.252818,0.919653,0.300132
0.7,0.253467,0.898698,0.291753
0.71,0.243171,0.79593,0.259476
0.72,0.184865,0.439907,0.171481
0.73,0.135272,0.0875418,0.111822
0.74,0.126317,0.0116815,0.101553
0.75,0.125105,0.00091951,0.10016
0.76,0.124975,-0.000140445,0.0999797
0.77,0.125001,-1.61415e-05,0.0999966
0.78,0.125005,4.11756e-05,0.100006
0.79,0.125,2.65361e-06,0.1
0.8,0.124999,-5.90033e-06,0.0999992
0.81,0.125,3.26846e-07,0.1
0.82,0.125,8.9146e-07,0.1
0.83,0.125,-1.3561e-07,0.1
0.84,0.125,-1.17225e-07,0.1
0.85,0.125,3.38056e-08,0.1
0.86,0.125,1.35384e-08,0.1
0.87,0.125,-6.83056e-09,0.1
0.88,0.125,-1.18163e-09,0.1
0.89,0.125,1.23998e-09,0.1
0.9,0.125,2.44599e-11,0.1
0.91,0.125,-2.08417e-10,0.1
0.92,0.125,2.13149e-11,0.1
0.93,0.125,3.29114e-11,0.1
0.94,0.125,-6.9496e-12,0.1
0.95,0.125,-4.90751e-12,0.1
0.96,0.125,1.56187e-12,0.1
0.97,0.125,6.88588e-13,0.1
0.98,0.125,-2.80449e-13,0.1
0.99,0.125,-8.17987e-14,0.1
1,0.125,0,0.1
