x,rho,u,p
0,1,0,1
0.01,1,-1.62705e-10,1
0.02,1,1.50923e-11,1
0.03,1,1.22246e-09,1
0.04,1,1.2419e-09,1
0.05,1,-3.59673e-09,1
0.06,1,-8.25352e-09,1
0.07,1,5.03048e-09,1
0.08,1,3.5385e-08,1
0.09,1,2.01207e-08,1
0.1,1,-1.01728e-07,1
0.11,1,-1.85717e-07,1
0.12,1,1.22352e-07,1
0.13,0.999999,7.60898e-07,0.999999
0.14,1,5.70162e-07,0.999999
0.15,1,-1.63595e-06,1
0.16,1,-3.93416e-06,1
0.17,1,-5.51362e-07,1
0.18,0.999991,1.08748e-05,0.999987
0.19,0.999984,1.86699e-05,0.999978
0.2,0.999999,1.18987e-06,0.999999
0.21,1.00003,-4.28455e-05,1.00005
0.22,1.00005,-6.16436e-05,1.00008
0.23,0.999952,6.34327e-05,0.99992
0.24,0.999522,0.000579008,0.999298
0.25,0.998336,0.00198419,0.997637
0.26,0.995526,0.00530987,0.993722
0.27,0.989178,0.0128513,0.984882
0.28,0.975869,0.0288263,0.966378
0.29,0.954522,0.0548211,0.936905
0.3,0.927557,0.0883097,0.900065
0.31,0.897817,0.12617,0.85992
0.32,0.867204,0.166222,0.819136
0.33,0.83668,0.207306,0.779037
0.34,0.806645,0.24892,0.740147
0.35,0.777252,0.29086,0.702647
0.36,0.748574,0.333018,0.666605
0.37,0.720664,0.375305,0.632056
0.38,0.693574,0.41762,0.599031
0.39,0.667362,0.459841,0.567564
0.4,0.642074,0.501845,0.537675
0.41,0.617722,0.543567,0.509333
0.42,0.594245,0.585054,0.482429
0.43,0.571529,0.626463,0.4568
0.44,0.549467,0.667955,0.432298
0.45,0.528046,0.709522,0.408889
0.46,0.507418,0.750836,0.386712
0.47,0.487889,0.791212,0.366045
0.48,0.469849,0.829763,0.347172
0.49,0.453883,0.865415,0.330566
0.5,0.440445,0.895555,0.317079
0.51,0.429495,0.918483,0.306953
0.52,0.424101,0.931869,0.301622
0.53,0.423229,0.936443,0.299488
0.54,0.424288,0.935665,0.299475
0.55,0.425929,0.931529,0.301246
0.56,0.426967,0.925798,0.303605
0.57,0.426933,0.921435,0.305505
0.58,0.42636,0.919951,0.3061
0.59,0.425986,0.921334,0.305364
0.6,0.426388,0.924633,0.304156
0.61,0.427218,0.92796,0.30299
0.62,0.427744,0.930185,0.302243
0.63,0.427116,0.930817,0.302101
0.64,0.423702,0.929941,0.302417
0.65,0.413639,0.928899,0.302798
0.66,0.39297,0.928984,0.302772
0.67,0.363636,0.92884,0.302848
0.68,0.330352,0.928614,0.303052
0.69,0.29848,0.92832,0.303084
0.7,0.273427,0.927346,0.302801
0.71,0.259133,0.927665,0.302914
0.72,0.253601,0.929445,0.303445
0.73,0.25223,0.929933,0.303756
0.74,0.253154,0.929088,0.303662
0.75,0.255549,0.927023,0.30314
0.76,0.258848,0.92472,0.302496
0.77,0.262513,0.923467,0.302182
0.78,0.265876,0.923399,0.302229
0.79,0.268122,0.923129,0.302161
0.8,0.268529,0.920975,0.301446
0.81,0.265994,0.911409,0.298069
0.82,0.255753,0.867712,0.283978
0.83,0.216089,0.667265,0.225932
0.84,0.153212,0.251998,0.137314
0.85,0.129079,0.0376227,0.105056
0.86,0.125492,0.00449453,0.100631
0.87,0.125008,0.000166653,0.10003
0.88,0.124985,-0.000123653,0.0999817
0.89,0.125006,3.29001e-05,0.100004
0.9,0.125003,2.70074e-05,0.100004
0.91,0.124999,-5.6895e-06,0.0999992
0.92,0.125,-3.41917e-06,0.0999995
0.93,0.125,1.33107e-06,0.1
0.94,0.125,4.39701e-07,0.1
0.95,0.125,-2.52491e-07,0.1
0.96,0.125,-4.59232e-08,0.1
0.97,0.125,4.48953e-08,0.1
0.98,0.125,3.99471e-09,0.1
0.99,0.125,-5.0848e-09,0.1
1,0.125,0,0.1
