x,rho,u,p
0,1,0,1
0.01,1,5.23377e-16,1
0.02,1,8.03323e-15,1
0.03,1,1.56033e-15,1
0.04,1,-5.09965e-14,1
0.05,1,-1.79988e-14,1
0.06,1,3.04335e-13,1
0.07,1,1.73159e-13,1
0.08,1,-1.74063e-12,1
0.09,1,-1.50382e-12,1
0.1,1,9.33232e-12,1
0.11,1,1.16893e-11,1
0.12,1,-4.60219e-11,1
0.13,1,-8.21369e-11,1
0.14,1,2.01147e-10,1
0.15,1,5.21677e-10,1
0.16,1,-7.17412e-10,1
0.17,1,-2.97033e-09,1
0.18,1,1.5435e-09,1
0.19,1,1.48826e-08,1
0.2,1,3.72505e-09,1
0.21,1,-6.30675e-08,1
0.22,1,-6.74742e-08,1
0.23,1,2.06852e-07,1
0.24,1,4.67465e-07,0.999999
0.25,1,-3.59293e-07,1
0.26,1,-2.15466e-06,1
0.27,1,-9.66899e-07,1
0.28,0.999994,6.87677e-06,0.999992
0.29,0.99999,1.2645e-05,0.999985
0.3,1,-4.16959e-06,1.00001
0.31,1.00003,-3.93897e-05,1.00005
0.32,1.00002,-2.1074e-05,1.00003
0.33,0.999818,0.000230683,0.999706
0.34,0.999048,0.00115009,0.998611
0.35,0.99687,0.00372533,0.995578
0.36,0.991337,0.0102702,0.98789
0.37,0.977667,0.0266159,0.9689
0.38,0.949716,0.0607378,0.930299
0.39,0.90902,0.111786,0.874981
0.4,0.861546,0.173675,0.811708
0.41,0.811983,0.241325,0.747083
0.42,0.762928,0.31165,0.684637
0.43,0.715609,0.383011,0.625901
0.44,0.670642,0.454424,0.571497
0.45,0.628385,0.525113,0.521678
0.46,0.588956,0.594553,0.476437
0.47,0.552102,0.662819,0.435315
0.48,0.517526,0.730312,0.397479
0.49,0.486428,0.796304,0.363695
0.5,0.459765,0.853764,0.336603
0.51,0.434978,0.899786,0.314936
0.52,0.422623,0.929177,0.303608
0.53,0.42098,0.940768,0.298462
0.54,0.423244,0.941449,0.296994
0.55,0.425957,0.935724,0.299351
0.56,0.426974,0.928127,0.303668
0.57,0.423944,0.921159,0.307029
0.58,0.409859,0.918954,0.306824
0.59,0.381233,0.921888,0.303794
0.6,0.348552,0.923025,0.302753
0.61,0.317145,0.923702,0.303188
0.62,0.288598,0.923658,0.302659
0.63,0.266162,0.9239,0.301294
0.64,0.254896,0.927832,0.3013
0.65,0.250827,0.928984,0.301885
0.66,0.249183,0.92705,0.301527
0.67,0.248512,0.917424,0.298198
0.68,0.24658,0.872346,0.283291
0.69,0.220758,0.66589,0.223776
0.7,0.155133,0.24885,0.13588
0.71,0.129025,0.0356658,0.104746
0.72,0.12545,0.00401628,0.100569
0.73,0.125003,0.000118954,0.100022
0.74,0.124987,-0.000110985,0.0999835
0.75,0.125006,3.44266e-05,0.100004
0.76,0.125002,2.22441e-05,0.100003
0.77,0.124999,-5.72009e-06,0.0999992
0.78,0.125,-2.41523e-06,0.0999997
0.79,0.125,1.19763e-06,0.1
0.8,0.125,2.35732e-07,0.1
0.81,0.125,-2.06855e-07,0.1
0.82,0.125,-8.97044e-09,0.1
0.83,0.125,3.35875e-08,0.1
0.84,0.125,-2.98313e-09,0.1
0.85,0.125,-5.08801e-09,0.1
0.86,0.125,1.11741e-09,0.1
0.87,0.125,7.25229e-10,0.1
0.88,0.125,-2.6188e-10,0.1
0.89,0.125,-9.66963e-11,0.1
0.9,0.125,5.13443e-11,0.1
0.91,0.125,1.18898e-11,0.1
0.92,0.125,-9.05899e-12,0.1
0.93,0.125,-1.3025e-12,0.1
0.94,0.125,1.48143e-12,0.1
0.95,0.125,1.15698e-13,0.1
0.96,0.125,-2.2748e-13,0.1
0.97,0.125,-4.64101e-15,0.1
0.98,0.125,3.28015e-14,0.1
0.99,0.125,1.22336e-15,0.1
1,0.125,0,0.1
