x,rho,u,p
0,1,0,1
0.01,1,3.8356e-15,1
0.02,1,9.43791e-15,1
0.03,1,-2.91661e-14,1
0.04,1,-6.88682e-14,1
0.05,1,1.59825e-13,1
0.06,1,4.42754e-13,1
0.07,1,-8.07874e-13,1
0.08,1,-2.77167e-12,1
0.09,1,3.57413e-12,1
0.1,1,1.65519e-11,1
0.11,1,-1.24701e-11,1
0.12,1,-9.29545e-11,1
0.13,1,1.97416e-11,1
0.14,1,4.81492e-10,1
0.15,1,1.70736e-10,1
0.16,1,-2.23595e-09,1
0.17,1,-2.23791e-09,1
0.18,1,8.85162e-09,1
0.19,1,1.65497e-08,1
0.2,1,-2.63824e-08,1
0.21,1,-9.27797e-08,1
0.22,1,3.07112e-08,1
0.23,1,4.07783e-07,1
0.24,1,2.75893e-07,1
0.25,1,-1.28045e-06,1
0.26,1,-2.39175e-06,1
0.27,0.999998,2.00235e-06,0.999998
0.28,0.999991,1.12274e-05,0.999987
0.29,0.999993,8.97292e-06,0.999989
0.3,1.00001,-2.04197e-05,1.00003
0.31,1.00004,-4.60742e-05,1.00006
0.32,0.999973,4.1852e-05,0.999945
0.33,0.999588,0.000507615,0.999373
0.34,0.998366,0.00195537,0.99766
0.35,0.995127,0.00578569,0.993155
0.36,0.987107,0.0153005,0.982014
0.37,0.968219,0.0380612,0.9558
0.38,0.935153,0.0788134,0.910383
0.39,0.892142,0.133481,0.852335
0.4,0.844727,0.196276,0.789605
0.41,0.796509,0.263145,0.727209
0.42,0.74931,0.33183,0.66757
0.43,0.703972,0.401146,0.611684
0.44,0.660953,0.470315,0.559962
0.45,0.620536,0.538667,0.512568
0.46,0.582753,0.605824,0.469409
0.47,0.547246,0.672089,0.429971
0.48,0.513711,0.737927,0.393434
0.49,0.483745,0.802181,0.360824
0.5,0.458708,0.856756,0.335238
0.51,0.434982,0.900736,0.314399
0.52,0.422245,0.929016,0.303373
0.53,0.420345,0.940276,0.298763
0.54,0.42278,0.941208,0.297389
0.55,0.426045,0.935753,0.299402
0.56,0.42788,0.928089,0.303267
0.57,0.426287,0.921363,0.306673
0.58,0.416207,0.919497,0.307309
0.59,0.391732,0.922715,0.304579
0.6,0.359682,0.923327,0.302901
0.61,0.327231,0.923339,0.302942
0.62,0.297246,0.924443,0.302767
0.63,0.272294,0.924545,0.301513
0.64,0.257289,0.92605,0.300942
0.65,0.251638,0.92938,0.301509
0.66,0.250019,0.928527,0.301921
0.67,0.249719,0.923588,0.300895
0.68,0.249636,0.907471,0.294674
0.69,0.243745,0.830623,0.269719
0.7,0.197939,0.521122,0.188657
0.71,0.140123,0.125798,0.117147
0.72,0.126902,0.0167359,0.102219
0.73,0.125174,0.00152322,0.100248
0.74,0.124977,-0.000101022,0.0999855
0.75,0.124997,-4.49818e-05,0.0999925
0.76,0.125006,4.28998e-05,0.100006
0.77,0.125001,7.77399e-06,0.100001
0.78,0.124999,-6.39962e-06,0.0999991
0.79,0.125,-3.1249e-07,0.1
0.8,0.125,1.03272e-06,0.1
0.81,0.125,-6.37402e-08,0.1
0.82,0.125,-1.45881e-07,0.1
0.83,0.125,2.84679e-08,0.1
0.84,0.125,1.89082e-08,0.1
0.85,0.125,-7.0097e-09,0.1
0.86,0.125,-2.13537e-09,0.1
0.87,0.125,1.42742e-09,0.1
0.88,0.125,1.88616e-10,0.1
0.89,0.125,-2.60319e-10,0.1
0.9,0.125,-6.18267e-12,0.1
0.91,0.125,4.39052e-11,0.1
0.92,0.125,-2.46759e-12,0.1
0.93,0.125,-6.94707e-12,0.1
0.94,0.125,8.52154e-13,0.1
0.95,0.125,1.03822e-12,0.1
0.96,0.125,-1.9068e-13,0.1
0.97,0.125,-1.45896e-13,0.1
0.98,0.125,3.32303e-14,0.1
0.99,0.125,1.57075e-14,0.1
1,0.125,0,0.1
