x,rho,u,p
0,1,0,1
0.01,1,-1.55107e-10,1
0.02,1,-1.21828e-10,1
0.03,1,9.53451e-10,1
0.04,1,1.5139e-09,1
0.05,1,-2.33711e-09,1
0.06,1,-8.0585e-09,1
0.07,1,6.76883e-10,1
0.08,1,3.03071e-08,1
0.09,1,2.99145e-08,1
0.1,1,-7.40257e-08,1
0.11,1,-1.87525e-07,1
0.12,1,3.06021e-08,1
0.13,0.999999,6.58346e-07,0.999999
0.14,0.999999,7.27423e-07,0.999999
0.15,1,-1.13196e-06,1
0.16,1,-3.74126e-06,1
0.17,1,-1.73244e-06,1
0.18,0.999993,8.65472e-06,0.99999
0.19,0.999984,1.84808e-05,0.999978
0.2,0.999995,6.33064e-06,0.999993
0.21,1.00003,-3.51677e-05,1.00004
0.22,1.00005,-6.39623e-05,1.00008
0.23,0.999983,2.626e-05,0.999966
0.24,0.999626,0.000454702,0.999446
0.25,0.998601,0.00167008,0.998008
0.26,0.996131,0.00459349,0.994565
0.27,0.990532,0.0112371,0.986769
0.28,0.978461,0.0256997,0.969975
0.29,0.958158,0.0503629,0.941905
0.3,0.931707,0.0831051,0.905708
0.31,0.90206,0.120706,0.865617
0.32,0.871304,0.160792,0.824567
0.33,0.840537,0.202048,0.784072
0.34,0.810227,0.243892,0.744755
0.35,0.780552,0.286087,0.70683
0.36,0.751595,0.328516,0.670376
0.37,0.723411,0.371086,0.635432
0.38,0.696052,0.413695,0.60203
0.39,0.669577,0.456221,0.570205
0.4,0.644038,0.498537,0.53998
0.41,0.61945,0.540564,0.511329
0.42,0.595757,0.582344,0.484148
0.43,0.572843,0.624033,0.458271
0.44,0.550597,0.665798,0.433543
0.45,0.528996,0.707647,0.409921
0.46,0.508189,0.749265,0.387536
0.47,0.488491,0.789954,0.366674
0.48,0.470308,0.828786,0.347639
0.49,0.454205,0.864685,0.3309
0.5,0.440599,0.895109,0.317268
0.51,0.429566,0.918322,0.307047
0.52,0.424189,0.931846,0.30164
0.53,0.423308,0.936459,0.299444
0.54,0.424296,0.935725,0.299426
0.55,0.42581,0.93158,0.301215
0.56,0.426728,0.925827,0.303588
0.57,0.426722,0.921412,0.305502
0.58,0.426294,0.919877,0.306093
0.59,0.426142,0.921341,0.305393
0.6,0.426681,0.924674,0.304202
0.61,0.427487,0.928032,0.303026
0.62,0.427852,0.930217,0.30226
0.63,0.426909,0.930775,0.30211
0.64,0.42285,0.929863,0.302434
0.65,0.411583,0.928962,0.302785
0.66,0.389649,0.929063,0.302745
0.67,0.359569,0.928861,0.30285
0.68,0.32618,0.928626,0.303064
0.69,0.294871,0.92822,0.303041
0.7,0.271037,0.927281,0.302784
0.71,0.25812,0.928069,0.30303
0.72,0.253277,0.929724,0.303539
0.73,0.252218,0.929892,0.303747
0.74,0.253321,0.92867,0.30352
0.75,0.255841,0.926396,0.302914
0.76,0.259237,0.924221,0.302323
0.77,0.262951,0.923392,0.302155
0.78,0.266236,0.923458,0.302257
0.79,0.268241,0.922928,0.302117
0.8,0.268229,0.919824,0.301037
0.81,0.264747,0.906119,0.296321
0.82,0.250674,0.844246,0.276453
0.83,0.200813,0.579399,0.203735
0.84,0.143498,0.167418,0.123758
0.85,0.127571,0.0234433,0.103133
0.86,0.125275,0.00248317,0.100376
0.87,0.124985,-2.37651e-05,0.0999976
0.88,0.124992,-8.13681e-05,0.0999875
0.89,0.125006,4.37676e-05,0.100006
0.9,0.125002,1.62181e-05,0.100002
0.91,0.124999,-7.22344e-06,0.099999
0.92,0.125,-1.64967e-06,0.0999998
0.93,0.125,1.38026e-06,0.1
0.94,0.125,1.44939e-07,0.1
0.95,0.125,-2.33225e-07,0.1
0.96,0.125,-6.32848e-10,0.1
0.97,0.125,3.75133e-08,0.1
0.98,0.125,-2.61891e-09,0.1
0.99,0.125,-4.26965e-09,0.1
1,0.125,0,0.1
