x,rho,u,p
0,1,0,1
0.01,1,-1.3782e-10,1
0.02,1,-2.15774e-10,1
0.03,1,6.82818e-10,1
0.04,1,1.61656e-09,1
0.05,1,-1.21703e-09,1
0.06,1,-7.3856e-09,1
0.07,1,-2.73979e-09,1
0.08,1,2.45015e-08,1
0.09,1,3.58432e-08,1
0.1,1,-4.79285e-08,1
0.11,1,-1.78695e-07,1
0.12,1,-4.4469e-08,1
0.13,1,5.42446e-07,0.999999
0.14,0.999999,8.19992e-07,0.999999
0.15,1,-6.67556e-07,1
0.16,1,-3.41748e-06,1
0.17,1,-2.63631e-06,1
0.18,0.999994,6.47265e-06,0.999992
0.19,0.999985,1.76698e-05,0.999979
0.2,0.999991,1.05379e-05,0.999988
0.21,1.00002,-2.73321e-05,1.00003
0.22,1.00005,-6.34238e-05,1.00008
0.23,1.00001,-2.77532e-06,1
0.24,0.999714,0.000349206,0.999572
0.25,0.998833,0.00139607,0.998331
0.26,0.996666,0.00396071,0.99531
0.27,0.991731,0.00981138,0.988437
0.28,0.980864,0.0228072,0.973314
0.29,0.961685,0.0460511,0.946762
0.3,0.935833,0.0779486,0.911328
0.31,0.906334,0.115225,0.871365
0.32,0.875458,0.155311,0.830079
0.33,0.844455,0.196728,0.789196
0.34,0.813868,0.2388,0.749447
0.35,0.783908,0.281252,0.71109
0.36,0.754667,0.323953,0.674217
0.37,0.726204,0.366808,0.638871
0.38,0.698572,0.409715,0.605085
0.39,0.67183,0.45255,0.572894
0.4,0.646035,0.49518,0.542326
0.41,0.621206,0.537519,0.51336
0.42,0.597292,0.579597,0.485896
0.43,0.574177,0.62157,0.459766
0.44,0.551743,0.663612,0.434809
0.45,0.529962,0.705746,0.410969
0.46,0.508973,0.747671,0.388374
0.47,0.489101,0.788679,0.367312
0.48,0.470773,0.8278,0.348112
0.49,0.454529,0.863947,0.331239
0.5,0.440757,0.894654,0.317462
0.51,0.429651,0.91815,0.307146
0.52,0.42428,0.931817,0.301654
0.53,0.423382,0.936477,0.299397
0.54,0.424294,0.935792,0.299381
0.55,0.425675,0.931629,0.301184
0.56,0.426477,0.925858,0.303569
0.57,0.426518,0.921386,0.305497
0.58,0.426255,0.919809,0.306091
0.59,0.42633,0.921362,0.305429
0.6,0.426982,0.924723,0.304249
0.61,0.427745,0.9281,0.303057
0.62,0.427928,0.930233,0.302272
0.63,0.426634,0.930729,0.302119
0.64,0.421877,0.929795,0.302454
0.65,0.409359,0.929034,0.302769
0.66,0.386205,0.92913,0.302719
0.67,0.355453,0.928884,0.302855
0.68,0.322042,0.928627,0.303072
0.69,0.29138,0.928104,0.302995
0.7,0.268837,0.927295,0.302794
0.71,0.257235,0.928509,0.303156
0.72,0.252995,0.929918,0.303613
0.73,0.252221,0.929751,0.303701
0.74,0.253497,0.928157,0.303344
0.75,0.256147,0.925764,0.302685
0.76,0.259647,0.923835,0.302188
0.77,0.263398,0.923412,0.302162
0.78,0.26657,0.923507,0.302274
0.79,0.268296,0.922599,0.302028
0.8,0.267795,0.918168,0.300442
0.81,0.26308,0.898433,0.293858
0.82,0.243664,0.809016,0.265736
0.83,0.18468,0.478433,0.180655
0.84,0.136532,0.104749,0.114444
0.85,0.126589,0.0144463,0.101925
0.86,0.125145,0.00128691,0.100215
0.87,0.124975,-0.000122963,0.0999823
0.88,0.124998,-3.61474e-05,0.0999938
0.89,0.125006,4.51751e-05,0.100006
0.9,0.125001,6.72062e-06,0.100001
0.91,0.124999,-7.0043e-06,0.0999991
0.92,0.125,-2.21495e-07,0.1
0.93,0.125,1.1887e-06,0.1
0.94,0.125,-6.98924e-08,0.1
0.95,0.125,-1.82674e-07,0.1
0.96,0.125,2.89015e-08,0.1
0.97,0.125,2.66278e-08,0.1
0.98,0.125,-6.48064e-09,0.1
0.99,0.125,-3.04824e-09,0.1
1,0.125,0,0.1
