x,rho,u,p
0,1,0,1
0.01,1,-6.21284e-11,1
0.02,1,-2.84628e-10,1
0.03,1,2.76192e-11,1
0.04,1,1.23896e-09,1
0.05,1,9.80157e-10,1
0.06,1,-3.93603e-09,1
0.07,1,-7.54994e-09,1
0.08,1,7.33113e-09,1
0.09,1,3.54431e-08,1
0.1,1,1.10367e-08,1
0.11,1,-1.13706e-07,1
0.12,1,-1.67013e-07,1
0.13,1,1.91436e-07,1
0.14,0.999999,7.8756e-07,0.999999
0.15,1,3.66694e-07,1
0.16,1,-2.01259e-06,1
0.17,1,-3.80825e-06,1
0.18,0.999999,8.48252e-07,0.999999
0.19,0.999989,1.26822e-05,0.999985
0.2,0.999985,1.74992e-05,0.999979
0.21,1,-5.54478e-06,1.00001
0.22,1.00004,-4.98953e-05,1.00006
0.23,1.00005,-5.19446e-05,1.00006
0.24,0.999901,0.000125525,0.999843
0.25,0.999359,0.000772978,0.999068
0.26,0.997919,0.00247823,0.997055
0.27,0.994543,0.00647391,0.992353
0.28,0.986896,0.0155746,0.981705
0.29,0.971446,0.0341764,0.960249
0.3,0.947952,0.0629111,0.927889
0.31,0.919274,0.0987536,0.888833
0.32,0.888227,0.138594,0.847086
0.33,0.856572,0.180396,0.805105
0.34,0.825156,0.223127,0.764049
0.35,0.794321,0.266351,0.724357
0.36,0.764204,0.309883,0.686181
0.37,0.734876,0.353611,0.649582
0.38,0.706397,0.397429,0.614599
0.39,0.678828,0.441211,0.581269
0.4,0.652235,0.484811,0.549629
0.41,0.626654,0.528116,0.519675
0.42,0.60205,0.571122,0.491324
0.43,0.578307,0.613974,0.464403
0.44,0.555291,0.656872,0.438729
0.45,0.532949,0.699881,0.414219
0.46,0.511404,0.742744,0.390974
0.47,0.490992,0.78474,0.369287
0.48,0.472198,0.824779,0.349564
0.49,0.455517,0.861681,0.332285
0.5,0.44125,0.893235,0.318065
0.51,0.429981,0.917557,0.307469
0.52,0.424581,0.931685,0.301675
0.53,0.423569,0.93657,0.299243
0.54,0.424217,0.936054,0.299258
0.55,0.425154,0.931742,0.301096
0.56,0.425677,0.925942,0.303508
0.57,0.425974,0.921339,0.305471
0.58,0.426334,0.919691,0.306123
0.59,0.427049,0.921444,0.305571
0.6,0.427907,0.924887,0.304391
0.61,0.428406,0.928243,0.303119
0.62,0.42791,0.930241,0.302282
0.63,0.425368,0.930585,0.302161
0.64,0.418177,0.929634,0.302524
0.65,0.401688,0.929259,0.302682
0.66,0.375215,0.92929,0.302659
0.67,0.342913,0.928973,0.302882
0.68,0.30993,0.928549,0.303071
0.69,0.281743,0.927786,0.302912
0.7,0.26338,0.927872,0.303001
0.71,0.255159,0.929673,0.303465
0.72,0.252348,0.929951,0.303642
0.73,0.252317,0.928668,0.303337
0.74,0.254109,0.926307,0.302669
0.75,0.257194,0.924142,0.302108
0.76,0.261015,0.923508,0.302077
0.77,0.264726,0.92373,0.302298
0.78,0.267323,0.923268,0.302225
0.79,0.267968,0.920248,0.301206
0.8,0.265328,0.907577,0.296769
0.81,0.252927,0.850734,0.278472
0.82,0.205558,0.603044,0.209423
0.83,0.145853,0.187388,0.126816
0.84,0.12791,0.0265283,0.103548
0.85,0.125321,0.00290939,0.10043
0.86,0.124989,1.55003e-05,0.100004
0.87,0.12499,-9.2997e-05,0.0999859
0.88,0.125006,4.19045e-05,0.100005
0.89,0.125002,1.89199e-05,0.100003
0.9,0.124999,-7.00614e-06,0.0999991
0.91,0.125,-2.07711e-06,0.0999997
0.92,0.125,1.39116e-06,0.1
0.93,0.125,2.13448e-07,0.1
0.94,0.125,-2.40983e-07,0.1
0.95,0.125,-1.09134e-08,0.1
0.96,0.125,3.98029e-08,0.1
0.97,0.125,-1.87218e-09,0.1
0.98,0.125,-6.1194e-09,0.1
0.99,0.125,1.78137e-10,0.1
1,0.125,0,0.1
