x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,5.00432e-17,1
0.05,1,-8.00919e-17,1
0.06,1,-2.00057e-17,1
0.07,1,2.07105e-15,1
0.08,1,1.9153e-16,1
0.09,1,-1.66615e-14,1
0.1,1,-8.70758e-17,1
0.11,1,1.18999e-13,1
0.12,1,-1.39039e-14,1
0.13,1,-8.28159e-13,1
0.14,1,1.15143e-13,1
0.15,1,5.52823e-12,1
0.16,1,-4.12074e-13,1
0.17,1,-3.53253e-11,1
0.18,1,-2.70616e-12,1
0.19,1,2.14711e-10,1
0.2,1,6.80895e-11,1
0.21,1,-1.22558e-09,1
0.22,1,-8.01156e-10,1
0.23,1,6.43441e-09,1
0.24,1,7.1524e-09,1
0.25,1,-2.99044e-08,1
0.26,1,-5.26855e-08,1
0.27,1,1.14513e-07,1
0.28,1,3.29129e-07,1
0.29,1,-2.76384e-07,1
0.3,1,-1.66702e-06,1
0.31,1,-2.22722e-07,1
0.32,0.999994,6.93944e-06,0.999992
0.33,0.999993,9.13639e-06,0.999989
0.34,1.00001,-1.24695e-05,1.00002
0.35,1.00003,-3.74922e-05,1.00005
0.36,0.999976,4.15919e-05,0.999943
0.37,0.999585,0.000516367,0.999354
0.38,0.99823,0.00212057,0.997457
0.39,0.994328,0.00672827,0.99204
0.4,0.983899,0.0190944,0.977586
0.41,0.957657,0.0509086,0.941254
0.42,0.911121,0.10914,0.87779
0.43,0.851452,0.187153,0.798456
0.44,0.787122,0.276399,0.715315
0.45,0.723466,0.370752,0.63562
0.46,0.663387,0.466184,0.562946
0.47,0.608321,0.559839,0.498643
0.48,0.558784,0.649807,0.442781
0.49,0.514558,0.735176,0.394944
0.5,0.474822,0.815335,0.354337
0.51,0.443938,0.885858,0.32297
0.52,0.428928,0.929105,0.302723
0.53,0.422519,0.942544,0.29479
0.54,0.416988,0.94314,0.295495
0.55,0.408077,0.933325,0.300183
0.56,0.387574,0.9219,0.304658
0.57,0.357864,0.920219,0.305708
0.58,0.327157,0.921372,0.30351
0.59,0.298194,0.920798,0.302463
0.6,0.274399,0.925934,0.303401
0.61,0.258885,0.926968,0.304518
0.62,0.247492,0.915352,0.302146
0.63,0.233619,0.861158,0.282125
0.64,0.196714,0.598146,0.206841
0.65,0.143327,0.169656,0.123912
0.66,0.127372,0.0219743,0.102932
0.67,0.125233,0.00211653,0.100327
0.68,0.124982,-4.87458e-05,0.0999933
0.69,0.124995,-6.19606e-05,0.0999902
0.7,0.125006,4.21377e-05,0.100006
0.71,0.125001,1.04249e-05,0.100001
0.72,0.124999,-6.76087e-06,0.0999991
0.73,0.125,-5.8372e-07,0.0999999
0.74,0.125,1.21562e-06,0.1
0.75,0.125,-3.15225e-08,0.1
0.76,0.125,-1.94752e-07,0.1
0.77,0.125,2.33817e-08,0.1
0.78,0.125,2.96825e-08,0.1
0.79,0.125,-5.89339e-09,0.1
0.8,0.125,-4.24341e-09,0.1
0.81,0.125,1.16495e-09,0.1
0.82,0.125,5.68791e-10,0.1
0.83,0.125,-2.02296e-10,0.1
0.84,0.125,-7.08003e-11,0.1
0.85,0.125,3.2165e-11,0.1
0.86,0.125,8.05435e-12,0.1
0.87,0.125,-4.76281e-12,0.1
0.88,0.125,-8.09898e-13,0.1
0.89,0.125,6.61206e-13,0.1
0.9,0.125,6.56557e-14,0.1
0.91,0.125,-8.65667e-14,0.1
0.92,0.125,-2.74273e-15,0.1
0.93,0.125,1.09356e-14,0.1
0.94,0.125,1.96391e-17,0.1
0.95,0.125,-9.20289e-16,0.1
0.96,0.125,1.55108e-16,0.1
0.97,0.125,5.50265e-17,0.1
0.98,0.125,-1.92028e-16,0.1
0.99,0.125,-1.58133e-16,0.1
1,0.125,0,0.1
