x,rho,u,p
0,1,0,1
0.01,1,-3.02965e-14,1
0.02,1,4.04237e-13,1
0.03,1,6.76807e-13,1
0.04,1,-1.84778e-12,1
0.05,1,-4.39184e-12,1
0.06,1,7.33013e-12,1
0.07,1,2.59461e-11,1
0.08,1,-2.19939e-11,1
0.09,1,-1.38965e-10,1
0.1,1,1.91619e-11,1
0.11,1,6.62675e-10,1
0.12,1,3.66933e-10,1
0.13,1,-2.71308e-09,1
0.14,1,-3.67487e-09,1
0.15,1,8.7549e-09,1
0.16,1,2.28103e-08,1
0.17,1,-1.60075e-08,1
0.18,1,-1.06403e-07,1
0.19,1,-3.96689e-08,1
0.2,1,3.67482e-07,1
0.21,1,5.38751e-07,0.999999
0.22,1,-7.29202e-07,1
0.23,1,-2.72984e-06,1
0.24,1,-7.70066e-07,1
0.25,0.999993,8.32275e-06,0.99999
0.26,0.999988,1.44715e-05,0.999983
0.27,1,-3.19917e-06,1
0.28,1.00003,-4.17013e-05,1.00005
0.29,1.00003,-3.56701e-05,1.00004
0.3,0.999866,0.000170531,0.999783
0.31,0.999227,0.000935059,0.99887
0.32,0.997454,0.00303204,0.996397
0.33,0.993089,0.00819714,0.990325
0.34,0.982676,0.0206124,0.975845
0.35,0.961098,0.0467615,0.945954
0.36,0.928576,0.0870345,0.901443
0.37,0.889578,0.136815,0.848904
0.38,0.848062,0.1918,0.793952
0.39,0.806337,0.249302,0.739779
0.4,0.765479,0.307973,0.687804
0.41,0.72595,0.367165,0.63857
0.42,0.687993,0.426473,0.592299
0.43,0.65179,0.485514,0.54912
0.44,0.617509,0.543904,0.5091
0.45,0.585163,0.601496,0.472099
0.46,0.554307,0.658823,0.437577
0.47,0.524358,0.716731,0.404978
0.48,0.496037,0.773854,0.374787
0.49,0.471781,0.825878,0.348941
0.5,0.452469,0.870657,0.328364
0.51,0.436454,0.906633,0.312189
0.52,0.423825,0.928634,0.302291
0.53,0.4185,0.938484,0.299154
0.54,0.419252,0.939299,0.298802
0.55,0.423244,0.935054,0.30038
0.56,0.428097,0.92834,0.303027
0.57,0.431476,0.922229,0.305756
0.58,0.431285,0.919529,0.307064
0.59,0.425155,0.921521,0.305832
0.6,0.410844,0.925821,0.304108
0.61,0.387426,0.927807,0.303647
0.62,0.356532,0.928177,0.303313
0.63,0.32298,0.928427,0.302508
0.64,0.292122,0.928478,0.301741
0.65,0.26862,0.926997,0.301121
0.66,0.255941,0.925361,0.30089
0.67,0.251724,0.926006,0.301385
0.68,0.251209,0.926381,0.302096
0.69,0.252493,0.92574,0.302462
0.7,0.254534,0.923759,0.301836
0.71,0.256474,0.916304,0.29845
0.72,0.256015,0.88254,0.286737
0.73,0.234182,0.724604,0.240154
0.74,0.165999,0.327992,0.149723
0.75,0.130995,0.0531623,0.107117
0.76,0.125747,0.00668243,0.100907
0.77,0.125037,0.000379153,0.100069
0.78,0.124979,-0.000142716,0.0999792
0.79,0.125004,1.79448e-05,0.100002
0.8,0.125004,3.31143e-05,0.100004
0.81,0.125,-3.16821e-06,0.0999996
0.82,0.125,-4.38754e-06,0.0999994
0.83,0.125,1.01848e-06,0.1
0.84,0.125,5.9695e-07,0.1
0.85,0.125,-2.09063e-07,0.1
0.86,0.125,-6.84558e-08,0.1
0.87,0.125,3.84617e-08,0.1
0.88,0.125,6.08423e-09,0.1
0.89,0.125,-6.39698e-09,0.1
0.9,0.125,-1.32228e-10,0.1
0.91,0.125,9.84275e-10,0.1
0.92,0.125,-1.12033e-10,0.1
0.93,0.125,-1.40256e-10,0.1
0.94,0.125,3.74985e-11,0.1
0.95,0.125,1.83569e-11,0.1
0.96,0.125,-8.63446e-12,0.1
0.97,0.125,-2.14305e-12,0.1
0.98,0.125,1.62816e-12,0.1
0.99,0.125,2.69614e-13,0.1
1,0.125,0,0.1
