x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,0,1
0.06,1,0,1
0.07,1,0,1
0.08,1,0,1
0.09,1,0,1
0.1,1,0,1
0.11,1,0,1
0.12,1,0,1
0.13,1,0,1
0.14,1,0,1
0.15,1,0,1
0.16,1,0,1
0.17,1,0,1
0.18,1,0,1
0.19,1,0,1
0.2,1,-2.07986e-17,1
0.21,1,1.4735e-17,1
0.22,1,1.24395e-15,1
0.23,1,-2.35148e-15,1
0.24,1,-1.5013e-14,1
0.25,1,6.23855e-14,1
0.26,1,1.02855e-13,1
0.27,1,-1.04267e-12,1
0.28,1,2.97905e-13,1
0.29,1,1.30469e-11,1
0.3,1,-2.19654e-11,1
0.31,1,-1.27533e-10,1
0.32,1,4.04636e-10,1
0.33,1,9.70209e-10,1
0.34,1,-5.18233e-09,1
0.35,1,-5.22094e-09,1
0.36,1,5.40934e-08,1
0.37,1,1.68219e-08,1
0.38,1,-4.62019e-07,1
0.39,1,1.03211e-07,1
0.4,0.999997,3.84412e-06,0.999995
0.41,0.999997,7.54338e-07,1
0.42,1.00002,-1.7991e-05,1.00002
0.43,0.999994,2.61908e-05,0.999959
0.44,0.999603,0.000491302,0.999362
0.45,0.997465,0.00296375,0.996452
0.46,0.988319,0.0135481,0.984018
0.47,0.952519,0.0567303,0.934682
0.48,0.860018,0.176079,0.810521
0.49,0.72016,0.371508,0.637352
0.5,0.574357,0.602267,0.468761
0.51,0.44939,0.803584,0.359286
0.52,0.368024,0.971269,0.3146
0.53,0.312738,0.985832,0.296568
0.54,0.236908,0.763381,0.253484
0.55,0.159376,0.316853,0.150378
0.56,0.130396,0.0511473,0.106955
0.57,0.125701,0.0064498,0.10088
0.58,0.125035,0.000378026,0.100067
0.59,0.12498,-0.000140621,0.0999796
0.6,0.125003,6.64797e-06,0.1
0.61,0.125003,2.66631e-05,0.100004
0.62,0.125,-6.70195e-07,0.0999999
0.63,0.125,-2.71381e-06,0.0999996
0.64,0.125,3.4919e-07,0.1
0.65,0.125,2.58204e-07,0.1
0.66,0.125,-5.64264e-08,0.1
0.67,0.125,-1.82491e-08,0.1
0.68,0.125,6.94849e-09,0.1
0.69,0.125,8.26069e-10,0.1
0.7,0.125,-6.57874e-10,0.1
0.71,0.125,1.01911e-11,0.1
0.72,0.125,4.85203e-11,0.1
0.73,0.125,-6.53669e-12,0.1
0.74,0.125,-2.59708e-12,0.1
0.75,0.125,7.6484e-13,0.1
0.76,0.125,7.25906e-14,0.1
0.77,0.125,-5.75875e-14,0.1
0.78,0.125,2.965e-15,0.1
0.79,0.125,3.02103e-15,0.1
0.8,0.125,-4.81796e-16,0.1
0.81,0.125,-2.49988e-17,0.1
0.82,0.125,5.21447e-17,0.1
0.83,0.125,0,0.1
0.84,0.125,0,0.1
0.85,0.125,0,0.1
0.86,0.125,0,0.1
0.87,0.125,0,0.1
0.88,0.125,0,0.1
0.89,0.125,0,0.1
0.9,0.125,0,0.1
0.91,0.125,0,0.1
0.92,0.125,0,0.1
0.93,0.125,0,0.1
0.94,0.125,0,0.1
0.95,0.125,0,0.1
0.96,0.125,0,0.1
0.97,0.125,0,0.1
0.98,0.125,-1.71614e-16,0.1
0.99,0.125,-1.42535e-16,0.1
1,0.125,0,0.1
