x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,0,1
0.06,1,0,1
0.07,1,0,1
0.08,1,-3.02014e-17,1
0.09,1,2.52971e-17,1
0.1,1,7.63978e-16,1
0.11,1,-8.68165e-16,1
0.12,1,-8.27073e-15,1
0.13,1,9.14204e-15,1
0.14,1,6.41754e-14,1
0.15,1,-9.48152e-14,1
0.16,1,-4.73558e-13,1
0.17,1,8.58118e-13,1
0.18,1,3.37779e-12,1
0.19,1,-6.87718e-12,1
0.2,1,-2.33914e-11,1
0.21,1,4.96862e-11,1
0.22,1,1.58571e-10,1
0.23,1,-3.2355e-10,1
0.24,1,-1.05333e-09,1
0.25,1,1.8718e-09,1
0.26,1,6.80976e-09,1
0.27,1,-9.20527e-09,1
0.28,1,-4.19874e-08,1
0.29,1,3.44547e-08,1
0.3,1,2.41799e-07,1
0.31,1,-4.33773e-08,1
0.32,1,-1.21488e-06,1
0.33,1,-5.79645e-07,1
0.34,0.999996,5.37164e-06,0.999994
0.35,0.999993,8.15702e-06,0.99999
0.36,1.00001,-1.10476e-05,1.00001
0.37,1.00003,-3.29034e-05,1.00004
0.38,0.999965,5.74646e-05,0.99992
0.39,0.99952,0.000597519,0.999253
0.4,0.997914,0.00249238,0.997013
0.41,0.993057,0.00821875,0.990284
0.42,0.979354,0.0244881,0.971322
0.43,0.94433,0.0673262,0.922962
0.44,0.884672,0.143306,0.842285
0.45,0.810988,0.242658,0.74586
0.46,0.733966,0.354412,0.648766
0.47,0.660591,0.469795,0.56005
0.48,0.595057,0.582927,0.484229
0.49,0.538289,0.689119,0.421397
0.5,0.489692,0.78501,0.369026
0.51,0.453384,0.866142,0.329139
0.52,0.430279,0.922058,0.303875
0.53,0.413892,0.950148,0.293565
0.54,0.393688,0.949222,0.29456
0.55,0.366961,0.931037,0.299525
0.56,0.342577,0.919473,0.303408
0.57,0.318641,0.918802,0.305432
0.58,0.291182,0.926322,0.306585
0.59,0.264923,0.928604,0.306648
0.6,0.240334,0.890465,0.295822
0.61,0.202707,0.688206,0.234788
0.62,0.150038,0.250744,0.138155
0.63,0.128573,0.0349714,0.104742
0.64,0.125406,0.00382995,0.100547
0.65,0.124999,9.67272e-05,0.100018
0.66,0.124988,-0.000103062,0.0999846
0.67,0.125006,3.84663e-05,0.100005
0.68,0.125002,2.08085e-05,0.100003
0.69,0.124999,-6.80521e-06,0.0999991
0.7,0.125,-2.40061e-06,0.0999997
0.71,0.125,1.39148e-06,0.1
0.72,0.125,2.87109e-07,0.1
0.73,0.125,-2.36133e-07,0.1
0.74,0.125,-2.84043e-08,0.1
0.75,0.125,3.70997e-08,0.1
0.76,0.125,2.06954e-09,0.1
0.77,0.125,-5.37992e-09,0.1
0.78,0.125,4.97684e-12,0.1
0.79,0.125,7.26767e-10,0.1
0.8,0.125,-4.06602e-11,0.1
0.81,0.125,-9.1307e-11,0.1
0.82,0.125,1.04208e-11,0.1
0.83,0.125,1.06132e-11,0.1
0.84,0.125,-1.91386e-12,0.1
0.85,0.125,-1.12751e-12,0.1
0.86,0.125,2.96138e-13,0.1
0.87,0.125,1.06883e-13,0.1
0.88,0.125,-4.08268e-14,0.1
0.89,0.125,-8.86402e-15,0.1
0.9,0.125,4.97384e-15,0.1
0.91,0.125,7.23723e-16,0.1
0.92,0.125,-3.36546e-16,0.1
0.93,0.125,7.03689e-17,0.1
0.94,0.125,4.02534e-17,0.1
0.95,0.125,0,0.1
0.96,0.125,0,0.1
0.97,0.125,0,0.1
0.98,0.125,-1.8202e-16,0.1
0.99,0.125,-1.58131e-16,0.1
1,0.125,0,0.1
