x,rho,u,p
0,1,0,1
0.01,1,-4.69413e-15,1
0.02,1,-7.60433e-14,1
0.03,1,-2.44778e-14,1
0.04,1,4.35354e-13,1
0.05,1,2.73906e-13,1
0.06,1,-2.31202e-12,1
0.07,1,-2.38976e-12,1
0.08,1,1.13307e-11,1
0.09,1,1.76764e-11,1
0.1,1,-4.96329e-11,1
0.11,1,-1.15144e-10,1
0.12,1,1.81186e-10,1
0.13,1,6.6594e-10,1
0.14,1,-4.39247e-10,1
0.15,1,-3.38924e-09,1
0.16,1,-4.08236e-10,1
0.17,1,1.4759e-08,1
0.18,1,1.3474e-08,1
0.19,1,-5.12758e-08,1
0.2,1,-1.00833e-07,1
0.21,1,1.13251e-07,1
0.22,1,5.07399e-07,0.999999
0.23,1,9.37496e-08,1
0.24,1,-1.76944e-06,1
0.25,1,-2.3235e-06,1
0.26,0.999997,3.51395e-06,0.999996
0.27,0.999989,1.28061e-05,0.999985
0.28,0.999994,7.16302e-06,0.999992
0.29,1.00002,-2.5785e-05,1.00003
0.3,1.00004,-4.74046e-05,1.00006
0.31,0.999958,6.01541e-05,0.999921
0.32,0.999531,0.000574312,0.999295
0.33,0.998232,0.00211327,0.997476
0.34,0.994872,0.00608677,0.992802
0.35,0.986691,0.0158023,0.981431
0.36,0.967973,0.0383691,0.955455
0.37,0.936294,0.077386,0.911942
0.38,0.895783,0.128774,0.857206
0.39,0.851378,0.187311,0.798314
0.4,0.80624,0.249415,0.739669
0.41,0.761939,0.313148,0.683367
0.42,0.719173,0.377544,0.63025
0.43,0.678301,0.442006,0.580662
0.44,0.639587,0.506012,0.534773
0.45,0.603194,0.569111,0.492604
0.46,0.568955,0.631279,0.453881
0.47,0.536238,0.693337,0.41792
0.48,0.504857,0.755686,0.384066
0.49,0.477685,0.815225,0.354486
0.5,0.456323,0.862967,0.332399
0.51,0.435622,0.903067,0.313375
0.52,0.422259,0.929222,0.302799
0.53,0.419027,0.938549,0.299241
0.54,0.421096,0.939914,0.298187
0.55,0.425264,0.935751,0.299773
0.56,0.429059,0.928374,0.302922
0.57,0.430039,0.921604,0.306107
0.58,0.425712,0.919119,0.307257
0.59,0.411727,0.922963,0.305602
0.6,0.386692,0.926057,0.304046
0.61,0.354801,0.925269,0.30321
0.62,0.321665,0.924958,0.302587
0.63,0.291603,0.926166,0.301855
0.64,0.268268,0.926001,0.300991
0.65,0.255566,0.926575,0.300772
0.66,0.251473,0.928239,0.301478
0.67,0.250752,0.927564,0.302094
0.68,0.251402,0.925022,0.301907
0.69,0.252638,0.917408,0.29907
0.7,0.25261,0.885805,0.287732
0.71,0.23447,0.73391,0.24229
0.72,0.167924,0.337911,0.151446
0.73,0.131279,0.0553124,0.1074
0.74,0.125779,0.00694513,0.10094
0.75,0.12504,0.000403007,0.100073
0.76,0.124979,-0.000142966,0.0999792
0.77,0.125004,1.61826e-05,0.100001
0.78,0.125004,3.31196e-05,0.100004
0.79,0.125,-2.87804e-06,0.0999996
0.8,0.125,-4.32239e-06,0.0999994
0.81,0.125,9.74955e-07,0.1
0.82,0.125,5.72709e-07,0.1
0.83,0.125,-2.02686e-07,0.1
0.84,0.125,-6.2076e-08,0.1
0.85,0.125,3.77256e-08,0.1
0.86,0.125,4.71026e-09,0.1
0.87,0.125,-6.37438e-09,0.1
0.88,0.125,1.21497e-10,0.1
0.89,0.125,1.00462e-09,0.1
0.9,0.125,-1.52706e-10,0.1
0.91,0.125,-1.4851e-10,0.1
0.92,0.125,4.30616e-11,0.1
0.93,0.125,2.05847e-11,0.1
0.94,0.125,-9.23487e-12,0.1
0.95,0.125,-2.64988e-12,0.1
0.96,0.125,1.73218e-12,0.1
0.97,0.125,3.08852e-13,0.1
0.98,0.125,-2.85581e-13,0.1
0.99,0.125,-3.9843e-14,0.1
1,0.125,0,0.1
