x,rho,u,p
0,1,0,1
0.01,1,2.14737e-11,1
0.02,1,3.16747e-11,1
0.03,1,-1.20913e-10,1
0.04,1,-2.53408e-10,1
0.05,1,3.14698e-10,1
0.06,1,1.31735e-09,1
0.07,1,-1.41102e-10,1
0.08,1,-5.40194e-09,1
0.09,1,-4.47905e-09,1
0.1,1,1.64867e-08,1
0.11,1,3.33915e-08,1
0.12,1,-2.63813e-08,1
0.13,1,-1.49091e-07,1
0.14,1,-7.20628e-08,1
0.15,1,4.33355e-07,0.999999
0.16,0.999999,7.61877e-07,0.999999
0.17,1,-4.81976e-07,1
0.18,1,-3.05434e-06,1
0.19,1,-2.51758e-06,1
0.2,0.999995,5.97946e-06,0.999993
0.21,0.999986,1.66169e-05,0.99998
0.22,0.999992,9.22008e-06,0.999989
0.23,1.00002,-2.80213e-05,1.00003
0.24,1.00005,-6.01121e-05,1.00007
0.25,0.999994,1.373e-05,0.999982
0.26,0.999668,0.000406217,0.999502
0.27,0.998692,0.00156441,0.99813
0.28,0.996278,0.00442145,0.994767
0.29,0.990713,0.0110203,0.987021
0.3,0.97838,0.0257931,0.969865
0.31,0.956883,0.0519266,0.940148
0.32,0.928314,0.087358,0.901094
0.33,0.896043,0.128455,0.857545
0.34,0.862493,0.172476,0.812916
0.35,0.828956,0.217882,0.768986
0.36,0.795987,0.263975,0.726489
0.37,0.763807,0.310461,0.685684
0.38,0.73252,0.357181,0.646667
0.39,0.702203,0.403998,0.609494
0.4,0.672938,0.450747,0.574216
0.41,0.644807,0.497245,0.540879
0.42,0.617842,0.543362,0.509466
0.43,0.591966,0.589153,0.479837
0.44,0.567001,0.63486,0.451745
0.45,0.542815,0.6807,0.425
0.46,0.519473,0.726548,0.399623
0.47,0.497278,0.771737,0.375877
0.48,0.476787,0.815024,0.354305
0.49,0.458581,0.85455,0.335601
0.5,0.442948,0.888619,0.320031
0.51,0.431492,0.915111,0.308567
0.52,0.425806,0.930922,0.301811
0.53,0.423723,0.937434,0.298732
0.54,0.422936,0.936703,0.298844
0.55,0.422717,0.931942,0.300877
0.56,0.423641,0.926217,0.303465
0.57,0.42577,0.921664,0.305477
0.58,0.428166,0.920032,0.306435
0.59,0.429814,0.921706,0.306111
0.6,0.430081,0.925193,0.304577
0.61,0.428662,0.928403,0.303013
0.62,0.424902,0.930035,0.302333
0.63,0.416341,0.929805,0.302404
0.64,0.398505,0.929624,0.302522
0.65,0.37113,0.929967,0.302483
0.66,0.33855,0.92977,0.302666
0.67,0.305975,0.929039,0.302901
0.68,0.278975,0.928453,0.303109
0.69,0.262155,0.929227,0.303434
0.7,0.254516,0.929331,0.303456
0.71,0.251732,0.927648,0.302854
0.72,0.251776,0.92529,0.302005
0.73,0.253925,0.924089,0.301682
0.74,0.257517,0.924376,0.301941
0.75,0.26156,0.924721,0.302295
0.76,0.264865,0.923817,0.302195
0.77,0.266378,0.919702,0.300889
0.78,0.264594,0.90428,0.295542
0.79,0.251627,0.836299,0.273857
0.8,0.199267,0.556066,0.197925
0.81,0.141945,0.150705,0.121129
0.82,0.127322,0.0209641,0.102796
0.83,0.12524,0.00214234,0.100331
0.84,0.124981,-5.40846e-05,0.0999927
0.85,0.124994,-7.06204e-05,0.099989
0.86,0.125006,4.46593e-05,0.100006
0.87,0.125001,1.37496e-05,0.100002
0.88,0.124999,-7.2464e-06,0.099999
0.89,0.125,-1.2622e-06,0.0999998
0.9,0.125,1.33558e-06,0.1
0.91,0.125,8.53394e-08,0.1
0.92,0.125,-2.19196e-07,0.1
0.93,0.125,7.26139e-09,0.1
0.94,0.125,3.42705e-08,0.1
0.95,0.125,-4.21859e-09,0.1
0.96,0.125,-5.00911e-09,0.1
0.97,0.125,1.09029e-09,0.1
0.98,0.125,6.86612e-10,0.1
0.99,0.125,-1.16909e-10,0.1
1,0.125,0,0.1
