x,rho,u,p
0,1,0,1
0.01,1,-1.43474e-10,1
0.02,1,3.38748e-10,1
0.03,1,1.59684e-09,1
0.04,1,3.43948e-10,1
0.05,1,-5.81365e-09,1
0.06,1,-7.10956e-09,1
0.07,1,1.40921e-08,1
0.08,1,4.06311e-08,1
0.09,1,-5.45705e-09,1
0.1,1,-1.47118e-07,1
0.11,1,-1.52549e-07,1
0.12,1,3.06348e-07,1
0.13,0.999999,8.76827e-07,0.999999
0.14,1,1.52503e-07,1
0.15,1,-2.50893e-06,1
0.16,1,-3.86765e-06,1
0.17,0.999998,2.01651e-06,0.999998
0.18,0.999988,1.4408e-05,0.999983
0.19,0.999986,1.7315e-05,0.99998
0.2,1.00001,-9.25743e-06,1.00001
0.21,1.00004,-5.43843e-05,1.00007
0.22,1.00004,-4.97797e-05,1.00006
0.23,0.999883,0.000147076,0.999817
0.24,0.999307,0.000834499,0.998996
0.25,0.997807,0.00261026,0.9969
0.26,0.994335,0.00672034,0.992064
0.27,0.986537,0.0160046,0.981205
0.28,0.971156,0.0345296,0.959846
0.29,0.94826,0.0625302,0.928312
0.3,0.920615,0.0970582,0.890649
0.31,0.890824,0.135222,0.850554
0.32,0.860492,0.175157,0.810268
0.33,0.830383,0.215932,0.770835
0.34,0.800802,0.257159,0.732648
0.35,0.77187,0.298676,0.695842
0.36,0.743648,0.340389,0.660469
0.37,0.716187,0.38221,0.626563
0.38,0.689536,0.42404,0.594152
0.39,0.66375,0.46576,0.563268
0.4,0.638873,0.507257,0.533925
0.41,0.614904,0.54848,0.506082
0.42,0.591778,0.589489,0.479627
0.43,0.569383,0.630443,0.454399
0.44,0.547621,0.671487,0.430266
0.45,0.526494,0.71259,0.407206
0.46,0.50616,0.753403,0.385368
0.47,0.486907,0.793271,0.365019
0.48,0.469093,0.83137,0.346406
0.49,0.453353,0.866619,0.330017
0.5,0.440196,0.896275,0.316774
0.51,0.429401,0.918737,0.306805
0.52,0.423964,0.931895,0.301581
0.53,0.42309,0.936409,0.299555
0.54,0.424254,0.935575,0.299562
0.55,0.426086,0.931446,0.301299
0.56,0.427337,0.925755,0.303632
0.57,0.427298,0.921457,0.305504
0.58,0.426517,0.920079,0.306113
0.59,0.425796,0.921367,0.305333
0.6,0.42593,0.924584,0.30409
0.61,0.426754,0.927833,0.302926
0.62,0.427504,0.930092,0.302205
0.63,0.427326,0.930867,0.302081
0.64,0.424865,0.930098,0.302389
0.65,0.416694,0.928836,0.302815
0.66,0.398216,0.928819,0.302819
0.67,0.37028,0.928799,0.302846
0.68,0.337353,0.928582,0.30303
0.69,0.304728,0.928441,0.30313
0.7,0.277814,0.927574,0.302866
0.71,0.261158,0.927159,0.302778
0.72,0.254253,0.928829,0.303259
0.73,0.252293,0.929807,0.303702
0.74,0.252895,0.929545,0.303816
0.75,0.255082,0.927993,0.30348
0.76,0.258238,0.925696,0.302837
0.77,0.261815,0.923863,0.30232
0.78,0.265244,0.923363,0.302198
0.79,0.26781,0.923261,0.302179
0.8,0.268801,0.922122,0.301838
0.81,0.267438,0.916818,0.299949
0.82,0.261251,0.892574,0.292038
0.83,0.237254,0.78064,0.257442
0.84,0.175107,0.417203,0.167868
0.85,0.133669,0.0794179,0.110843
0.86,0.126185,0.0108083,0.101444
0.87,0.125094,0.000841491,0.100147
0.88,0.124975,-0.00014685,0.0999788
0.89,0.125001,-1.20389e-05,0.0999972
0.9,0.125005,4.2506e-05,0.100006
0.91,0.125,2.16593e-06,0.1
0.92,0.124999,-6.3278e-06,0.0999992
0.93,0.125,4.11976e-07,0.1
0.94,0.125,1.01205e-06,0.1
0.95,0.125,-1.56538e-07,0.1
0.96,0.125,-1.46497e-07,0.1
0.97,0.125,3.91345e-08,0.1
0.98,0.125,2.03453e-08,0.1
0.99,0.125,-4.37145e-09,0.1
1,0.125,0,0.1
