x,rho,u,p
0,1,0,1
0.01,1,3.23969e-15,1
0.02,1,-5.04617e-14,1
0.03,1,-7.33674e-14,1
0.04,1,2.69383e-13,1
0.05,1,4.96578e-13,1
0.06,1,-1.34466e-12,1
0.07,1,-3.22762e-12,1
0.08,1,5.97709e-12,1
0.09,1,1.97145e-11,1
0.1,1,-2.19293e-11,1
0.11,1,-1.11719e-10,1
0.12,1,4.9885e-11,1
0.13,1,5.77068e-10,1
0.14,1,1.12403e-10,1
0.15,1,-2.64332e-09,1
0.16,1,-2.33638e-09,1
0.17,1,1.01986e-08,1
0.18,1,1.81417e-08,1
0.19,1,-2.90038e-08,1
0.2,1,-1.00872e-07,1
0.21,1,2.71352e-08,1
0.22,1,4.27684e-07,0.999999
0.23,1,3.28597e-07,1
0.24,1,-1.2502e-06,1
0.25,1,-2.57202e-06,1
0.26,0.999999,1.48499e-06,0.999998
0.27,0.999991,1.10331e-05,0.999987
0.28,0.999991,1.07656e-05,0.999987
0.29,1.00001,-1.68315e-05,1.00002
0.3,1.00004,-4.77373e-05,1.00006
0.31,0.999994,1.60808e-05,0.999978
0.32,0.999672,0.000405185,0.999497
0.33,0.998627,0.0016459,0.998027
0.34,0.995851,0.00493005,0.994163
0.35,0.989035,0.0130078,0.984691
0.36,0.972873,0.0324197,0.962241
0.37,0.943374,0.0685852,0.921609
0.38,0.903749,0.118523,0.867893
0.39,0.859252,0.176751,0.808673
0.4,0.813508,0.239225,0.749029
0.41,0.768406,0.303659,0.691508
0.42,0.72479,0.36891,0.637159
0.43,0.683081,0.434307,0.586402
0.44,0.643566,0.499295,0.539438
0.45,0.606428,0.563382,0.496309
0.46,0.571541,0.626469,0.45678
0.47,0.538328,0.689273,0.420201
0.48,0.506532,0.752307,0.385836
0.49,0.478801,0.812972,0.355616
0.5,0.456822,0.861739,0.332974
0.51,0.435443,0.9026,0.313541
0.52,0.422151,0.929253,0.302894
0.53,0.419223,0.938698,0.299185
0.54,0.421465,0.940209,0.298055
0.55,0.425525,0.935844,0.299689
0.56,0.428971,0.928295,0.302941
0.57,0.429475,0.921493,0.306188
0.58,0.424286,0.91921,0.307294
0.59,0.408542,0.923217,0.305534
0.6,0.381679,0.925617,0.303875
0.61,0.349122,0.92459,0.303036
0.62,0.316435,0.924658,0.302574
0.63,0.287304,0.925969,0.301792
0.64,0.265446,0.925847,0.300892
0.65,0.254521,0.926931,0.300953
0.66,0.251114,0.928567,0.301608
0.67,0.250645,0.927485,0.302081
0.68,0.251291,0.923734,0.301452
0.69,0.252225,0.913017,0.297006
0.7,0.249846,0.86096,0.279707
0.71,0.216673,0.629654,0.214467
0.72,0.150638,0.212132,0.129993
0.73,0.128363,0.029609,0.103935
0.74,0.125363,0.00322628,0.100469
0.75,0.124993,4.59126e-05,0.100009
0.76,0.124989,-9.73751e-05,0.0999853
0.77,0.125006,3.88596e-05,0.100005
0.78,0.125002,1.91562e-05,0.100003
0.79,0.124999,-6.33406e-06,0.0999992
0.8,0.125,-2.00359e-06,0.0999997
0.81,0.125,1.22601e-06,0.1
0.82,0.125,1.83897e-07,0.1
0.83,0.125,-2.00777e-07,0.1
0.84,0.125,-3.79159e-09,0.1
0.85,0.125,3.07254e-08,0.1
0.86,0.125,-3.34016e-09,0.1
0.87,0.125,-4.32087e-09,0.1
0.88,0.125,1.11487e-09,0.1
0.89,0.125,5.55338e-10,0.1
0.9,0.125,-2.55758e-10,0.1
0.91,0.125,-6.30406e-11,0.1
0.92,0.125,5.00815e-11,0.1
0.93,0.125,5.7277e-12,0.1
0.94,0.125,-8.89421e-12,0.1
0.95,0.125,-2.41027e-13,0.1
0.96,0.125,1.4696e-12,0.1
0.97,0.125,-5.74553e-14,0.1
0.98,0.125,-2.24764e-13,0.1
0.99,0.125,1.2573e-15,0.1
1,0.125,0,0.1
