x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,4.5046e-17,1
0.05,1,-6.51002e-17,1
0.06,1,-8.49695e-17,1
0.07,1,1.82119e-15,1
0.08,1,8.76149e-16,1
0.09,1,-1.48825e-14,1
0.1,1,-5.22422e-15,1
0.11,1,1.07491e-13,1
0.12,1,2.27007e-14,1
0.13,1,-7.54431e-13,1
0.14,1,-1.29426e-13,1
0.15,1,5.05795e-12,1
0.16,1,1.11176e-12,1
0.17,1,-3.23335e-11,1
0.18,1,-1.14984e-11,1
0.19,1,1.9584e-10,1
0.2,1,1.1435e-10,1
0.21,1,-1.10932e-09,1
0.22,1,-1.01633e-09,1
0.23,1,5.74934e-09,1
0.24,1,7.97548e-09,1
0.25,1,-2.61483e-08,1
0.26,1,-5.47313e-08,1
0.27,1,9.59324e-08,1
0.28,1,3.26571e-07,1
0.29,1,-1.98426e-07,1
0.3,1,-1.59916e-06,1
0.31,1,-4.83501e-07,1
0.32,0.999995,6.4242e-06,0.999992
0.33,0.999992,9.51043e-06,0.999989
0.34,1.00001,-1.05504e-05,1.00001
0.35,1.00003,-3.72286e-05,1.00005
0.36,0.999985,3.09294e-05,0.999957
0.37,0.999623,0.000469996,0.999409
0.38,0.998348,0.00198057,0.997621
0.39,0.994649,0.00635024,0.992485
0.4,0.98473,0.0181016,0.97874
0.41,0.959476,0.0486743,0.943764
0.42,0.913682,0.105882,0.881244
0.43,0.854175,0.183498,0.802031
0.44,0.789621,0.272821,0.718498
0.45,0.725561,0.36754,0.638202
0.46,0.665032,0.463482,0.564905
0.47,0.609538,0.557684,0.500045
0.48,0.559626,0.648166,0.443732
0.49,0.515112,0.734021,0.395564
0.5,0.475217,0.814604,0.354739
0.51,0.444208,0.885445,0.323164
0.52,0.428987,0.928978,0.302679
0.53,0.422386,0.942513,0.294717
0.54,0.416637,0.943221,0.295485
0.55,0.407313,0.933331,0.300174
0.56,0.38629,0.922042,0.304688
0.57,0.356531,0.920149,0.305713
0.58,0.325924,0.921189,0.303417
0.59,0.297138,0.920871,0.302475
0.6,0.27366,0.926301,0.30356
0.61,0.258301,0.92691,0.304587
0.62,0.246728,0.913541,0.301578
0.63,0.231887,0.851926,0.278964
0.64,0.191856,0.563489,0.198708
0.65,0.140588,0.143956,0.120063
0.66,0.126996,0.018454,0.102459
0.67,0.125187,0.00168022,0.100269
0.68,0.124979,-8.40685e-05,0.0999879
0.69,0.124997,-4.68432e-05,0.0999923
0.7,0.125006,4.2339e-05,0.100006
0.71,0.125001,7.40469e-06,0.100001
0.72,0.124999,-6.58352e-06,0.0999991
0.73,0.125,-1.59572e-07,0.1
0.74,0.125,1.13175e-06,0.1
0.75,0.125,-9.07365e-08,0.1
0.76,0.125,-1.75234e-07,0.1
0.77,0.125,3.08827e-08,0.1
0.78,0.125,2.587e-08,0.1
0.79,0.125,-6.75616e-09,0.1
0.8,0.125,-3.58094e-09,0.1
0.81,0.125,1.24863e-09,0.1
0.82,0.125,4.62902e-10,0.1
0.83,0.125,-2.07692e-10,0.1
0.84,0.125,-5.50396e-11,0.1
0.85,0.125,3.19509e-11,0.1
0.86,0.125,5.85846e-12,0.1
0.87,0.125,-4.59869e-12,0.1
0.88,0.125,-5.23577e-13,0.1
0.89,0.125,6.21678e-13,0.1
0.9,0.125,3.0895e-14,0.1
0.91,0.125,-7.92757e-14,0.1
0.92,0.125,1.1601e-15,0.1
0.93,0.125,9.78624e-15,0.1
0.94,0.125,-3.90133e-16,0.1
0.95,0.125,-7.65375e-16,0.1
0.96,0.125,1.75097e-16,0.1
0.97,0.125,4.00348e-17,0.1
0.98,0.125,-1.92028e-16,0.1
0.99,0.125,-1.58133e-16,0.1
1,0.125,0,0.1
