x,rho,u,p
0,1,0,1
0.01,1,6.02802e-12,1
0.02,1,4.0284e-11,1
0.03,1,8.46893e-12,1
0.04,1,-1.7808e-10,1
0.05,1,-1.7077e-10,1
0.06,1,6.22615e-10,1
0.07,1,1.22933e-09,1
0.08,1,-1.50197e-09,1
0.09,1,-6.29331e-09,1
0.1,1,1.21285e-10,1
0.11,1,2.45015e-08,1
0.12,1,2.38953e-08,1
0.13,1,-6.63977e-08,1
0.14,1,-1.57756e-07,1
0.15,1,6.13258e-08,1
0.16,0.999999,6.18861e-07,0.999999
0.17,1,5.32889e-07,0.999999
0.18,1,-1.37802e-06,1
0.19,1,-3.46885e-06,1
0.2,1,-2.52168e-07,1
0.21,0.999991,1.04814e-05,0.999988
0.22,0.999986,1.67815e-05,0.99998
0.23,1,-2.56107e-06,1
0.24,1.00004,-4.48651e-05,1.00005
0.25,1.00004,-4.99089e-05,1.00006
0.26,0.999907,0.000118651,0.99985
0.27,0.999374,0.00075678,0.999085
0.28,0.997922,0.00247551,0.997056
0.29,0.994454,0.00657996,0.992227
0.3,0.986471,0.0160785,0.981117
0.31,0.969962,0.0359732,0.958195
0.32,0.944453,0.0672396,0.923095
0.33,0.913138,0.106536,0.88054
0.34,0.879217,0.15036,0.83508
0.35,0.844679,0.196411,0.789498
0.36,0.810486,0.243517,0.745095
0.37,0.777028,0.291174,0.702367
0.38,0.744469,0.339152,0.661491
0.39,0.712903,0.387292,0.622542
0.4,0.682418,0.435427,0.585578
0.41,0.653108,0.483357,0.550657
0.42,0.625037,0.530902,0.517795
0.43,0.59816,0.578046,0.486884
0.44,0.572299,0.62502,0.45767
0.45,0.547279,0.672116,0.429902
0.46,0.523131,0.719281,0.403555
0.47,0.500138,0.76586,0.378892
0.48,0.478836,0.810607,0.356466
0.49,0.459874,0.851503,0.33701
0.5,0.443802,0.886632,0.320903
0.51,0.43228,0.914001,0.309034
0.52,0.426221,0.930835,0.301787
0.53,0.423525,0.937582,0.298604
0.54,0.421924,0.936674,0.298717
0.55,0.421704,0.932228,0.300905
0.56,0.423399,0.926468,0.303458
0.57,0.4264,0.922023,0.305533
0.58,0.429286,0.920161,0.306623
0.59,0.430813,0.921751,0.30624
0.6,0.43036,0.925156,0.304542
0.61,0.42772,0.92837,0.302938
0.62,0.421903,0.929761,0.30238
0.63,0.40944,0.929581,0.302505
0.64,0.386845,0.929881,0.302508
0.65,0.356447,0.93024,0.302481
0.66,0.323207,0.929876,0.302669
0.67,0.292541,0.929146,0.302949
0.68,0.269911,0.929114,0.303299
0.69,0.257707,0.92913,0.303452
0.7,0.252579,0.927435,0.302863
0.71,0.251219,0.92515,0.301954
0.72,0.25244,0.924133,0.301598
0.73,0.255476,0.924611,0.301845
0.74,0.259405,0.925176,0.302212
0.75,0.263056,0.924497,0.302198
0.76,0.265281,0.920786,0.301137
0.77,0.2647,0.908112,0.29663
0.78,0.255219,0.852304,0.278799
0.79,0.209713,0.610847,0.211129
0.8,0.147267,0.195453,0.127928
0.81,0.128074,0.0277645,0.103709
0.82,0.125341,0.00307316,0.100451
0.83,0.124991,3.09776e-05,0.100007
0.84,0.12499,-9.67803e-05,0.0999854
0.85,0.125006,4.08859e-05,0.100005
0.86,0.125002,1.97227e-05,0.100003
0.87,0.124999,-6.84458e-06,0.0999991
0.88,0.125,-2.19685e-06,0.0999997
0.89,0.125,1.37215e-06,0.1
0.9,0.125,2.33148e-07,0.1
0.91,0.125,-2.37742e-07,0.1
0.92,0.125,-1.44207e-08,0.1
0.93,0.125,3.90221e-08,0.1
0.94,0.125,-1.21732e-09,0.1
0.95,0.125,-5.9716e-09,0.1
0.96,0.125,7.15606e-10,0.1
0.97,0.125,8.46942e-10,0.1
0.98,0.125,-1.65876e-10,0.1
0.99,0.125,-9.00847e-11,0.1
1,0.125,0,0.1
