x,rho,u,p
0,1,0,1
0.01,1,-5.67685e-16,1
0.02,1,2.10567e-15,1
0.03,1,8.73492e-15,1
0.04,1,-1.03502e-14,1
0.05,1,-5.57363e-14,1
0.06,1,5.65158e-14,1
0.07,1,3.50283e-13,1
0.08,1,-2.76112e-13,1
0.09,1,-2.14679e-12,1
0.1,1,1.03472e-12,1
0.11,1,1.2586e-11,1
0.12,1,-1.53065e-12,1
0.13,1,-6.97265e-11,1
0.14,1,-2.06525e-11,1
0.15,1,3.58078e-10,1
0.16,1,2.8315e-10,1
0.17,1,-1.65421e-09,1
0.18,1,-2.34895e-09,1
0.19,1,6.50452e-09,1
0.2,1,1.53612e-08,1
0.21,1,-1.88349e-08,1
0.22,1,-8.27982e-08,1
0.23,1,1.48274e-08,1
0.24,1,3.63106e-07,1
0.25,1,2.75495e-07,1
0.26,1,-1.16697e-06,1
0.27,1,-2.24578e-06,1
0.28,0.999998,1.98657e-06,0.999998
0.29,0.999991,1.0854e-05,0.999987
0.3,0.999993,7.98462e-06,0.999991
0.31,1.00002,-2.15106e-05,1.00003
0.32,1.00004,-4.35423e-05,1.00005
0.33,0.99996,5.9242e-05,0.999922
0.34,0.999531,0.000576231,0.99929
0.35,0.99818,0.0021762,0.997398
0.36,0.99457,0.00644365,0.99238
0.37,0.985516,0.017194,0.979807
0.38,0.964208,0.0429396,0.95026
0.39,0.927761,0.0880711,0.900323
0.4,0.881242,0.147668,0.8378
0.41,0.830572,0.215559,0.771153
0.42,0.779466,0.28753,0.705526
0.43,0.729796,0.361214,0.643361
0.44,0.682466,0.435275,0.585667
0.45,0.637958,0.508766,0.532854
0.46,0.596492,0.580989,0.485012
0.47,0.557942,0.651726,0.441765
0.48,0.522056,0.721322,0.402301
0.49,0.489609,0.789603,0.367111
0.5,0.4611,0.849917,0.338399
0.51,0.435193,0.898558,0.315625
0.52,0.423225,0.929147,0.303798
0.53,0.421706,0.941162,0.298057
0.54,0.423596,0.941723,0.296577
0.55,0.425553,0.936019,0.299395
0.56,0.425649,0.92801,0.304243
0.57,0.420266,0.919851,0.307351
0.58,0.400223,0.918149,0.305719
0.59,0.368792,0.921807,0.30316
0.6,0.336599,0.923615,0.30303
0.61,0.306345,0.923738,0.303348
0.62,0.279456,0.922642,0.302225
0.63,0.261088,0.923982,0.301422
0.64,0.252924,0.928807,0.301874
0.65,0.249623,0.928818,0.301924
0.66,0.247931,0.922011,0.299931
0.67,0.246138,0.894392,0.289844
0.68,0.232481,0.757806,0.24841
0.69,0.171814,0.364164,0.156587
0.7,0.132029,0.061593,0.108262
0.71,0.125868,0.00777003,0.101045
0.72,0.125051,0.000481257,0.100087
0.73,0.124978,-0.000143498,0.0999792
0.74,0.125004,1.11017e-05,0.100001
0.75,0.125004,3.36846e-05,0.100005
0.76,0.125,-2.19237e-06,0.0999997
0.77,0.125,-4.31998e-06,0.0999994
0.78,0.125,9.30839e-07,0.1
0.79,0.125,5.60374e-07,0.1
0.8,0.125,-2.07619e-07,0.1
0.81,0.125,-5.87768e-08,0.1
0.82,0.125,4.07336e-08,0.1
0.83,0.125,4.24546e-09,0.1
0.84,0.125,-7.21974e-09,0.1
0.85,0.125,1.32149e-10,0.1
0.86,0.125,1.19312e-09,0.1
0.87,0.125,-1.36295e-10,0.1
0.88,0.125,-1.85474e-10,0.1
0.89,0.125,3.66796e-11,0.1
0.9,0.125,2.72329e-11,0.1
0.91,0.125,-7.56525e-12,0.1
0.92,0.125,-3.77397e-12,0.1
0.93,0.125,1.36779e-12,0.1
0.94,0.125,4.91223e-13,0.1
0.95,0.125,-2.26741e-13,0.1
0.96,0.125,-5.90518e-14,0.1
0.97,0.125,3.56898e-14,0.1
0.98,0.125,7.29326e-15,0.1
0.99,0.125,-3.25055e-15,0.1
1,0.125,0,0.1
