x,rho,u,p
0,1,0,1
0.01,1,1.69886e-15,1
0.02,1,-5.70339e-14,1
0.03,1,-6.51247e-14,1
0.04,1,3.10372e-13,1
0.05,1,4.62136e-13,1
0.06,1,-1.5776e-12,1
0.07,1,-3.12435e-12,1
0.08,1,7.23288e-12,1
0.09,1,1.96978e-11,1
0.1,1,-2.8249e-11,1
0.11,1,-1.14638e-10,1
0.12,1,7.88975e-11,1
0.13,1,6.06663e-10,1
0.14,1,-4.5153e-12,1
0.15,1,-2.84935e-09,1
0.16,1,-1.9553e-09,1
0.17,1,1.1352e-08,1
0.18,1,1.7389e-08,1
0.19,1,-3.43156e-08,1
0.2,1,-1.02231e-07,1
0.21,1,4.65839e-08,1
0.22,1,4.50662e-07,0.999999
0.23,1,2.79841e-07,1
0.24,1,-1.38056e-06,1
0.25,1,-2.54261e-06,1
0.26,0.999998,1.95762e-06,0.999998
0.27,0.99999,1.15307e-05,0.999986
0.28,0.999992,1.00198e-05,0.999988
0.29,1.00001,-1.9043e-05,1.00002
0.3,1.00004,-4.80967e-05,1.00006
0.31,0.999986,2.56371e-05,0.999966
0.32,0.99964,0.00044375,0.999451
0.33,0.998536,0.0017541,0.997899
0.34,0.995622,0.0052001,0.993845
0.35,0.988488,0.0136593,0.98393
0.36,0.971696,0.033846,0.96061
0.37,0.941627,0.0707523,0.919221
0.38,0.901755,0.121082,0.865215
0.39,0.857268,0.179405,0.806059
0.4,0.811671,0.241794,0.74666
0.41,0.766769,0.306055,0.689445
0.42,0.723368,0.371091,0.635407
0.43,0.68187,0.436253,0.584947
0.44,0.642558,0.500993,0.538255
0.45,0.605609,0.56483,0.49537
0.46,0.570888,0.627683,0.456047
0.47,0.5378,0.690297,0.419625
0.48,0.506107,0.753162,0.385387
0.49,0.478517,0.813554,0.355327
0.5,0.4567,0.862045,0.332832
0.51,0.435487,0.902717,0.313498
0.52,0.422174,0.929259,0.302869
0.53,0.41917,0.938642,0.299201
0.54,0.421372,0.94013,0.29809
0.55,0.425464,0.935825,0.29971
0.56,0.429001,0.928317,0.302935
0.57,0.429624,0.921517,0.306166
0.58,0.424659,0.919184,0.307284
0.59,0.409374,0.923163,0.305555
0.6,0.382959,0.925741,0.303923
0.61,0.350542,0.924754,0.303078
0.62,0.317725,0.92472,0.302572
0.63,0.288358,0.926026,0.301807
0.64,0.266128,0.925869,0.300918
0.65,0.25476,0.926824,0.300903
0.66,0.251197,0.92851,0.301573
0.67,0.250677,0.927509,0.302088
0.68,0.251315,0.924111,0.30159
0.69,0.252332,0.914433,0.29761
0.7,0.250774,0.86804,0.282085
0.71,0.2216,0.657911,0.221766
0.72,0.154415,0.242174,0.13478
0.73,0.128942,0.0348151,0.104632
0.74,0.125443,0.00394466,0.10056
0.75,0.125002,0.000112414,0.10002
0.76,0.124987,-0.000111382,0.0999834
0.77,0.125006,3.51643e-05,0.100004
0.78,0.125002,2.26967e-05,0.100003
0.79,0.124999,-5.84582e-06,0.0999992
0.8,0.125,-2.56198e-06,0.0999997
0.81,0.125,1.2179e-06,0.1
0.82,0.125,2.71534e-07,0.1
0.83,0.125,-2.08679e-07,0.1
0.84,0.125,-1.61053e-08,0.1
0.85,0.125,3.33542e-08,0.1
0.86,0.125,-1.77364e-09,0.1
0.87,0.125,-4.91736e-09,0.1
0.88,0.125,9.45361e-10,0.1
0.89,0.125,6.71157e-10,0.1
0.9,0.125,-2.42839e-10,0.1
0.91,0.125,-8.34443e-11,0.1
0.92,0.125,5.02765e-11,0.1
0.93,0.125,9.07022e-12,0.1
0.94,0.125,-9.25573e-12,0.1
0.95,0.125,-7.55577e-13,0.1
0.96,0.125,1.57155e-12,0.1
0.97,0.125,1.69737e-14,0.1
0.98,0.125,-2.44561e-13,0.1
0.99,0.125,-7.17492e-15,0.1
1,0.125,0,0.1
