x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,1.49761e-17,1
0.04,1,5.00476e-17,1
0.05,1,-2.3488e-16,1
0.06,1,7.33886e-16,1
0.07,1,2.9848e-15,1
0.08,1,-5.80963e-15,1
0.09,1,-2.24736e-14,1
0.1,1,4.25952e-14,1
0.11,1,1.53368e-13,1
0.12,1,-3.05406e-13,1
0.13,1,-1.03712e-12,1
0.14,1,2.00757e-12,1
0.15,1,6.88488e-12,1
0.16,1,-1.20507e-11,1
0.17,1,-4.47087e-11,1
0.18,1,6.46796e-11,1
0.19,1,2.81472e-10,1
0.2,1,-2.9476e-10,1
0.21,1,-1.69238e-09,1
0.22,1,9.77217e-10,1
0.23,1,9.52152e-09,1
0.24,1,-4.56786e-10,1
0.25,1,-4.85955e-08,1
0.26,1,-2.67387e-08,1
0.27,1,2.15435e-07,1
0.28,1,2.8139e-07,1
0.29,1,-7.36895e-07,1
0.3,1,-1.82264e-06,1
0.31,0.999999,1.49159e-06,0.999998
0.32,0.999992,9.25159e-06,0.999989
0.33,0.999995,5.76422e-06,0.999993
0.34,1.00002,-2.24691e-05,1.00003
0.35,1.00003,-3.37794e-05,1.00004
0.36,0.999917,0.000113324,0.999848
0.37,0.999349,0.000797872,0.999021
0.38,0.99753,0.00294689,0.996485
0.39,0.992475,0.00891461,0.989472
0.4,0.979103,0.0248439,0.970928
0.41,0.947941,0.0629021,0.927881
0.42,0.898192,0.125687,0.86042
0.43,0.83808,0.205242,0.780968
0.44,0.775014,0.293872,0.699948
0.45,0.713375,0.386334,0.623224
0.46,0.655477,0.479249,0.553553
0.47,0.602459,0.570253,0.491904
0.48,0.554712,0.657771,0.438196
0.49,0.511891,0.740839,0.391961
0.5,0.472911,0.818958,0.352385
0.51,0.442621,0.887772,0.322009
0.52,0.428593,0.929508,0.302961
0.53,0.423086,0.942791,0.295154
0.54,0.418581,0.942884,0.295569
0.55,0.41153,0.933416,0.300242
0.56,0.393757,0.921246,0.304532
0.57,0.364553,0.92019,0.305618
0.58,0.333423,0.922101,0.303999
0.59,0.303673,0.921329,0.30246
0.6,0.278381,0.923683,0.302698
0.61,0.261642,0.926486,0.3042
0.62,0.250685,0.921613,0.303617
0.63,0.240183,0.893864,0.293171
0.64,0.218094,0.742471,0.244344
0.65,0.16169,0.326899,0.150188
0.66,0.130382,0.0502986,0.106783
0.67,0.125648,0.00598423,0.100819
0.68,0.125026,0.000299024,0.100054
0.69,0.124982,-0.000129339,0.0999811
0.7,0.125005,2.45213e-05,0.100003
0.71,0.125003,2.77094e-05,0.100004
0.72,0.124999,-4.72359e-06,0.0999994
0.73,0.125,-3.31496e-06,0.0999996
0.74,0.125,1.26546e-06,0.1
0.75,0.125,4.05298e-07,0.1
0.76,0.125,-2.49408e-07,0.1
0.77,0.125,-4.07194e-08,0.1
0.78,0.125,4.4684e-08,0.1
0.79,0.125,2.99021e-09,0.1
0.8,0.125,-7.33268e-09,0.1
0.81,0.125,2.16064e-11,0.1
0.82,0.125,1.12277e-09,0.1
0.83,0.125,-6.80376e-11,0.1
0.84,0.125,-1.61199e-10,0.1
0.85,0.125,1.84095e-11,0.1
0.86,0.125,2.17417e-11,0.1
0.87,0.125,-3.67803e-12,0.1
0.88,0.125,-2.74842e-12,0.1
0.89,0.125,6.33707e-13,0.1
0.9,0.125,3.23025e-13,0.1
0.91,0.125,-9.91516e-14,0.1
0.92,0.125,-3.47906e-14,0.1
0.93,0.125,1.45557e-14,0.1
0.94,0.125,3.75412e-15,0.1
0.95,0.125,-1.54941e-15,0.1
0.96,0.125,-1.84387e-16,0.1
0.97,0.125,1.79846e-16,0.1
0.98,0.125,-1.87036e-16,0.1
0.99,0.125,-1.58133e-16,0.1
1,0.125,0,0.1
