x,rho,u,p
0,1,0,1
0.01,1,-3.75443e-12,1
0.02,1,5.80607e-12,1
0.03,1,3.7745e-11,1
0.04,1,3.15363e-12,1
0.05,1,-1.68662e-10,1
0.06,1,-1.38835e-10,1
0.07,1,6.24838e-10,1
0.08,1,1.09175e-09,1
0.09,1,-1.70175e-09,1
0.1,1,-5.94937e-09,1
0.11,1,1.48274e-09,1
0.12,1,2.48134e-08,1
0.13,1,1.84034e-08,1
0.14,1,-7.50174e-08,1
0.15,1,-1.46496e-07,1
0.16,1,1.11079e-07,1
0.17,0.999999,6.42236e-07,0.999999
0.18,1,3.77008e-07,1
0.19,1,-1.68027e-06,1
0.2,1,-3.34426e-06,1
0.21,0.999999,9.79597e-07,0.999999
0.22,0.99999,1.19779e-05,0.999986
0.23,0.999987,1.5328e-05,0.999982
0.24,1.00001,-9.06649e-06,1.00001
0.25,1.00004,-5.01999e-05,1.00006
0.26,1.00003,-3.53866e-05,1.00004
0.27,0.999845,0.000194583,0.999756
0.28,0.999179,0.000988721,0.99881
0.29,0.997417,0.00307396,0.996351
0.3,0.993236,0.00802329,0.990531
0.31,0.983585,0.0195318,0.977103
0.32,0.964488,0.0426303,0.950629
0.33,0.936476,0.0771494,0.912201
0.34,0.903165,0.11928,0.867106
0.35,0.867689,0.165561,0.819789
0.36,0.831885,0.213849,0.772801
0.37,0.7966,0.263096,0.727277
0.38,0.762178,0.31285,0.683638
0.39,0.728771,0.36288,0.642038
0.4,0.696485,0.413004,0.602555
0.41,0.665426,0.463009,0.565257
0.42,0.63569,0.51266,0.530198
0.43,0.607295,0.561829,0.497332
0.44,0.580092,0.610678,0.466425
0.45,0.553852,0.659589,0.437144
0.46,0.528512,0.708664,0.40936
0.47,0.504331,0.757267,0.383341
0.48,0.48184,0.80409,0.359672
0.49,0.461767,0.847075,0.339049
0.5,0.445119,0.883919,0.322122
0.51,0.433458,0.912537,0.309693
0.52,0.426706,0.930623,0.301742
0.53,0.422653,0.937234,0.298455
0.54,0.4204,0.937004,0.298784
0.55,0.420816,0.932735,0.300908
0.56,0.423754,0.927103,0.303445
0.57,0.427659,0.922444,0.305668
0.58,0.43078,0.920243,0.306832
0.59,0.431699,0.921583,0.306247
0.6,0.429883,0.925059,0.304396
0.61,0.425061,0.92826,0.302906
0.62,0.415269,0.929411,0.302539
0.63,0.396448,0.929566,0.302647
0.64,0.368386,0.930223,0.302515
0.65,0.335559,0.93051,0.302486
0.66,0.303299,0.930088,0.302704
0.67,0.277085,0.92961,0.303082
0.68,0.260955,0.928754,0.303225
0.69,0.253584,0.926417,0.302539
0.7,0.251135,0.924277,0.301724
0.71,0.251712,0.924113,0.301611
0.72,0.254268,0.92504,0.301903
0.73,0.257907,0.925649,0.30222
0.74,0.261484,0.924694,0.30204
0.75,0.263817,0.919974,0.30056
0.76,0.263297,0.903454,0.294775
0.77,0.25161,0.830533,0.271812
0.78,0.198104,0.538565,0.193695
0.79,0.140887,0.139178,0.119346
0.8,0.127148,0.0192516,0.102563
0.81,0.125215,0.00190584,0.1003
0.82,0.124979,-7.41091e-05,0.0999896
0.83,0.124995,-6.20647e-05,0.0999901
0.84,0.125006,4.49217e-05,0.100006
0.85,0.125001,1.18325e-05,0.100002
0.86,0.124999,-7.18054e-06,0.099999
0.87,0.125,-9.68375e-07,0.0999999
0.88,0.125,1.28552e-06,0.1
0.89,0.125,4.19996e-08,0.1
0.9,0.125,-2.05222e-07,0.1
0.91,0.125,1.26623e-08,0.1
0.92,0.125,3.10132e-08,0.1
0.93,0.125,-4.73526e-09,0.1
0.94,0.125,-4.32835e-09,0.1
0.95,0.125,1.11221e-09,0.1
0.96,0.125,5.45727e-10,0.1
0.97,0.125,-2.16797e-10,0.1
0.98,0.125,-6.09393e-11,0.1
0.99,0.125,2.41741e-11,0.1
1,0.125,0,0.1
