x,rho,u,p
0,1,0,1
0.01,1,2.58364e-11,1
0.02,1,-1.90154e-11,1
0.03,1,-2.26073e-10,1
0.04,1,-1.29126e-10,1
0.05,1,8.42561e-10,1
0.06,1,1.25703e-09,1
0.07,1,-2.26068e-09,1
0.08,1,-7.04451e-09,1
0.09,1,1.9973e-09,1
0.1,1,2.86816e-08,1
0.11,1,2.19885e-08,1
0.12,1,-8.09826e-08,1
0.13,1,-1.67137e-07,1
0.14,1,9.21608e-08,1
0.15,0.999999,6.77889e-07,0.999999
0.16,1,5.22975e-07,0.999999
0.17,1,-1.52912e-06,1
0.18,1,-3.63675e-06,1
0.19,1,-1.73394e-07,1
0.2,0.999991,1.09043e-05,0.999987
0.21,0.999986,1.73736e-05,0.999979
0.22,1,-2.07141e-06,1
0.23,1.00004,-4.52044e-05,1.00005
0.24,1.00005,-5.3425e-05,1.00007
0.25,0.999918,0.00010505,0.999868
0.26,0.999411,0.000712388,0.999139
0.27,0.998031,0.00234615,0.997209
0.28,0.994752,0.00622662,0.992643
0.29,0.987259,0.0151392,0.982212
0.3,0.971752,0.0338041,0.960673
0.31,0.947624,0.0633168,0.927439
0.32,0.917824,0.100589,0.886871
0.33,0.885404,0.142269,0.84332
0.34,0.8523,0.186127,0.79949
0.35,0.819455,0.231015,0.756667
0.36,0.787254,0.276442,0.715347
0.37,0.755852,0.322194,0.675701
0.38,0.725334,0.368137,0.637799
0.39,0.695771,0.414138,0.601689
0.4,0.66724,0.460038,0.567419
0.41,0.639815,0.505664,0.535024
0.42,0.613509,0.550923,0.504469
0.43,0.588226,0.595903,0.475596
0.44,0.563798,0.640844,0.448174
0.45,0.540116,0.685917,0.422044
0.46,0.517263,0.730961,0.39725
0.47,0.495552,0.775295,0.374062
0.48,0.475544,0.817683,0.353007
0.49,0.457775,0.856438,0.334723
0.5,0.442458,0.889863,0.319495
0.51,0.43107,0.915758,0.308292
0.52,0.425466,0.931099,0.301767
0.53,0.423737,0.937186,0.298853
0.54,0.42345,0.936686,0.298958
0.55,0.423417,0.931873,0.300899
0.56,0.424024,0.926084,0.303464
0.57,0.425563,0.921478,0.305459
0.58,0.427521,0.919931,0.306325
0.59,0.429091,0.921654,0.305981
0.6,0.429683,0.925173,0.304568
0.61,0.428909,0.928373,0.303067
0.62,0.426186,0.93016,0.302313
0.63,0.419635,0.930032,0.30234
0.64,0.4049,0.929519,0.302545
0.65,0.379933,0.929775,0.302494
0.66,0.34835,0.929664,0.302656
0.67,0.315188,0.929041,0.302919
0.68,0.285929,0.928312,0.303009
0.69,0.265878,0.928591,0.303248
0.7,0.256122,0.929714,0.303562
0.71,0.252337,0.929001,0.303302
0.72,0.251692,0.926864,0.302561
0.73,0.253215,0.924615,0.301871
0.74,0.256374,0.923935,0.301825
0.75,0.260381,0.924346,0.302143
0.76,0.264129,0.924285,0.302345
0.77,0.26651,0.922352,0.301884
0.78,0.266485,0.91536,0.299347
0.79,0.261208,0.884885,0.289481
0.8,0.233749,0.74539,0.247247
0.81,0.167875,0.359297,0.156237
0.82,0.131757,0.0616841,0.108343
0.83,0.125895,0.00813758,0.101096
0.84,0.125057,0.000539505,0.100097
0.85,0.124977,-0.000150473,0.0999782
0.86,0.125003,7.12653e-06,0.1
0.87,0.125004,3.8037e-05,0.100005
0.88,0.125,-1.28882e-06,0.0999998
0.89,0.124999,-5.39822e-06,0.0999993
0.9,0.125,8.51218e-07,0.1
0.91,0.125,8.10018e-07,0.1
0.92,0.125,-2.08124e-07,0.1
0.93,0.125,-1.08864e-07,0.1
0.94,0.125,4.35771e-08,0.1
0.95,0.125,1.33919e-08,0.1
0.96,0.125,-8.10203e-09,0.1
0.97,0.125,-1.39199e-09,0.1
0.98,0.125,1.33843e-09,0.1
0.99,0.125,1.58375e-10,0.1
1,0.125,0,0.1
