x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,6.49285e-17,1
0.04,1,-7.98342e-17,1
0.05,1,-1.09956e-16,1
0.06,1,2.43222e-15,1
0.07,1,1.50587e-15,1
0.08,1,-1.82123e-14,1
0.09,1,-1.05427e-14,1
0.1,1,1.25527e-13,1
0.11,1,6.59975e-14,1
0.12,1,-8.46446e-13,1
0.13,1,-4.67708e-13,1
0.14,1,5.43777e-12,1
0.15,1,3.60536e-12,1
0.16,1,-3.31085e-11,1
0.17,1,-2.85624e-11,1
0.18,1,1.89011e-10,1
0.19,1,2.20404e-10,1
0.2,1,-9.92461e-10,1
0.21,1,-1.59634e-09,1
0.22,1,4.63232e-09,1
0.23,1,1.05947e-08,1
0.24,1,-1.78308e-08,1
0.25,1,-6.28563e-08,1
0.26,1,4.49173e-08,1
0.27,1,3.25156e-07,1
0.28,1,5.20152e-08,1
0.29,1,-1.36141e-06,1
0.3,1,-1.41028e-06,1
0.31,0.999996,4.32194e-06,0.999995
0.32,0.999991,1.07479e-05,0.999987
0.33,1,-1.71786e-06,1
0.34,1.00003,-3.34568e-05,1.00004
0.35,1.00002,-1.3984e-05,1.00002
0.36,0.999803,0.000251648,0.999675
0.37,0.998951,0.00126903,0.998464
0.38,0.996408,0.00427366,0.994928
0.39,0.989585,0.0123345,0.985467
0.4,0.971814,0.0336472,0.960813
0.41,0.935107,0.078875,0.910316
0.42,0.882587,0.145911,0.83959
0.43,0.82261,0.226471,0.760865
0.44,0.761294,0.313947,0.682646
0.45,0.702045,0.404049,0.609388
0.46,0.646613,0.494038,0.543084
0.47,0.595856,0.582032,0.484353
0.48,0.550097,0.666828,0.433016
0.49,0.50888,0.747418,0.388596
0.5,0.470774,0.823263,0.350177
0.51,0.441148,0.889771,0.320908
0.52,0.42809,0.929555,0.303248
0.53,0.423523,0.943137,0.295564
0.54,0.420186,0.942846,0.295707
0.55,0.414988,0.933739,0.30032
0.56,0.400566,0.920789,0.30447
0.57,0.372587,0.919509,0.305455
0.58,0.341088,0.922693,0.304294
0.59,0.310691,0.922798,0.302477
0.6,0.283765,0.921069,0.302503
0.61,0.264784,0.92562,0.303758
0.62,0.253663,0.92544,0.30398
0.63,0.244956,0.912353,0.29959
0.64,0.232661,0.847797,0.275598
0.65,0.192593,0.549165,0.194786
0.66,0.140179,0.136028,0.118779
0.67,0.126916,0.0174839,0.102325
0.68,0.125176,0.0015686,0.100254
0.69,0.124978,-9.28408e-05,0.0999866
0.7,0.124997,-4.32705e-05,0.0999928
0.71,0.125006,4.18831e-05,0.100006
0.72,0.125001,6.72237e-06,0.100001
0.73,0.124999,-6.3517e-06,0.0999992
0.74,0.125,-5.04136e-08,0.1
0.75,0.125,1.06288e-06,0.1
0.76,0.125,-1.12255e-07,0.1
0.77,0.125,-1.6048e-07,0.1
0.78,0.125,3.525e-08,0.1
0.79,0.125,2.31665e-08,0.1
0.8,0.125,-7.61841e-09,0.1
0.81,0.125,-3.13808e-09,0.1
0.82,0.125,1.40886e-09,0.1
0.83,0.125,3.95932e-10,0.1
0.84,0.125,-2.35656e-10,0.1
0.85,0.125,-4.54579e-11,0.1
0.86,0.125,3.65562e-11,0.1
0.87,0.125,4.52949e-12,0.1
0.88,0.125,-5.31861e-12,0.1
0.89,0.125,-3.4068e-13,0.1
0.9,0.125,7.28879e-13,0.1
0.91,0.125,5.40431e-15,0.1
0.92,0.125,-9.42404e-14,0.1
0.93,0.125,4.83835e-15,0.1
0.94,0.125,1.18561e-14,0.1
0.95,0.125,-7.99901e-16,0.1
0.96,0.125,-1.12348e-15,0.1
0.97,0.125,1.69825e-16,0.1
0.98,0.125,-1.07106e-16,0.1
0.99,0.125,-1.58133e-16,0.1
1,0.125,0,0.1
