x,rho,u,p
0,1,0,1
0.01,1,-1.58904e-10,1
0.02,1,-8.10631e-11,1
0.03,1,1.04443e-09,1
0.04,1,1.44351e-09,1
0.05,1,-2.74427e-09,1
0.06,1,-8.18415e-09,1
0.07,1,2.02659e-09,1
0.08,1,3.2108e-08,1
0.09,1,2.70973e-08,1
0.1,1,-8.31496e-08,1
0.11,1,-1.88229e-07,1
0.12,1,5.94034e-08,1
0.13,0.999999,6.94452e-07,0.999999
0.14,0.999999,6.82482e-07,0.999999
0.15,1,-1.29642e-06,1
0.16,1,-3.8219e-06,1
0.17,1,-1.36961e-06,1
0.18,0.999992,9.39472e-06,0.999989
0.19,0.999984,1.86185e-05,0.999978
0.2,0.999996,4.71845e-06,0.999994
0.21,1.00003,-3.77599e-05,1.00005
0.22,1.00005,-6.35351e-05,1.00008
0.23,0.999974,3.76852e-05,0.999952
0.24,0.999593,0.000493937,0.999399
0.25,0.998517,0.00177009,0.99789
0.26,0.995938,0.00482249,0.994296
0.27,0.990099,0.0117534,0.986165
0.28,0.977618,0.0267163,0.968805
0.29,0.956958,0.0518335,0.940253
0.3,0.930325,0.0848353,0.903828
0.31,0.900643,0.12253,0.863712
0.32,0.869931,0.162608,0.822747
0.33,0.839245,0.203808,0.782384
0.34,0.809026,0.245575,0.743209
0.35,0.779446,0.287685,0.705427
0.36,0.750583,0.330024,0.669111
0.37,0.72249,0.372499,0.6343
0.38,0.695221,0.41501,0.601024
0.39,0.668834,0.457434,0.569319
0.4,0.64338,0.499645,0.539207
0.41,0.618871,0.54157,0.51066
0.42,0.59525,0.583252,0.483572
0.43,0.572403,0.624847,0.457778
0.44,0.550218,0.66652,0.433126
0.45,0.528678,0.708275,0.409575
0.46,0.507931,0.749791,0.38726
0.47,0.488289,0.790375,0.366463
0.48,0.470155,0.829113,0.347483
0.49,0.454097,0.864929,0.330788
0.5,0.440548,0.895259,0.317205
0.51,0.429541,0.918377,0.307015
0.52,0.424159,0.931855,0.301635
0.53,0.423282,0.936454,0.299459
0.54,0.424294,0.935704,0.299442
0.55,0.425852,0.931563,0.301225
0.56,0.426809,0.925817,0.303594
0.57,0.426791,0.92142,0.305503
0.58,0.426313,0.919901,0.306095
0.59,0.426087,0.921337,0.305383
0.6,0.426582,0.924659,0.304186
0.61,0.427399,0.928009,0.303014
0.62,0.42782,0.930208,0.302255
0.63,0.426985,0.930789,0.302107
0.64,0.423147,0.929887,0.302429
0.65,0.412287,0.928939,0.30279
0.66,0.39077,0.929038,0.302754
0.67,0.36093,0.928854,0.302849
0.68,0.327567,0.928623,0.30306
0.69,0.296061,0.928255,0.303056
0.7,0.271813,0.927295,0.302787
0.71,0.258442,0.927928,0.302989
0.72,0.25338,0.92964,0.30351
0.73,0.25222,0.929916,0.303754
0.74,0.253264,0.92882,0.303571
0.75,0.255743,0.926606,0.30299
0.76,0.259105,0.924377,0.302377
0.77,0.262804,0.923405,0.30216
0.78,0.266119,0.923438,0.302248
0.79,0.268207,0.923008,0.302136
0.8,0.268342,0.920256,0.301191
0.81,0.265204,0.908102,0.296971
0.82,0.25254,0.85304,0.279236
0.83,0.20605,0.610418,0.21133
0.84,0.146442,0.193629,0.127831
0.85,0.128007,0.0275091,0.103683
0.86,0.125336,0.0030461,0.100448
0.87,0.124991,2.82245e-05,0.100006
0.88,0.12499,-9.63324e-05,0.0999854
0.89,0.125006,4.12983e-05,0.100005
0.9,0.125002,1.97457e-05,0.100003
0.91,0.124999,-6.93783e-06,0.0999991
0.92,0.125,-2.2116e-06,0.0999997
0.93,0.125,1.39658e-06,0.1
0.94,0.125,2.35274e-07,0.1
0.95,0.125,-2.44177e-07,0.1
0.96,0.125,-1.40337e-08,0.1
0.97,0.125,4.05365e-08,0.1
0.98,0.125,-7.2456e-10,0.1
0.99,0.125,-4.60625e-09,0.1
1,0.125,0,0.1
