x,rho,u,p
0,1,0,1
0.01,1,-2.34143e-11,1
0.02,1,-2.33228e-10,1
0.03,1,-1.77914e-10,1
0.04,1,8.24629e-10,1
0.05,1,1.43428e-09,1
0.06,1,-1.94827e-09,1
0.07,1,-7.40979e-09,1
0.08,1,1.83708e-10,1
0.09,1,2.78839e-08,1
0.1,1,2.84295e-08,1
0.11,1,-6.94234e-08,1
0.12,1,-1.77247e-07,1
0.13,1,3.46654e-08,1
0.14,0.999999,6.3784e-07,0.999999
0.15,0.999999,6.74603e-07,0.999999
0.16,1,-1.17789e-06,1
0.17,1,-3.6491e-06,1
0.18,1,-1.35446e-06,1
0.19,0.999992,9.10862e-06,0.999989
0.2,0.999985,1.80542e-05,0.999979
0.21,0.999997,3.99832e-06,0.999995
0.22,1.00003,-3.79989e-05,1.00005
0.23,1.00005,-6.108e-05,1.00007
0.24,0.999965,4.86466e-05,0.999938
0.25,0.999563,0.00053014,0.999355
0.26,0.99843,0.0018735,0.997767
0.27,0.995705,0.00509816,0.993971
0.28,0.9895,0.0124665,0.985331
0.29,0.976225,0.0283955,0.966872
0.3,0.95441,0.0549596,0.93675
0.31,0.926481,0.0896619,0.898604
0.32,0.895497,0.129164,0.856811
0.33,0.863537,0.171091,0.814292
0.34,0.831669,0.214161,0.77251
0.35,0.800337,0.257813,0.732053
0.36,0.769716,0.301814,0.693124
0.37,0.73989,0.346037,0.655799
0.38,0.710922,0.390373,0.62012
0.39,0.682876,0.434694,0.586129
0.4,0.65582,0.478851,0.553864
0.41,0.629801,0.522713,0.523334
0.42,0.604794,0.566256,0.494463
0.43,0.580687,0.609617,0.467081
0.44,0.557333,0.653006,0.440992
0.45,0.534669,0.696514,0.416094
0.46,0.512808,0.739909,0.392476
0.47,0.492083,0.782473,0.370428
0.48,0.47301,0.823061,0.350394
0.49,0.456074,0.860391,0.332883
0.5,0.441536,0.892416,0.318412
0.51,0.430215,0.917165,0.307666
0.52,0.42477,0.931577,0.301684
0.53,0.423647,0.936664,0.299151
0.54,0.424112,0.936235,0.29919
0.55,0.42479,0.931786,0.301046
0.56,0.425225,0.925964,0.303482
0.57,0.425744,0.921338,0.305461
0.58,0.426511,0.919699,0.306158
0.59,0.427522,0.9215,0.305666
0.6,0.428411,0.924976,0.304459
0.61,0.428677,0.92828,0.303128
0.62,0.427711,0.930247,0.302284
0.63,0.424354,0.930489,0.302199
0.64,0.415555,0.929562,0.302554
0.65,0.396809,0.929382,0.302617
0.66,0.368754,0.929376,0.302643
0.67,0.335899,0.929025,0.302899
0.68,0.303479,0.928459,0.303044
0.69,0.277015,0.927735,0.302926
0.7,0.26104,0.928481,0.303175
0.71,0.254275,0.929954,0.303573
0.72,0.252086,0.929593,0.30352
0.73,0.252433,0.927708,0.302996
0.74,0.25453,0.925251,0.302288
0.75,0.25789,0.923714,0.30196
0.76,0.261838,0.92373,0.302141
0.77,0.265382,0.923858,0.302341
0.78,0.267512,0.922618,0.302039
0.79,0.26734,0.917307,0.300124
0.8,0.262647,0.894154,0.292472
0.81,0.240908,0.78906,0.259833
0.82,0.178618,0.435582,0.171482
0.83,0.134513,0.0863617,0.111806
0.84,0.126302,0.0118254,0.101577
0.85,0.125108,0.000962378,0.100166
0.86,0.124975,-0.000141915,0.0999795
0.87,0.125,-1.91647e-05,0.0999962
0.88,0.125005,4.34886e-05,0.100006
0.89,0.125,3.4783e-06,0.1
0.9,0.124999,-6.54685e-06,0.0999991
0.91,0.125,2.31952e-07,0.1
0.92,0.125,1.06428e-06,0.1
0.93,0.125,-1.31855e-07,0.1
0.94,0.125,-1.56789e-07,0.1
0.95,0.125,3.61859e-08,0.1
0.96,0.125,2.18138e-08,0.1
0.97,0.125,-7.72073e-09,0.1
0.98,0.125,-2.87523e-09,0.1
0.99,0.125,8.48905e-10,0.1
1,0.125,0,0.1
