x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,0,1
0.06,1,0,1
0.07,1,0,1
0.08,1,0,1
0.09,1,0,1
0.1,1,0,1
0.11,1,0,1
0.12,1,0,1
0.13,1,0,1
0.14,1,0,1
0.15,1,0,1
0.16,1,0,1
0.17,1,0,1
0.18,1,0,1
0.19,1,0,1
0.2,1,0,1
0.21,1,0,1
0.22,1,0,1
0.23,1,1.60587e-17,1
0.24,1,3.07663e-16,1
0.25,1,-1.38457e-15,1
0.26,1,-2.86425e-15,1
0.27,1,3.52403e-14,1
0.28,1,-3.8286e-14,1
0.29,1,-5.311e-13,1
0.3,1,1.9002e-12,1
0.31,1,4.49889e-12,1
0.32,1,-3.88949e-11,1
0.33,1,7.93374e-12,1
0.34,1,5.39603e-10,1
0.35,1,-9.80074e-10,1
0.36,1,-5.40492e-09,1
0.37,1,1.94748e-08,1
0.38,1,4.03899e-08,1
0.39,1,-2.43254e-07,1
0.4,1,-1.42391e-07,1
0.41,0.999998,2.64899e-06,0.999997
0.42,0.999996,1.3715e-06,0.999999
0.43,1.00001,-1.49252e-05,1.00002
0.44,0.999992,2.65567e-05,0.999958
0.45,0.999573,0.000517641,0.999335
0.46,0.996885,0.00358067,0.995732
0.47,0.983712,0.0186486,0.978113
0.48,0.927287,0.087771,0.901245
0.49,0.795089,0.259401,0.733616
0.5,0.61311,0.518847,0.532672
0.51,0.45123,0.80351,0.379664
0.52,0.333671,0.957393,0.300055
0.53,0.236168,0.766678,0.233977
0.54,0.157724,0.299319,0.143543
0.55,0.129959,0.0455074,0.106038
0.56,0.12558,0.00521927,0.100718
0.57,0.12502,0.000250057,0.100043
0.58,0.124985,-0.000114352,0.0999832
0.59,0.125003,1.40666e-05,0.100001
0.6,0.125002,1.73754e-05,0.100002
0.61,0.125,-1.81074e-06,0.0999998
0.62,0.125,-1.28462e-06,0.0999998
0.63,0.125,3.27852e-07,0.1
0.64,0.125,7.50126e-08,0.1
0.65,0.125,-3.36428e-08,0.1
0.66,0.125,-1.38227e-09,0.1
0.67,0.125,2.56126e-09,0.1
0.68,0.125,-2.28987e-10,0.1
0.69,0.125,-1.33167e-10,0.1
0.7,0.125,3.15842e-11,0.1
0.71,0.125,3.52165e-12,0.1
0.72,0.125,-2.23275e-12,0.1
0.73,0.125,1.196e-13,0.1
0.74,0.125,9.7474e-14,0.1
0.75,0.125,-1.94236e-14,0.1
0.76,0.125,-1.84083e-15,0.1
0.77,0.125,1.09064e-15,0.1
0.78,0.125,-5.91312e-17,0.1
0.79,0.125,-4.96008e-18,0.1
0.8,0.125,1.61158e-17,0.1
0.81,0.125,0,0.1
0.82,0.125,0,0.1
0.83,0.125,0,0.1
0.84,0.125,0,0.1
0.85,0.125,0,0.1
0.86,0.125,0,0.1
0.87,0.125,0,0.1
0.88,0.125,0,0.1
0.89,0.125,0,0.1
0.9,0.125,0,0.1
0.91,0.125,0,0.1
0.92,0.125,0,0.1
0.93,0.125,0,0.1
0.94,0.125,0,0.1
0.95,0.125,0,0.1
0.96,0.125,0,0.1
0.97,0.125,0,0.1
0.98,0.125,-1.39947e-16,0.1
0.99,0.125,-1.05561e-16,0.1
1,0.125,0,0.1
