x,rho,u,p
0,1,0,1
0.01,1,-1.07001e-10,1
0.02,1,5.82438e-10,1
0.03,1,1.72603e-09,1
0.04,1,-4.82861e-10,1
0.05,1,-7.0525e-09,1
0.06,1,-5.32316e-09,1
0.07,1,2.0274e-08,1
0.08,1,4.08119e-08,1
0.09,1,-2.62959e-08,1
0.1,1,-1.70601e-07,1
0.11,1,-1.11315e-07,1
0.12,1,4.2921e-07,0.999999
0.13,0.999999,8.97299e-07,0.999999
0.14,1,-1.92588e-07,1
0.15,1,-3.01066e-06,1
0.16,1,-3.5409e-06,1
0.17,0.999997,3.88123e-06,0.999995
0.18,0.999986,1.62558e-05,0.999981
0.19,0.999987,1.53569e-05,0.999982
0.2,1.00001,-1.6454e-05,1.00002
0.21,1.00005,-5.99318e-05,1.00007
0.22,1.00003,-3.6741e-05,1.00004
0.23,0.999828,0.000212694,0.999737
0.24,0.999149,0.00102129,0.998775
0.25,0.99743,0.00305649,0.996375
0.26,0.993493,0.00771916,0.990891
0.27,0.984708,0.0181942,0.978659
0.28,0.96811,0.0382257,0.955632
0.29,0.944405,0.0672961,0.923033
0.3,0.916449,0.102334,0.885011
0.31,0.886681,0.140612,0.845019
0.32,0.856538,0.180447,0.805058
0.33,0.826681,0.221027,0.766026
0.34,0.79737,0.262021,0.728254
0.35,0.76871,0.303286,0.691855
0.36,0.740757,0.344734,0.656875
0.37,0.713559,0.386279,0.623345
0.38,0.687166,0.427823,0.591294
0.39,0.661631,0.469247,0.560751
0.4,0.636993,0.510445,0.531726
0.41,0.613248,0.551374,0.504175
0.42,0.590327,0.592103,0.477981
0.43,0.56812,0.632789,0.452989
0.44,0.546535,0.673569,0.429071
0.45,0.525581,0.714397,0.406217
0.46,0.505421,0.754915,0.384578
0.47,0.486328,0.794485,0.364414
0.48,0.468646,0.832321,0.345952
0.49,0.453038,0.867334,0.329692
0.5,0.440052,0.896693,0.316598
0.51,0.429359,0.918883,0.306722
0.52,0.423889,0.931903,0.30155
0.53,0.423004,0.936381,0.299591
0.54,0.424221,0.935524,0.299618
0.55,0.426158,0.931402,0.301332
0.56,0.427541,0.925736,0.303649
0.57,0.427522,0.921459,0.305501
0.58,0.426633,0.920156,0.306117
0.59,0.425723,0.921415,0.305325
0.6,0.425679,0.924567,0.304059
0.61,0.426474,0.927756,0.302887
0.62,0.427329,0.930014,0.302176
0.63,0.427382,0.930875,0.302064
0.64,0.425418,0.930201,0.30237
0.65,0.418303,0.928836,0.302824
0.66,0.401183,0.928702,0.302852
0.67,0.374171,0.928766,0.302847
0.68,0.341567,0.928561,0.303016
0.69,0.308598,0.928483,0.303142
0.7,0.280678,0.927749,0.302922
0.71,0.262599,0.926992,0.302729
0.72,0.254725,0.928399,0.303141
0.73,0.252364,0.929625,0.303638
0.74,0.25275,0.929674,0.303859
0.75,0.254809,0.928488,0.30365
0.76,0.257889,0.926314,0.303055
0.77,0.261416,0.924262,0.302457
0.78,0.264859,0.923418,0.30221
0.79,0.26757,0.923285,0.302184
0.8,0.268854,0.92251,0.301952
0.81,0.268036,0.918796,0.300655
0.82,0.26334,0.902019,0.295031
0.83,0.245966,0.825858,0.27081
0.84,0.190861,0.52132,0.190235
0.85,0.138999,0.127442,0.117764
0.86,0.126935,0.017625,0.10235
0.87,0.12519,0.00169804,0.100272
0.88,0.124978,-9.19874e-05,0.0999869
0.89,0.124996,-5.42647e-05,0.0999912
0.9,0.125006,4.5641e-05,0.100006
0.91,0.125001,1.03545e-05,0.100001
0.92,0.124999,-7.27493e-06,0.099999
0.93,0.125,-7.5202e-07,0.0999999
0.94,0.125,1.29137e-06,0.1
0.95,0.125,6.94816e-09,0.1
0.96,0.125,-2.06458e-07,0.1
0.97,0.125,1.87233e-08,0.1
0.98,0.125,3.13807e-08,0.1
0.99,0.125,-2.00708e-09,0.1
1,0.125,0,0.1
