x,rho,u,p
0,1,0,1
0.01,1,-3.04136e-11,1
0.02,1,-2.46386e-10,1
0.03,1,-1.46368e-10,1
0.04,1,9.10015e-10,1
0.05,1,1.38182e-09,1
0.06,1,-2.32191e-09,1
0.07,1,-7.55529e-09,1
0.08,1,1.42031e-09,1
0.09,1,2.96193e-08,1
0.1,1,2.58236e-08,1
0.11,1,-7.81341e-08,1
0.12,1,-1.77864e-07,1
0.13,1,6.26771e-08,1
0.14,0.999999,6.72194e-07,0.999999
0.15,0.999999,6.28035e-07,0.999999
0.16,1,-1.3397e-06,1
0.17,1,-3.71676e-06,1
0.18,1,-9.74227e-07,1
0.19,0.999992,9.83475e-06,0.999988
0.2,0.999985,1.81058e-05,0.999979
0.21,0.999998,2.27995e-06,0.999997
0.22,1.00003,-4.04999e-05,1.00005
0.23,1.00005,-6.00559e-05,1.00007
0.24,0.999954,6.18191e-05,0.999922
0.25,0.999527,0.000573767,0.999304
0.26,0.998337,0.00198387,0.997637
0.27,0.995492,0.0053509,0.993673
0.28,0.989019,0.0130396,0.984661
0.29,0.97531,0.0295002,0.965603
0.3,0.953139,0.0565213,0.935004
0.31,0.925041,0.0914733,0.89665
0.32,0.894034,0.131057,0.854852
0.33,0.862131,0.172965,0.812435
0.34,0.830352,0.215969,0.770797
0.35,0.79912,0.259536,0.730495
0.36,0.768601,0.303442,0.691718
0.37,0.738876,0.347566,0.65454
0.38,0.710007,0.391797,0.619002
0.39,0.682057,0.43601,0.585145
0.4,0.655095,0.480055,0.553007
0.41,0.629164,0.523804,0.522593
0.42,0.604239,0.567239,0.493828
0.43,0.580206,0.610496,0.466539
0.44,0.556921,0.653786,0.440534
0.45,0.534321,0.697194,0.415715
0.46,0.512524,0.740482,0.392172
0.47,0.491862,0.782931,0.370197
0.48,0.472847,0.823407,0.350226
0.49,0.455963,0.860651,0.332762
0.5,0.441478,0.892581,0.318342
0.51,0.430165,0.917247,0.307626
0.52,0.424731,0.931601,0.301682
0.53,0.423633,0.936642,0.29917
0.54,0.424137,0.936198,0.299204
0.55,0.424867,0.931778,0.301056
0.56,0.425315,0.925961,0.303486
0.57,0.425785,0.921337,0.305463
0.58,0.426469,0.919693,0.30615
0.59,0.427424,0.921488,0.305646
0.6,0.428312,0.924959,0.304446
0.61,0.42863,0.928274,0.303128
0.62,0.427762,0.930246,0.302284
0.63,0.424576,0.930511,0.302191
0.64,0.416115,0.929575,0.30255
0.65,0.397818,0.929357,0.30263
0.66,0.370063,0.929358,0.302645
0.67,0.337302,0.929015,0.302896
0.68,0.30475,0.928478,0.303051
0.69,0.277921,0.927736,0.302919
0.7,0.261473,0.928349,0.303138
0.71,0.25444,0.929923,0.303558
0.72,0.252133,0.929689,0.303552
0.73,0.252405,0.927913,0.303072
0.74,0.25444,0.925455,0.30236
0.75,0.257744,0.923764,0.301976
0.76,0.261672,0.923674,0.302124
0.77,0.265258,0.923844,0.302338
0.78,0.26749,0.922786,0.302091
0.79,0.267499,0.918034,0.300393
0.8,0.263303,0.897534,0.293537
0.81,0.243942,0.805138,0.264553
0.82,0.183936,0.470262,0.178806
0.83,0.136163,0.101023,0.113895
0.84,0.126535,0.0139227,0.101855
0.85,0.125138,0.0012206,0.100205
0.86,0.124975,-0.000127333,0.0999816
0.87,0.124999,-3.29115e-05,0.0999942
0.88,0.125006,4.49049e-05,0.100006
0.89,0.125,6.08414e-06,0.100001
0.9,0.124999,-6.91911e-06,0.0999991
0.91,0.125,-1.31225e-07,0.1
0.92,0.125,1.16364e-06,0.1
0.93,0.125,-8.21505e-08,0.1
0.94,0.125,-1.77279e-07,0.1
0.95,0.125,3.02067e-08,0.1
0.96,0.125,2.56658e-08,0.1
0.97,0.125,-7.12355e-09,0.1
0.98,0.125,-3.52155e-09,0.1
0.99,0.125,7.7941e-10,0.1
1,0.125,0,0.1
