x,rho,u,p
0,1,0,1
0.01,1,7.47778e-17,1
0.02,1,-2.39037e-16,1
0.03,1,-4.19098e-19,1
0.04,1,4.45948e-15,1
0.05,1,2.52236e-15,1
0.06,1,-2.96525e-14,1
0.07,1,-1.88036e-14,1
0.08,1,1.88584e-13,1
0.09,1,1.35633e-13,1
0.1,1,-1.16529e-12,1
0.11,1,-1.03268e-12,1
0.12,1,6.80918e-12,1
0.13,1,7.77177e-12,1
0.14,1,-3.71942e-11,1
0.15,1,-5.60732e-11,1
0.16,1,1.85787e-10,1
0.17,1,3.79471e-10,1
0.18,1,-8.14215e-10,1
0.19,1,-2.36503e-09,1
0.2,1,2.84104e-09,1
0.21,1,1.33145e-08,1
0.22,1,-5.19552e-09,1
0.23,1,-6.57356e-08,1
0.24,1,-2.46237e-08,1
0.25,1,2.71404e-07,1
0.26,1,3.37846e-07,1
0.27,1,-8.13525e-07,1
0.28,1,-2.12545e-06,1
0.29,0.999999,1.04897e-06,0.999999
0.3,0.999992,9.51572e-06,0.999989
0.31,0.999993,8.73371e-06,0.99999
0.32,1.00001,-1.80448e-05,1.00002
0.33,1.00004,-4.17799e-05,1.00005
0.34,0.999967,5.0855e-05,0.999932
0.35,0.999557,0.000547141,0.999322
0.36,0.998222,0.00212818,0.997453
0.37,0.994571,0.00644343,0.992379
0.38,0.985239,0.0175178,0.979427
0.39,0.962766,0.0446875,0.948277
0.4,0.923679,0.0932114,0.89478
0.41,0.873533,0.157781,0.827567
0.42,0.818962,0.231557,0.756122
0.43,0.76414,0.309817,0.686193
0.44,0.711216,0.389792,0.620539
0.45,0.661243,0.469809,0.560316
0.46,0.614728,0.548688,0.505928
0.47,0.571857,0.625628,0.457242
0.48,0.532712,0.700598,0.413784
0.49,0.497108,0.773918,0.375353
0.5,0.464236,0.840108,0.342675
0.51,0.436645,0.895576,0.317343
0.52,0.424972,0.928817,0.303849
0.53,0.423075,0.941923,0.297162
0.54,0.423702,0.942486,0.296139
0.55,0.423512,0.936726,0.299817
0.56,0.420182,0.925126,0.304643
0.57,0.405087,0.916009,0.306523
0.58,0.375427,0.91981,0.304297
0.59,0.343321,0.92409,0.303295
0.6,0.312869,0.923983,0.303271
0.61,0.285071,0.921173,0.302569
0.62,0.264789,0.922675,0.302152
0.63,0.25461,0.927199,0.302774
0.64,0.249242,0.926632,0.302151
0.65,0.245195,0.914997,0.29751
0.66,0.23851,0.855234,0.276759
0.67,0.203127,0.582847,0.202537
0.68,0.144251,0.164253,0.122763
0.69,0.127424,0.0215984,0.102868
0.7,0.125237,0.00210364,0.100325
0.71,0.124982,-5.12029e-05,0.099993
0.72,0.124994,-6.42787e-05,0.0999899
0.73,0.125006,4.16767e-05,0.100005
0.74,0.125001,1.1098e-05,0.100001
0.75,0.124999,-6.44392e-06,0.0999991
0.76,0.125,-6.77581e-07,0.0999999
0.77,0.125,1.11769e-06,0.1
0.78,0.125,-2.99317e-08,0.1
0.79,0.125,-1.7164e-07,0.1
0.8,0.125,2.69399e-08,0.1
0.81,0.125,2.51022e-08,0.1
0.82,0.125,-7.22751e-09,0.1
0.83,0.125,-3.43946e-09,0.1
0.84,0.125,1.50439e-09,0.1
0.85,0.125,4.39432e-10,0.1
0.86,0.125,-2.74272e-10,0.1
0.87,0.125,-5.11211e-11,0.1
0.88,0.125,4.57669e-11,0.1
0.89,0.125,5.13466e-12,0.1
0.9,0.125,-7.12638e-12,0.1
0.91,0.125,-3.75053e-13,0.1
0.92,0.125,1.04502e-12,0.1
0.93,0.125,-2.90957e-16,0.1
0.94,0.125,-1.44719e-13,0.1
0.95,0.125,7.78611e-15,0.1
0.96,0.125,1.94651e-14,0.1
0.97,0.125,-1.70742e-15,0.1
0.98,0.125,-2.37402e-15,0.1
0.99,0.125,4.64609e-17,0.1
1,0.125,0,0.1
