x,rho,u,p
0,1,0,1
0.01,1,-1.14493e-10,1
0.02,1,-2.70304e-10,1
0.03,1,4.30021e-10,1
0.04,1,1.58212e-09,1
0.05,1,-2.79513e-10,1
0.06,1,-6.38447e-09,1
0.07,1,-5.20849e-09,1
0.08,1,1.84746e-08,1
0.09,1,3.83571e-08,1
0.1,1,-2.45915e-08,1
0.11,1,-1.61791e-07,1
0.12,1,-1.02098e-07,1
0.13,1,4.21481e-07,1
0.14,0.999999,8.5495e-07,0.999999
0.15,1,-2.57246e-07,1
0.16,1,-2.99884e-06,1
0.17,1,-3.27066e-06,1
0.18,0.999996,4.40533e-06,0.999995
0.19,0.999986,1.63533e-05,0.999981
0.2,0.999989,1.37877e-05,0.999984
0.21,1.00002,-1.96253e-05,1.00002
0.22,1.00005,-6.05726e-05,1.00007
0.23,1.00002,-2.48341e-05,1.00003
0.24,0.999789,0.000260419,0.999678
0.25,0.999034,0.00115778,0.998612
0.26,0.997138,0.00340233,0.995967
0.27,0.992788,0.00855497,0.98991
0.28,0.983072,0.0201547,0.976384
0.29,0.965086,0.0419038,0.951454
0.3,0.939925,0.0728537,0.91691
0.31,0.910632,0.109733,0.877156
0.32,0.879665,0.149782,0.835671
0.33,0.848433,0.191346,0.794409
0.34,0.817569,0.233642,0.754226
0.35,0.787321,0.276351,0.715431
0.36,0.757792,0.319327,0.678131
0.37,0.729045,0.36247,0.642375
0.38,0.701135,0.405678,0.608197
0.39,0.674123,0.448825,0.575634
0.4,0.648066,0.491774,0.544715
0.41,0.622992,0.53443,0.515428
0.42,0.598853,0.576812,0.487675
0.43,0.575533,0.619072,0.461286
0.44,0.552908,0.661396,0.436094
0.45,0.530942,0.703818,0.412035
0.46,0.50977,0.746053,0.389226
0.47,0.489722,0.787385,0.36796
0.48,0.471243,0.826803,0.34859
0.49,0.454856,0.8632,0.331583
0.5,0.440918,0.89419,0.31766
0.51,0.429747,0.917967,0.307249
0.52,0.424376,0.931781,0.301663
0.53,0.423451,0.936499,0.299348
0.54,0.424282,0.935868,0.299338
0.55,0.42552,0.931673,0.301154
0.56,0.426217,0.92589,0.303549
0.57,0.426323,0.921363,0.305489
0.58,0.426247,0.919753,0.306096
0.59,0.426546,0.921387,0.305472
0.6,0.427288,0.924776,0.304298
0.61,0.427986,0.928159,0.303084
0.62,0.427967,0.930239,0.302278
0.63,0.426287,0.930681,0.30213
0.64,0.420778,0.929736,0.302476
0.65,0.406968,0.929109,0.302746
0.66,0.382645,0.929188,0.302695
0.67,0.351298,0.928911,0.302863
0.68,0.317947,0.928615,0.303077
0.69,0.28802,0.927982,0.302954
0.7,0.266828,0.927401,0.302837
0.71,0.256458,0.92895,0.303274
0.72,0.25275,0.930022,0.303657
0.73,0.252239,0.929501,0.303617
0.74,0.253686,0.927576,0.303137
0.75,0.256471,0.925152,0.302467
0.76,0.260081,0.923586,0.302103
0.77,0.263849,0.923496,0.302197
0.78,0.266869,0.923517,0.302278
0.79,0.268278,0.922099,0.301869
0.8,0.267194,0.915824,0.29959
0.81,0.260794,0.887435,0.290372
0.82,0.233628,0.756139,0.250371
0.83,0.16937,0.374852,0.159396
0.84,0.132186,0.065983,0.108954
0.85,0.125965,0.00880398,0.101182
0.86,0.125066,0.000612991,0.100109
0.87,0.124976,-0.000151117,0.0999781
0.88,0.125003,2.2976e-06,0.0999992
0.89,0.125005,3.94829e-05,0.100005
0.9,0.125,-4.2595e-07,0.0999999
0.91,0.124999,-5.69219e-06,0.0999992
0.92,0.125,7.48166e-07,0.1
0.93,0.125,8.71646e-07,0.1
0.94,0.125,-1.97927e-07,0.1
0.95,0.125,-1.20037e-07,0.1
0.96,0.125,4.33842e-08,0.1
0.97,0.125,1.52396e-08,0.1
0.98,0.125,-7.92899e-09,0.1
0.99,0.125,-1.76306e-09,0.1
1,0.125,0,0.1
