x,rho,u,p
0,1,0,1
0.01,1,-2.44122e-12,1
0.02,1,-5.77941e-12,1
0.03,1,1.25436e-11,1
0.04,1,3.78986e-11,1
0.05,1,-3.36035e-11,1
0.06,1,-1.95361e-10,1
0.07,1,8.19006e-12,1
0.08,1,8.6118e-10,1
0.09,1,6.44187e-10,1
0.1,1,-3.09901e-09,1
0.11,1,-5.31373e-09,1
0.12,1,7.81103e-09,1
0.13,1,2.83107e-08,1
0.14,1,-2.98912e-09,1
0.15,1,-1.10408e-07,1
0.16,1,-1.04062e-07,1
0.17,1,2.87285e-07,1
0.18,0.999999,6.93763e-07,0.999999
0.19,1,-1.69869e-07,1
0.2,1,-2.52496e-06,1
0.21,1,-2.63031e-06,1
0.22,0.999996,4.65891e-06,0.999994
0.23,0.999987,1.50919e-05,0.999982
0.24,0.999992,9.42307e-06,0.999989
0.25,1.00002,-2.54937e-05,1.00003
0.26,1.00005,-5.62083e-05,1.00007
0.27,0.99999,1.94882e-05,0.999974
0.28,0.999654,0.000424135,0.999479
0.29,0.998633,0.00163529,0.998045
0.3,0.996065,0.00467385,0.994468
0.31,0.990049,0.0118094,0.986096
0.32,0.976496,0.02806,0.967253
0.33,0.952716,0.0570447,0.934418
0.34,0.921151,0.0963791,0.891374
0.35,0.885624,0.141972,0.843619
0.36,0.848834,0.190782,0.794948
0.37,0.812195,0.241115,0.747302
0.38,0.776318,0.292195,0.701472
0.39,0.741453,0.343673,0.657743
0.4,0.707735,0.395329,0.616232
0.41,0.67528,0.446944,0.577016
0.42,0.644202,0.498258,0.540169
0.43,0.614565,0.54906,0.505694
0.44,0.586271,0.599417,0.473399
0.45,0.559065,0.649742,0.442909
0.46,0.53278,0.700298,0.413984
0.47,0.507639,0.750507,0.386873
0.48,0.484214,0.798955,0.362218
0.49,0.463297,0.843572,0.340664
0.5,0.446251,0.881819,0.323071
0.51,0.434329,0.911389,0.310205
0.52,0.426796,0.930233,0.301776
0.53,0.421663,0.937293,0.298352
0.54,0.419416,0.937376,0.298892
0.55,0.420687,0.933093,0.3009
0.56,0.424422,0.927621,0.303463
0.57,0.428698,0.922629,0.30574
0.58,0.431655,0.920176,0.306884
0.59,0.431869,0.921375,0.306181
0.6,0.428755,0.925035,0.30427
0.61,0.421745,0.928217,0.302959
0.62,0.40802,0.929199,0.302733
0.63,0.384521,0.92963,0.302732
0.64,0.353581,0.930426,0.302532
0.65,0.320316,0.93069,0.302497
0.66,0.290122,0.930229,0.302731
0.67,0.268149,0.929203,0.30296
0.68,0.256422,0.926687,0.302493
0.69,0.251818,0.924227,0.301721
0.7,0.251114,0.923931,0.301604
0.71,0.252784,0.924919,0.301906
0.72,0.255883,0.925821,0.302212
0.73,0.259415,0.925265,0.302097
0.74,0.262185,0.921232,0.300833
0.75,0.262693,0.907896,0.295859
0.76,0.254645,0.847927,0.276923
0.77,0.208667,0.594031,0.206806
0.78,0.145977,0.181122,0.125598
0.79,0.12784,0.025407,0.103387
0.8,0.125306,0.00273363,0.100407
0.81,0.124987,-2.34497e-07,0.100001
0.82,0.124991,-8.77726e-05,0.0999866
0.83,0.125006,4.22318e-05,0.100005
0.84,0.125002,1.74622e-05,0.100002
0.85,0.124999,-6.97027e-06,0.0999991
0.86,0.125,-1.82914e-06,0.0999998
0.87,0.125,1.3424e-06,0.1
0.88,0.125,1.74323e-07,0.1
0.89,0.125,-2.24929e-07,0.1
0.9,0.125,-6.05269e-09,0.1
0.91,0.125,3.55286e-08,0.1
0.92,0.125,-2.28759e-09,0.1
0.93,0.125,-5.18241e-09,0.1
0.94,0.125,8.32344e-10,0.1
0.95,0.125,6.89415e-10,0.1
0.96,0.125,-1.93732e-10,0.1
0.97,0.125,-7.99448e-11,0.1
0.98,0.125,3.60844e-11,0.1
0.99,0.125,7.83807e-12,0.1
1,0.125,0,0.1
