x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,0,1
0.06,1,0,1
0.07,1,0,1
0.08,1,0,1
0.09,1,0,1
0.1,1,-5.19012e-18,1
0.11,1,4.75279e-16,1
0.12,1,-7.35841e-16,1
0.13,1,-5.88342e-15,1
0.14,1,8.75246e-15,1
0.15,1,4.78606e-14,1
0.16,1,-9.44245e-14,1
0.17,1,-3.55587e-13,1
0.18,1,8.97391e-13,1
0.19,1,2.52426e-12,1
0.2,1,-7.58527e-12,1
0.21,1,-1.73377e-11,1
0.22,1,5.82735e-11,1
0.23,1,1.17455e-10,1
0.24,1,-4.0934e-10,1
0.25,1,-7.95378e-10,1
0.26,1,2.62098e-09,1
0.27,1,5.39782e-09,1
0.28,1,-1.50204e-08,1
0.29,1,-3.59825e-08,1
0.3,1,7.46167e-08,1
0.31,1,2.31169e-07,1
0.32,1,-2.81359e-07,1
0.33,1,-1.32424e-06,1
0.34,0.999999,6.20633e-07,0.999999
0.35,0.999994,7.07933e-06,0.999992
0.36,0.999995,4.52495e-06,0.999995
0.37,1.00001,-2.06183e-05,1.00003
0.38,1.00003,-2.21968e-05,1.00003
0.39,0.999872,0.000170446,0.999768
0.4,0.999125,0.00106772,0.998695
0.41,0.996585,0.00406073,0.995169
0.42,0.988998,0.0129901,0.984685
0.43,0.967251,0.0390793,0.954581
0.44,0.918467,0.0998787,0.887661
0.45,0.846641,0.193759,0.792059
0.46,0.764986,0.308072,0.687516
0.47,0.684249,0.431362,0.588549
0.48,0.611452,0.554238,0.5033
0.49,0.548221,0.668631,0.432338
0.5,0.49541,0.771632,0.374366
0.51,0.4572,0.860194,0.331977
0.52,0.430406,0.924102,0.304844
0.53,0.406615,0.954294,0.292886
0.54,0.377783,0.943394,0.293902
0.55,0.35203,0.929609,0.299138
0.56,0.332178,0.922838,0.304149
0.57,0.307846,0.923871,0.307483
0.58,0.277765,0.927876,0.308889
0.59,0.246862,0.9012,0.300666
0.6,0.206636,0.724099,0.246301
0.61,0.153596,0.290877,0.145732
0.62,0.129276,0.0425916,0.105821
0.63,0.125515,0.00491061,0.100685
0.64,0.125012,0.000191178,0.100035
0.65,0.124985,-0.000121227,0.0999821
0.66,0.125006,3.32251e-05,0.100004
0.67,0.125003,2.62341e-05,0.100003
0.68,0.124999,-5.91948e-06,0.0999992
0.69,0.125,-3.3699e-06,0.0999996
0.7,0.125,1.29306e-06,0.1
0.71,0.125,4.51724e-07,0.1
0.72,0.125,-2.23018e-07,0.1
0.73,0.125,-5.33842e-08,0.1
0.74,0.125,3.5316e-08,0.1
0.75,0.125,5.59219e-09,0.1
0.76,0.125,-5.13066e-09,0.1
0.77,0.125,-4.6122e-10,0.1
0.78,0.125,6.9221e-10,0.1
0.79,0.125,1.82101e-11,0.1
0.8,0.125,-8.66066e-11,0.1
0.81,0.125,3.21194e-12,0.1
0.82,0.125,1e-11,0.1
0.83,0.125,-1.04389e-12,0.1
0.84,0.125,-1.05344e-12,0.1
0.85,0.125,1.91682e-13,0.1
0.86,0.125,9.9132e-14,0.1
0.87,0.125,-2.81365e-14,0.1
0.88,0.125,-8.27229e-15,0.1
0.89,0.125,3.39841e-15,0.1
0.9,0.125,6.31062e-16,0.1
0.91,0.125,-2.27137e-16,0.1
0.92,0.125,4.05123e-17,0.1
0.93,0.125,2.01771e-17,0.1
0.94,0.125,0,0.1
0.95,0.125,0,0.1
0.96,0.125,0,0.1
0.97,0.125,0,0.1
0.98,0.125,-1.8202e-16,0.1
0.99,0.125,-1.58131e-16,0.1
1,0.125,0,0.1
