x,rho,u,p
0,1,0,1
0.01,1,8.12313e-16,1
0.02,1,8.66092e-15,1
0.03,1,-8.60752e-16,1
0.04,1,-5.56295e-14,1
0.05,1,-4.30916e-15,1
0.06,1,3.33806e-13,1
0.07,1,1.00188e-13,1
0.08,1,-1.92434e-12,1
0.09,1,-1.14773e-12,1
0.1,1,1.04396e-11,1
0.11,1,1.01602e-11,1
0.12,1,-5.23781e-11,1
0.13,1,-7.68909e-11,1
0.14,1,2.35317e-10,1
0.15,1,5.12402e-10,1
0.16,1,-8.85851e-10,1
0.17,1,-3.02111e-09,1
0.18,1,2.28171e-09,1
0.19,1,1.55826e-08,1
0.2,1,1.0064e-09,1
0.21,1,-6.80036e-08,1
0.22,1,-6.01582e-08,1
0.23,1,2.32577e-07,1
0.24,1,4.61924e-07,0.999999
0.25,1,-4.60178e-07,1
0.26,1,-2.23299e-06,1
0.27,1,-6.92449e-07,1
0.28,0.999994,7.46279e-06,0.999991
0.29,0.99999,1.25051e-05,0.999985
0.3,1,-5.98616e-06,1.00001
0.31,1.00003,-4.09197e-05,1.00005
0.32,1.00002,-1.58885e-05,1.00002
0.33,0.999795,0.000257868,0.999673
0.34,0.998978,0.00123324,0.998512
0.35,0.996686,0.00394297,0.995322
0.36,0.990889,0.0108013,0.987268
0.37,0.976613,0.0278874,0.967436
0.38,0.947967,0.062898,0.9279
0.39,0.90691,0.114479,0.872142
0.4,0.859404,0.176534,0.808883
0.41,0.809995,0.24411,0.744521
0.42,0.761172,0.314237,0.682429
0.43,0.714106,0.38534,0.624059
0.44,0.66939,0.456467,0.570003
0.45,0.627371,0.526856,0.520499
0.46,0.588156,0.596001,0.475529
0.47,0.551479,0.664007,0.434628
0.48,0.51704,0.731282,0.396963
0.49,0.486086,0.797041,0.363329
0.5,0.459625,0.854164,0.336418
0.51,0.43497,0.899909,0.314866
0.52,0.422566,0.929162,0.303581
0.53,0.4209,0.940717,0.298504
0.54,0.423193,0.94142,0.297043
0.55,0.425981,0.935716,0.299353
0.56,0.4271,0.928122,0.30361
0.57,0.424274,0.921213,0.306981
0.58,0.410766,0.919058,0.306918
0.59,0.382591,0.921971,0.303888
0.6,0.34992,0.923011,0.302746
0.61,0.318379,0.92365,0.30316
0.62,0.289651,0.923782,0.30269
0.63,0.266845,0.924004,0.301293
0.64,0.255171,0.927543,0.301264
0.65,0.250931,0.929026,0.301864
0.66,0.249286,0.927405,0.301601
0.67,0.248716,0.918454,0.298666
0.68,0.247292,0.878687,0.285351
0.69,0.225166,0.692548,0.230895
0.7,0.159339,0.280263,0.14117
0.71,0.129709,0.0417895,0.10557
0.72,0.125547,0.00488429,0.100678
0.73,0.125013,0.000199967,0.100036
0.74,0.124984,-0.000123557,0.0999818
0.75,0.125005,2.94857e-05,0.100003
0.76,0.125003,2.57782e-05,0.100003
0.77,0.124999,-5.01335e-06,0.0999993
0.78,0.125,-2.98656e-06,0.0999996
0.79,0.125,1.16255e-06,0.1
0.8,0.125,3.28354e-07,0.1
0.81,0.125,-2.11934e-07,0.1
0.82,0.125,-2.24326e-08,0.1
0.83,0.125,3.60373e-08,0.1
0.84,0.125,-1.17868e-09,0.1
0.85,0.125,-5.69874e-09,0.1
0.86,0.125,9.01286e-10,0.1
0.87,0.125,8.49459e-10,0.1
0.88,0.125,-2.40158e-10,0.1
0.89,0.125,-1.19225e-10,0.1
0.9,0.125,4.99329e-11,0.1
0.91,0.125,1.56582e-11,0.1
0.92,0.125,-9.13735e-12,0.1
0.93,0.125,-1.89274e-12,0.1
0.94,0.125,1.53516e-12,0.1
0.95,0.125,2.02852e-13,0.1
0.96,0.125,-2.41145e-13,0.1
0.97,0.125,-1.67614e-14,0.1
0.98,0.125,3.52625e-14,0.1
0.99,0.125,2.49368e-15,0.1
1,0.125,0,0.1
