x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,4.99225e-18,1
0.04,1,6.00314e-17,1
0.05,1,-1.94945e-16,1
0.06,1,3.64484e-16,1
0.07,1,2.74518e-15,1
0.08,1,-2.88437e-15,1
0.09,1,-2.10659e-14,1
0.1,1,2.20335e-14,1
0.11,1,1.4632e-13,1
0.12,1,-1.66915e-13,1
0.13,1,-9.98234e-13,1
0.14,1,1.11663e-12,1
0.15,1,6.61617e-12,1
0.16,1,-6.59218e-12,1
0.17,1,-4.24893e-11,1
0.18,1,3.30171e-11,1
0.19,1,2.62499e-10,1
0.2,1,-1.22858e-10,1
0.21,1,-1.53952e-09,1
0.22,1,1.20558e-10,1
0.23,1,8.40438e-09,1
0.24,1,3.32402e-09,1
0.25,1,-4.13417e-08,1
0.26,1,-4.05111e-08,1
0.27,1,1.74172e-07,1
0.28,1,3.13941e-07,1
0.29,1,-5.40401e-07,1
0.3,1,-1.80317e-06,1
0.31,0.999999,7.25554e-07,0.999999
0.32,0.999993,8.39956e-06,0.99999
0.33,0.999994,7.4229e-06,0.999991
0.34,1.00001,-1.84377e-05,1.00002
0.35,1.00003,-3.63888e-05,1.00005
0.36,0.999944,8.06177e-05,0.999891
0.37,0.999453,0.000674691,0.999167
0.38,0.997833,0.00258947,0.996905
0.39,0.993269,0.00797715,0.990573
0.4,0.981155,0.0223803,0.973776
0.41,0.951946,0.0579466,0.933386
0.42,0.903382,0.119024,0.867379
0.43,0.843378,0.198046,0.787885
0.44,0.779781,0.286966,0.705988
0.45,0.717337,0.380195,0.628082
0.46,0.658581,0.474109,0.557233
0.47,0.604762,0.566157,0.494548
0.48,0.556314,0.654633,0.439998
0.49,0.512938,0.738595,0.393132
0.5,0.473662,0.817514,0.353154
0.51,0.443141,0.887035,0.322391
0.52,0.428736,0.929392,0.302864
0.53,0.42288,0.942677,0.29501
0.54,0.417973,0.942958,0.295535
0.55,0.410218,0.933356,0.300216
0.56,0.391334,0.92149,0.304576
0.57,0.361874,0.920274,0.305663
0.58,0.330899,0.92184,0.303816
0.59,0.301441,0.92096,0.302463
0.6,0.276728,0.924682,0.302938
0.61,0.260568,0.926722,0.304274
0.62,0.249517,0.919594,0.303284
0.63,0.237978,0.883069,0.289618
0.64,0.210281,0.689765,0.230068
0.65,0.153331,0.259966,0.138403
0.66,0.128899,0.0365631,0.104906
0.67,0.125438,0.00403535,0.100572
0.68,0.125003,0.000119564,0.100022
0.69,0.124987,-0.00010598,0.0999842
0.7,0.125006,3.52907e-05,0.100004
0.71,0.125002,2.06083e-05,0.100003
0.72,0.124999,-6.22165e-06,0.0999992
0.73,0.125,-2.13119e-06,0.0999997
0.74,0.125,1.33823e-06,0.1
0.75,0.125,2.04832e-07,0.1
0.76,0.125,-2.39335e-07,0.1
0.77,0.125,-9.79036e-09,0.1
0.78,0.125,3.99957e-08,0.1
0.79,0.125,-1.52284e-09,0.1
0.8,0.125,-6.21472e-09,0.1
0.81,0.125,6.37756e-10,0.1
0.82,0.125,9.0622e-10,0.1
0.83,0.125,-1.46142e-10,0.1
0.84,0.125,-1.23964e-10,0.1
0.85,0.125,2.74118e-11,0.1
0.86,0.125,1.58641e-11,0.1
0.87,0.125,-4.58052e-12,0.1
0.88,0.125,-1.88456e-12,0.1
0.89,0.125,7.0289e-13,0.1
0.9,0.125,2.04137e-13,0.1
0.91,0.125,-1.00724e-13,0.1
0.92,0.125,-1.94205e-14,0.1
0.93,0.125,1.3772e-14,0.1
0.94,0.125,1.88215e-15,0.1
0.95,0.125,-1.34474e-15,0.1
0.96,0.125,-9.66975e-18,0.1
0.97,0.125,1.34919e-16,0.1
0.98,0.125,-1.92028e-16,0.1
0.99,0.125,-1.58133e-16,0.1
1,0.125,0,0.1
