x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,0,1
0.06,1,0,1
0.07,1,0,1
0.08,1,-8.04456e-17,1
0.09,1,3.9692e-16,1
0.1,1,9.65304e-16,1
0.11,1,-4.55481e-15,1
0.12,1,-8.45522e-15,1
0.13,1,3.83962e-14,1
0.14,1,5.46245e-14,1
0.15,1,-3.13989e-13,1
0.16,1,-3.36435e-13,1
0.17,1,2.41502e-12,1
0.18,1,2.07873e-12,1
0.19,1,-1.74319e-11,1
0.2,1,-1.3428e-11,1
0.21,1,1.18328e-10,1
0.22,1,9.39341e-11,1
0.23,1,-7.5224e-10,1
0.24,1,-7.02101e-10,1
0.25,1,4.43211e-09,1
0.26,1,5.33661e-09,1
0.27,1,-2.36314e-08,1
0.28,1,-3.8765e-08,1
0.29,1,1.09672e-07,1
0.3,1,2.60362e-07,1
0.31,1,-3.87925e-07,1
0.32,1,-1.4948e-06,1
0.33,0.999999,7.67904e-07,0.999999
0.34,0.999994,7.67667e-06,0.999991
0.35,0.999995,5.25163e-06,0.999994
0.36,1.00001,-2.06281e-05,1.00003
0.37,1.00003,-2.72731e-05,1.00004
0.38,0.999896,0.000141125,0.999809
0.39,0.999239,0.000932545,0.998857
0.4,0.997047,0.00351708,0.99581
0.41,0.990666,0.011036,0.986978
0.42,0.972897,0.0322728,0.962365
0.43,0.931865,0.0829205,0.905903
0.44,0.8691,0.163705,0.821644
0.45,0.79589,0.263911,0.726513
0.46,0.721368,0.373734,0.633199
0.47,0.651149,0.485552,0.548789
0.48,0.588489,0.594507,0.476646
0.49,0.534145,0.697212,0.416805
0.5,0.487353,0.790556,0.366796
0.51,0.451872,0.869439,0.32816
0.52,0.430111,0.922462,0.303277
0.53,0.415901,0.947492,0.293645
0.54,0.399408,0.949555,0.295017
0.55,0.374529,0.932699,0.299956
0.56,0.348302,0.919364,0.303472
0.57,0.323325,0.917162,0.304843
0.58,0.29618,0.924798,0.305384
0.59,0.270689,0.93039,0.306285
0.6,0.248958,0.912195,0.302322
0.61,0.221597,0.808826,0.269179
0.62,0.170789,0.431705,0.172338
0.63,0.133094,0.0784941,0.110827
0.64,0.126051,0.00996385,0.101336
0.65,0.125075,0.000693709,0.100124
0.66,0.124977,-0.000141708,0.0999795
0.67,0.125003,1.24605e-06,0.0999991
0.68,0.125005,3.80189e-05,0.100005
0.69,0.125,-9.63154e-07,0.0999999
0.7,0.124999,-5.4822e-06,0.0999993
0.71,0.125,8.3439e-07,0.1
0.72,0.125,8.43161e-07,0.1
0.73,0.125,-1.94774e-07,0.1
0.74,0.125,-1.17633e-07,0.1
0.75,0.125,3.75774e-08,0.1
0.76,0.125,1.54199e-08,0.1
0.77,0.125,-6.3467e-09,0.1
0.78,0.125,-1.84787e-09,0.1
0.79,0.125,9.81662e-10,0.1
0.8,0.125,1.97689e-10,0.1
0.81,0.125,-1.40833e-10,0.1
0.82,0.125,-1.77224e-11,0.1
0.83,0.125,1.88463e-11,0.1
0.84,0.125,1.07942e-12,0.1
0.85,0.125,-2.35091e-12,0.1
0.86,0.125,2.08552e-14,0.1
0.87,0.125,2.72019e-13,0.1
0.88,0.125,-2.12429e-14,0.1
0.89,0.125,-2.92433e-14,0.1
0.9,0.125,4.3585e-15,0.1
0.91,0.125,2.91862e-15,0.1
0.92,0.125,-3.91982e-16,0.1
0.93,0.125,-4.51335e-17,0.1
0.94,0.125,9.04976e-17,0.1
0.95,0.125,0,0.1
0.96,0.125,0,0.1
0.97,0.125,0,0.1
0.98,0.125,-1.8202e-16,0.1
0.99,0.125,-1.58131e-16,0.1
1,0.125,0,0.1
