x,rho,u,p
0,1,0,1
0.01,1,2.2635e-11,1
0.02,1,2.7012e-11,1
0.03,1,-1.36249e-10,1
0.04,1,-2.4677e-10,1
0.05,1,3.8308e-10,1
0.06,1,1.34626e-09,1
0.07,1,-3.86506e-10,1
0.08,1,-5.72751e-09,1
0.09,1,-3.84275e-09,1
0.1,1,1.82899e-08,1
0.11,1,3.28254e-08,1
0.12,1,-3.33533e-08,1
0.13,1,-1.54358e-07,1
0.14,1,-5.40853e-08,1
0.15,1,4.70809e-07,0.999999
0.16,0.999999,7.47283e-07,0.999999
0.17,1,-6.16488e-07,1
0.18,1,-3.17572e-06,1
0.19,1,-2.27281e-06,1
0.2,0.999994,6.66614e-06,0.999992
0.21,0.999986,1.69281e-05,0.99998
0.22,0.999993,7.91429e-06,0.999991
0.23,1.00002,-3.05514e-05,1.00004
0.24,1.00005,-6.01807e-05,1.00007
0.25,0.999985,2.38316e-05,0.999969
0.26,0.999637,0.000443122,0.999458
0.27,0.99861,0.00166128,0.998016
0.28,0.996086,0.00464805,0.9945
0.29,0.990279,0.0115378,0.986415
0.3,0.977501,0.0268531,0.968645
0.31,0.955597,0.053504,0.938379
0.32,0.92682,0.0892346,0.899065
0.33,0.894509,0.130438,0.85549
0.34,0.861015,0.174448,0.810965
0.35,0.827575,0.219783,0.767192
0.36,0.794717,0.265782,0.724865
0.37,0.76265,0.312162,0.684229
0.38,0.731474,0.35877,0.645375
0.39,0.701267,0.405469,0.608356
0.4,0.672109,0.452096,0.573226
0.41,0.64408,0.498467,0.540026
0.42,0.617212,0.544459,0.508739
0.43,0.591423,0.590131,0.47922
0.44,0.566535,0.635728,0.451226
0.45,0.542423,0.681457,0.424571
0.46,0.519152,0.727188,0.399278
0.47,0.497027,0.772254,0.375613
0.48,0.476607,0.815411,0.354116
0.49,0.458465,0.854821,0.335475
0.5,0.442875,0.888799,0.319953
0.51,0.43143,0.915204,0.308528
0.52,0.425762,0.930938,0.301808
0.53,0.423728,0.937406,0.298747
0.54,0.423016,0.936706,0.29886
0.55,0.422817,0.931928,0.300877
0.56,0.423686,0.926198,0.303465
0.57,0.42573,0.921633,0.305474
0.58,0.428069,0.920018,0.306418
0.59,0.429714,0.921699,0.306094
0.6,0.430034,0.925193,0.304577
0.61,0.428712,0.928401,0.303021
0.62,0.425112,0.930056,0.30233
0.63,0.416861,0.929835,0.302395
0.64,0.399471,0.929605,0.302524
0.65,0.372417,0.92994,0.302483
0.66,0.339953,0.929758,0.302665
0.67,0.307265,0.929036,0.302903
0.68,0.279913,0.928417,0.303093
0.69,0.262638,0.929159,0.303409
0.7,0.254727,0.929425,0.303485
0.71,0.251807,0.927864,0.302932
0.72,0.25175,0.925501,0.302077
0.73,0.253808,0.924108,0.301688
0.74,0.257347,0.924293,0.30192
0.75,0.261398,0.924685,0.302279
0.76,0.264778,0.923941,0.302232
0.77,0.266432,0.920211,0.301086
0.78,0.26496,0.906494,0.296272
0.79,0.253491,0.845999,0.276889
0.8,0.204743,0.588122,0.205593
0.81,0.144753,0.175264,0.124852
0.82,0.127722,0.024626,0.103288
0.83,0.125294,0.00264216,0.100396
0.84,0.124986,-9.0868e-06,0.0999999
0.85,0.124991,-8.58547e-05,0.0999869
0.86,0.125006,4.2941e-05,0.100006
0.87,0.125002,1.71712e-05,0.100002
0.88,0.124999,-7.10366e-06,0.0999991
0.89,0.125,-1.79398e-06,0.0999998
0.9,0.125,1.37151e-06,0.1
0.91,0.125,1.68336e-07,0.1
0.92,0.125,-2.32572e-07,0.1
0.93,0.125,-4.64367e-09,0.1
0.94,0.125,3.75296e-08,0.1
0.95,0.125,-2.63218e-09,0.1
0.96,0.125,-5.66916e-09,0.1
0.97,0.125,9.02119e-10,0.1
0.98,0.125,8.01143e-10,0.1
0.99,0.125,-9.60886e-11,0.1
1,0.125,0,0.1
