x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,0,1
0.06,1,0,1
0.07,1,-1.0014e-17,1
0.08,1,-6.04225e-17,1
0.09,1,7.72535e-16,1
0.1,1,5.09595e-16,1
0.11,1,-7.69997e-15,1
0.12,1,-3.64261e-15,1
0.13,1,6.09734e-14,1
0.14,1,1.03889e-14,1
0.15,1,-4.68384e-13,1
0.16,1,2.44937e-14,1
0.17,1,3.4334e-12,1
0.18,1,-5.88827e-13,1
0.19,1,-2.39901e-11,1
0.2,1,4.59575e-12,1
0.21,1,1.59965e-10,1
0.22,1,-1.73183e-11,1
0.23,1,-1.01355e-09,1
0.24,1,-8.13647e-11,1
0.25,1,6.04162e-09,1
0.26,1,2.29319e-09,1
0.27,1,-3.31646e-08,1
0.28,1,-2.64264e-08,1
0.29,1,1.62667e-07,1
0.3,1,2.27536e-07,1
0.31,1,-6.49505e-07,1
0.32,1,-1.50778e-06,1
0.33,0.999998,1.89878e-06,0.999998
0.34,0.999993,8.73154e-06,0.99999
0.35,0.999997,2.22574e-06,0.999998
0.36,1.00002,-2.61297e-05,1.00003
0.37,1.00002,-1.79965e-05,1.00002
0.38,0.999837,0.000212654,0.999718
0.39,0.99902,0.0011901,0.998553
0.4,0.996401,0.00428097,0.994914
0.41,0.988926,0.0130937,0.98457
0.42,0.968326,0.0378193,0.956031
0.43,0.923971,0.0928649,0.89516
0.44,0.859879,0.175923,0.809491
0.45,0.787223,0.276263,0.715466
0.46,0.714246,0.384784,0.624442
0.47,0.645846,0.494513,0.542496
0.48,0.584799,0.601079,0.472401
0.49,0.531768,0.701756,0.414163
0.5,0.485987,0.793665,0.36548
0.51,0.451021,0.871454,0.327632
0.52,0.43,0.923013,0.302947
0.53,0.416908,0.946181,0.293668
0.54,0.402299,0.949056,0.295237
0.55,0.378988,0.933523,0.300218
0.56,0.352081,0.919766,0.30365
0.57,0.326232,0.916627,0.304584
0.58,0.299107,0.923522,0.30476
0.59,0.273759,0.930039,0.305809
0.6,0.252894,0.919624,0.304209
0.61,0.229761,0.851479,0.282465
0.62,0.18521,0.547238,0.197589
0.63,0.138548,0.131801,0.118587
0.64,0.126786,0.0169048,0.10226
0.65,0.125164,0.00148925,0.100243
0.66,0.124978,-0.000100133,0.0999855
0.67,0.124998,-3.86424e-05,0.0999934
0.68,0.125006,4.35014e-05,0.100006
0.69,0.125,6.17549e-06,0.100001
0.7,0.124999,-6.85632e-06,0.0999991
0.71,0.125,-9.84311e-08,0.1
0.72,0.125,1.16878e-06,0.1
0.73,0.125,-7.45909e-08,0.1
0.74,0.125,-1.78547e-07,0.1
0.75,0.125,2.38897e-08,0.1
0.76,0.125,2.57161e-08,0.1
0.77,0.125,-5.01943e-09,0.1
0.78,0.125,-3.44082e-09,0.1
0.79,0.125,8.95468e-10,0.1
0.8,0.125,4.26335e-10,0.1
0.81,0.125,-1.4358e-10,0.1
0.82,0.125,-4.82249e-11,0.1
0.83,0.125,2.11832e-11,0.1
0.84,0.125,4.84996e-12,0.1
0.85,0.125,-2.89941e-12,0.1
0.86,0.125,-4.06971e-13,0.1
0.87,0.125,3.6872e-13,0.1
0.88,0.125,2.25073e-14,0.1
0.89,0.125,-4.38074e-14,0.1
0.9,0.125,4.4227e-16,0.1
0.91,0.125,4.83176e-15,0.1
0.92,0.125,-1.16552e-16,0.1
0.93,0.125,-2.15407e-16,0.1
0.94,0.125,1.30565e-16,0.1
0.95,0.125,5.00699e-18,0.1
0.96,0.125,0,0.1
0.97,0.125,0,0.1
0.98,0.125,-1.8202e-16,0.1
0.99,0.125,-1.58131e-16,0.1
1,0.125,0,0.1
