x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,0,1
0.06,1,0,1
0.07,1,0,1
0.08,1,0,1
0.09,1,0,1
0.1,1,0,1
0.11,1,0,1
0.12,1,0,1
0.13,1,0,1
0.14,1,0,1
0.15,1,0,1
0.16,1,0,1
0.17,1,0,1
0.18,1,0,1
0.19,1,0,1
0.2,1,0,1
0.21,1,0,1
0.22,1,-1.59855e-17,1
0.23,1,4.68285e-16,1
0.24,1,-8.03368e-16,1
0.25,1,-7.26736e-15,1
0.26,1,3.09637e-14,1
0.27,1,5.20572e-14,1
0.28,1,-6.07996e-13,1
0.29,1,4.28189e-13,1
0.3,1,8.21895e-12,1
0.31,1,-2.07147e-11,1
0.32,1,-7.76211e-11,1
0.33,1,3.90066e-10,1
0.34,1,4.22257e-10,1
0.35,1,-5.14541e-09,1
0.36,1,1.28589e-09,1
0.37,1,5.4603e-08,1
0.38,1,-5.70771e-08,1
0.39,1,-4.58138e-07,1
0.4,1,8.91769e-07,0.999999
0.41,0.999996,4.0184e-06,0.999995
0.42,1,-4.76802e-06,1.00001
0.43,1.00002,-1.62865e-05,1.00002
0.44,0.999912,0.000114784,0.999823
0.45,0.999052,0.001131,0.998631
0.46,0.994492,0.00637235,0.992441
0.47,0.974379,0.029892,0.965091
0.48,0.902348,0.120124,0.867123
0.49,0.764115,0.303202,0.693731
0.5,0.595044,0.553972,0.503567
0.51,0.451295,0.808362,0.37041
0.52,0.353391,0.975917,0.312566
0.53,0.269954,0.887276,0.269231
0.54,0.183861,0.489598,0.180514
0.55,0.135539,0.0989892,0.113641
0.56,0.126489,0.0135055,0.101792
0.57,0.125129,0.00113073,0.100191
0.58,0.124977,-0.000113015,0.0999837
0.59,0.124998,-3.39681e-05,0.0999942
0.6,0.125004,2.94191e-05,0.100004
0.61,0.125,4.37741e-06,0.100001
0.62,0.125,-3.04085e-06,0.0999996
0.63,0.125,-7.37648e-08,0.1
0.64,0.125,3.04958e-07,0.1
0.65,0.125,-2.32059e-08,0.1
0.66,0.125,-2.26209e-08,0.1
0.67,0.125,4.48967e-09,0.1
0.68,0.125,1.20092e-09,0.1
0.69,0.125,-4.69074e-10,0.1
0.7,0.125,-2.48667e-11,0.1
0.71,0.125,3.43351e-11,0.1
0.72,0.125,-2.83432e-12,0.1
0.73,0.125,-1.72594e-12,0.1
0.74,0.125,3.95819e-13,0.1
0.75,0.125,4.44396e-14,0.1
0.76,0.125,-2.75485e-14,0.1
0.77,0.125,1.39153e-15,0.1
0.78,0.125,1.16961e-15,0.1
0.79,0.125,-1.80613e-16,0.1
0.8,0.125,5.51483e-18,0.1
0.81,0.125,1.59537e-17,0.1
0.82,0.125,0,0.1
0.83,0.125,0,0.1
0.84,0.125,0,0.1
0.85,0.125,0,0.1
0.86,0.125,0,0.1
0.87,0.125,0,0.1
0.88,0.125,0,0.1
0.89,0.125,0,0.1
0.9,0.125,0,0.1
0.91,0.125,0,0.1
0.92,0.125,0,0.1
0.93,0.125,0,0.1
0.94,0.125,0,0.1
0.95,0.125,0,0.1
0.96,0.125,0,0.1
0.97,0.125,0,0.1
0.98,0.125,-1.50603e-16,0.1
0.99,0.125,-1.21526e-16,0.1
1,0.125,0,0.1
